"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
"1288",-16.686108,-8.27616999999999,57.139982,160.458664,206.04038,242.3475,412.32146,464.88089,560.36655,569.74626,582.63275,642.36085,655.98907,687.84717,689.89441,707.02685,778.671744,783.781176,790.23728,803.96966,811.89608,820.096752,827.55238,835.16248,840.23588,847.84598,959.80785,1005.06376,1183.221698,1204.57801,1303.93032,1315.93962,1374.64161,1385.33427,1390.80543,1423.90016,1553.09089,1660.555988,1675.69971,1749.5505,1754.46603,2124.318,2231.49352,2284.46018,2367.10242,2372.36002,2545.81054,2560.81052,2878.51282,3412.72161,3623.01086,4447.24826,5447.48312,5607.57955,5940.99442,6457.04242,7352.36522,7513.40002,7689.3717,7781.21502
"1289",-13.942064,-7.006108,49.07837,159.718267,200.56421,231.84461,402.07961,439.62502,540.15422,541.854779,545.748525,606.54602,620.88608,651.99901,655.31719,677.16722,739.824998,742.343072,750.02513,768.87781,777.53695,789.62651,797.37879,803.09088,806.89894,812.61103,939.49035,992.60831,1194.9008722,1219.022811,1316.135711,1324.730801,1376.463611,1389.180981,1396.284421,1415.264333,1504.221891,1621.283559,1640.087707,1714.617181,1723.806241,2060.769701,2140.157401,2197.474211,2249.742581,2257.820421,2556.154441,2573.673381,2767.953271,3434.741431,3660.957831,4331.092431,5350.227831,5619.131541,5924.480131,6457.728731,7224.637431,7395.644371,7610.222431,7726.718731
"1290",-6.507632,3.29411999999999,53.017916,158.133668,207.26396,235.41668,413.07137,511.67112,596.51862,599.948556,608.60171,668.62156,683.0569,704.74419,707.07205,726.20956,826.65359,829.97852,841.67167,868.60693,875.31883,889.68727,895.767972,897.090435,897.972077,899.29454,1019.992324,1063.2305,1258.6784114,1275.096357,1343.632427,1353.288317,1408.233707,1417.095677,1421.017821,1431.527767,1520.362359,1657.578555,1673.275689,1769.822897,1774.450487,2154.593177,2218.605117,2253.130107,2285.163697,2293.286337,2541.543217,2556.232029,2723.903447,3391.713207,3544.812497,4298.648697,5357.525097,5715.618777,6074.383897,6701.292297,7290.089697,7464.874857,7699.301373,7748.781087
"1291",4.34962,19.90898,91.053124,179.267585,213.508579,242.529619,420.403179,524.171031,608.882679,620.754489,628.357329,685.898139,699.960939,722.721059,727.327099,762.831139,836.614039,841.289389,852.116249,877.347579,888.162699,904.865159,911.693307,913.515759,914.730727,916.553179,1033.507007,1078.329739,1283.947159,1296.859104,1362.903419,1372.228379,1414.561799,1425.063399,1431.359479,1446.254687,1558.267867,1679.627116,1694.185683,1801.227539,1804.691939,2200.925699,2260.540809,2291.721539,2315.514909,2321.460909,2566.468109,2581.858169,2731.930469,3341.863779,3498.162819,4295.924619,5430.572319,5629.588899,6080.155819,6702.884819,7359.711519,7549.984819,7835.133819,7883.968509
"1292",5.37368,17.70128,88.57749,179.497463,210.12706,240.31858,363.02377,468.87559,584.28192,599.2509,608.26252,678.72432,692.7639,715.26821,718.57679,765.29562,841.6143,847.38711,859.84438,888.01746,898.8057,915.28549,923.23094,926.86673,929.29059,932.92638,1023.35982,1074.52552,1255.79941,1293.54046,1349.86703,1359.90881,1401.83483,1412.83842,1419.69974,1443.52358,1536.59658,1703.523579,1722.14651,1843.26751,1848.71527,2182.69299,2275.63999,2303.53878,2328.74717,2334.79291,2539.25803,2551.912134,2714.59455,3416.62176,3566.9473,4230.7504,5572.023,5859.00464,6137.2019,6551.9717,7246.0951,7413.9114,7605.6851,7733.4239
"1293",-5.0905,5.77896,77.216092,189.866408,216.59754,231.70626,328.5169,436.64349,561.85513,580.2217,585.167955,661.64208,675.98922,717.64136,720.38752,756.25998,814.29416,818.20373,831.81421,861.369924,863.886036,884.62952,894.67022,896.93534,898.44542,900.71054,1004.58592,1038.45171,1254.55385,1297.946335,1394.98218,1405.35201,1447.93323,1455.82957,1460.20517,1473.366682,1601.779144,1756.686822,1773.254954,1848.429292,1854.076042,2195.857132,2300.133632,2314.760892,2341.140162,2348.013122,2556.945282,2592.855022,2895.575072,3522.154582,3676.355432,4241.798882,5500.909682,5702.250382,6088.504112,6566.885052,7131.049682,7287.426202,7395.140882,7554.728582
"1294",-4.35983999999999,8.7779,73.036336,188.2605,204.19612,220.79316,301.54544,401.92183,554.85652,583.01761,590.62975,654.89918,668.90282,708.39071,714.76517,758.83178,856.948316,859.530944,875.12794,911.118562,915.937588,942.19933,954.295564,956.590015,958.119649,960.4141,1040.62983,1076.157642,1280.75733,1311.3561,1358.41443,1366.01031,1388.50143,1392.769405,1395.534953,1414.21521,1545.999262,1691.71682,1707.46817,1771.80998,1777.71905,2127.03992,2203.56703,2303.38033,2340.53581,2348.73085,2602.67754,2634.61838,2866.21042,3377.08718,3582.13678,4147.96968,5427.13738,5617.34768,5962.60479,6532.35183,7082.60698,7273.08318,7648.3389,7766.86608
"1295",-8.87909999999999,4.81214,78.860762,178.433096,198.52529,211.16081,289.88258,377.74329,535.26262,576.98536,589.83097,636.33522,651.38688,693.10353,702.00575,738.61929,822.096462,823.273983,837.9869,873.123224,878.289326,901.70268,912.626664,915.06822,916.695924,919.13748,1000.74275,1030.58713,1249.84063,1277.290209,1351.117809,1359.286539,1388.644479,1398.189749,1404.668589,1423.449029,1548.293951,1686.28816,1694.138069,1761.008909,1768.223159,2092.072389,2165.708249,2270.792969,2323.830369,2332.340529,2570.174509,2602.211449,2801.952609,3299.691989,3497.909739,4082.833089,5441.289089,5631.271789,5921.930619,6380.892389,7061.243109,7323.358509,7544.722509,7672.684509
"1296",-10.13716,-2.61855,57.05655,179.401382,200.76363,210.01835,290.11045,364.40541,521.40369,563.68947,577.97609,630.23689,644.64841,668.59345,677.01817,714.19314,804.27453,805.87815,820.43433,855.007304,860.574746,880.20104,888.474632,889.46114,890.118812,891.10532,971.9178,1002.362605,1211.476178,1252.62491,1314.48326,1324.34081,1365.49904,1383.16426,1395.39038,1421.99867,1512.575586,1676.25448,1687.39959,1750.0619,1759.60808,2081.6051,2167.24845,2280.96549,2337.26063,2346.68477,2590.21513,2618.88105,2830.885327,3356.23236,3527.73873,4016.9194,5423.23023,5642.48303,6152.42973,6670.25843,7149.56823,7583.91073,7856.96813,7986.63083
"1297",4.1172,10.363854,75.667986,204.9809,219.543043,225.875387,297.35492,365.6913,539.54555,582.61433,596.9021,640.79465,655.41101,680.74498,691.39084,731.57204,829.455362,830.210528,835.38381,848.62634,853.90301,873.93085,882.521808,883.66392,884.425328,885.56744,1014.82903,1047.9740763,1209.274903,1252.276023,1337.117023,1345.358653,1380.069523,1409.209413,1430.901093,1442.011509,1526.800023,1695.926033,1704.629703,1756.617573,1766.301843,2053.844323,2141.705303,2247.748393,2291.621263,2295.919843,2530.693323,2562.276303,2826.439443,3242.507063,3465.507233,3982.182333,5366.448133,5640.604333,6041.850533,6624.298483,6952.704213,7613.494833,7806.885913,7891.884073
"1298",-13.948704,-6.31458999999999,79.555212,199.46596,219.348474,221.984986,280.31323,332.96154,511.81361,551.50595,565.16906,623.96511,632.04147,646.63785,657.37175,699.14409,780.892658,782.865392,787.65754,801.06285,812.33679,833.88415,841.740414,842.08878,842.321024,842.66939,996.7959,1020.4331751,1195.284367,1236.678581,1316.436901,1326.327721,1349.512891,1379.887211,1403.884131,1417.228789,1514.055141,1662.585471,1674.178511,1725.544491,1734.453651,2021.552411,2180.565311,2284.096681,2341.970431,2350.287591,2675.001931,2698.373671,2962.826021,3413.163251,3561.521611,4144.318461,5415.042991,5641.124641,6053.778391,6513.922631,6974.656961,7567.925521,7806.945961,7944.272881
"1299",-14.202356,-8.904678,78.73082,191.991965,213.954885,221.776045,281.78086,338.504562,499.87009,539.12197,553.65229,610.18199,611.600558,622.73346,633.27486,677.54708,735.382328,737.840237,744.59954,760.403356,766.234804,783.469,791.568298,793.887715,795.433993,797.75341,962.78445,997.57027,1198.65064,1232.25106,1314.88915,1324.68808,1354.54675,1384.61664,1407.76048,1424.236006,1547.32096,1691.10119,1704.74248,1752.31128,1756.02153,2033.35111,2201.95433,2270.65865,2323.55259,2333.78987,2672.037212,2692.83674,2988.56349,3384.78916,3549.15221,4127.48736,5419.57526,5626.15792,6288.38596,6650.58419,7072.38063,7618.9007,7806.17826,7884.82131
"1300",-6.47881999999999,4.90010000000001,84.057542,181.435711,207.54523,213.22491,293.2713,382.47945,580.47601,597.42121,608.91051,690.33681,691.929168,705.45695,713.84691,751.60177,805.146404,807.023666,813.83881,832.00026,843.15888,882.43513,899.8194,903.03792,905.1836,908.40212,1028.75981,1066.08088,1248.35302,1278.45698,1390.63131,1396.9194,1455.79923,1489.27603,1511.94159,1547.4008,1630.80176,1737.13568,1763.43408,1808.22979,1813.00675,1995.83789,2173.22534,2239.16976,2296.09344,2307.94666,2519.636646,2539.07089,2805.6288,3349.85979,3532.54907,4264.19527,5421.82647,5671.10951,6073.97637,6613.83969,7118.64426,7659.22325,7837.68657,7914.84993
"1301",-7.48995999999999,8.29482,79.07975,192.988725,209.38002,222.84922,295.21513,381.36153,563.25267,575.36532,581.34988,672.96459,679.73241,695.52917,705.41063,742.78158,818.27837,823.66412,835.95991,861.176252,863.321498,894.19503,908.545512,910.68366,912.109092,914.24724,1013.93332,1054.55929,1196.74137,1232.654855,1353.7671,1357.70328,1411.78155,1445.95499,1469.18655,1536.32634,1637.210518,1735.27624,1767.610286,1807.72925,1812.6824,2035.99649,2216.40394,2284.04995,2337.56395,2351.60057,2539.936882,2559.14484,2845.45257,3360.56094,3537.5248,4166.6778,5359.77313,5616.75895,6026.11903,6541.91706,7107.41743,7699.12713,7810.84863,7874.89458
"1302",-4.61858799999999,8.11704000000001,88.202734,195.518269,211.762911,217.674279,293.14245,372.60967,551.14533,554.101938,556.366845,657.11214,669.97794,688.94059,699.18231,738.59414,840.34696,844.71769,859.48335,890.939776,892.147804,909.07524,917.42458,919.32553,920.59283,922.49378,1010.2249,1043.43134,1194.80962,1232.06353,1343.16419,1346.27402,1398.45983,1430.95453,1452.86441,1530.4359,1638.71981,1768.678597,1796.694197,1838.259932,1838.4267404,2033.28211,2225.24586,2244.03211,2285.1463,2298.5852,2507.26575,2526.24941,2727.34629,3299.16354,3502.49022,4156.9219,5409.38662,5726.24353,6223.95122,6638.01514,6992.22972,7510.85072,7679.88292,7761.81256
"1303",-10.929112,1.95703,100.313534,196.475518,218.816203,224.265147,298.448335,386.043495,591.238845,596.577717,603.335975,671.743225,688.488145,706.534595,711.477635,732.482665,840.790175,846.511565,861.727445,893.184273,894.393507,912.065025,920.194771,921.28825,922.017236,923.110715,1000.817535,1032.800355,1210.233255,1240.226165,1357.118717,1358.216723,1406.091875,1438.535085,1460.429285,1528.244475,1636.954955,1759.569335,1775.010599,1848.356915,1849.705934,2048.55901,2245.260995,2283.082215,2337.504295,2358.437095,2569.468895,2590.936915,2800.353005,3364.907755,3539.263225,4167.309805,5353.701575,5592.569235,6044.962175,6510.224465,7076.517965,7635.963765,7827.542945,7896.674735
"1304",-17.94458,-6.51524,98.918934,203.7324191,216.098872,222.644944,290.450323,374.485993,578.965983,584.855331,589.349813,652.438823,670.086623,693.612603,699.827763,728.114403,839.596193,844.518113,856.074803,879.628015,880.875301,894.438463,900.548071,901.260583,901.735591,902.448103,977.833743,1006.042433,1208.833963,1247.229223,1365.506016,1366.912605,1414.268673,1440.734033,1457.946953,1525.727463,1578.9166264,1671.078882,1690.680762,1770.337582,1775.179162,1986.320102,2118.800502,2151.858832,2194.220262,2209.012742,2474.900642,2507.428302,2719.434808,3313.631092,3522.099192,4205.491272,5350.338892,5619.621202,6132.074002,6585.800392,6988.381692,7419.702692,7613.622452,7706.613992
"1305",-15.88524,-5.918,95.225666,199.858275,213.128675,219.871299,268.525897,351.871277,557.272437,571.951527,575.647477,627.794417,639.849077,652.862707,656.209887,670.878727,760.213777,763.902037,773.511297,796.469337,806.684577,827.191917,835.258357,836.363707,837.100607,838.205957,962.195427,994.899832,1204.277685,1242.657097,1364.940637,1376.328757,1451.796937,1475.032347,1488.936947,1541.092097,1584.822333,1662.181097,1677.518077,1792.840317,1798.850697,1998.805267,2140.153337,2175.702517,2211.651637,2222.565037,2518.362717,2553.806937,2744.140259,3406.683917,3584.495867,4238.599637,5364.724467,5680.459377,6203.812667,6711.920767,7202.327967,7416.286867,7743.267767,7838.321267
"1306",-14.8791,-5.13397999999999,97.756986,203.232512,216.790415,223.873719,281.750172,390.014132,591.977562,627.147582,633.580467,687.993572,703.546832,719.613672,722.932572,736.155972,808.267556,809.149658,818.793342,842.878472,849.686312,865.382292,872.059406,873.443627,874.366441,875.750662,976.549712,1004.831408,1210.448148,1256.453052,1374.857092,1386.365632,1463.093992,1477.917062,1485.001182,1533.773322,1594.200252,1677.291252,1692.769294,1748.222832,1756.981512,1999.455342,2117.663292,2151.295702,2183.836882,2194.742562,2442.089702,2484.082622,2686.971542,3317.130102,3479.946992,4201.989792,5418.288492,5665.275622,6176.856392,6624.344692,7195.405892,7479.055792,7764.814792,7872.248392
"1307",-11.603204,-3.08584999999999,90.643616,191.700157,209.93024,221.57608,296.35957,403.85143,584.16642,620.10081,627.16806,677.7741,695.33532,712.761969,713.873567,724.42609,800.5886202,800.7324213,813.508635,845.008725,850.411035,867.180675,875.694325,878.841955,880.940375,884.088005,966.890545,991.91083,1199.488081,1230.029455,1335.356125,1346.601385,1426.218955,1455.711905,1474.228305,1525.794855,1609.499887,1680.831255,1700.099525,1760.093665,1767.426025,1995.915455,2121.156655,2174.570725,2248.957255,2270.056055,2515.436035,2547.329655,2722.214135,3296.858455,3469.859165,4275.873165,5554.170365,5878.174235,6295.801365,6608.122865,7131.393765,7369.315765,7642.472965,7834.085065
"1308",-8.14832000000001,5.45089999999999,105.562196,197.836001,209.02083,218.73491,278.91841,378.08945,550.36255,586.2973,603.1902,672.51235,685.78501,699.74622,702.62778,725.88734,811.5531622,811.6969633,824.473147,854.3351902,854.8235698,866.963503,873.546015,875.720193,877.169645,879.343823,983.768683,1005.116001,1205.792643,1218.516303,1302.582117,1303.837839,1357.601043,1377.799383,1389.402343,1432.598723,1529.007775,1586.205254,1602.675947,1697.238043,1700.924173,1904.612996,2027.178596,2133.415686,2207.716476,2223.915016,2512.350116,2539.799696,2695.606886,3227.382056,3463.400706,4317.119306,5567.108306,5879.128356,6211.573573,6499.538716,7064.607516,7281.489416,7609.715316,7801.078716
"1309",-5.78623600000001,5.69444999999999,87.143212,182.74185,204.15167,215.62327,274.41254,371.7143,570.57998,606.51473,622.09308,689.41528,705.79462,723.18298,726.17486,737.148931,800.136977,800.715275,813.636291,843.554251,844.210381,855.134891,860.169775,860.839801,861.286485,861.956511,971.589501,984.273491,1202.27625,1210.08455175,1319.9965435,1321.2522655,1375.0151995,1387.7394095,1393.3630895,1428.1089295,1519.4123695,1607.3968995,1633.5739075,1708.1726195,1711.9837895,1911.5089295,1995.2689195,2112.7257195,2181.5518795,2197.7503595,2481.7066995,2511.5202195,2769.6307595,3172.4640195,3475.1421895,4322.1313895,5416.5298195,5598.5714295,5937.7603255,6379.0056995,7064.5644395,7160.1670995,7433.4942995,7633.5270995
"1310",-0.318479999999985,12.5801,82.34228,188.6119,206.053,215.42196,273.94833,361.42547,552.61598,571.11503,582.50223,632.97735,660.59523,685.63158,689.31172,704.42663,786.408956,787.688894,799.99512,828.038372,829.011068,843.4277,850.053742,850.933405,851.519847,852.39951,975.06116,996.52945,1190.875022,1196.5496465,1281.765754,1283.021497,1339.731073,1360.673633,1372.610073,1426.969883,1514.621163,1598.117154,1632.940525,1698.610283,1702.421573,1936.071323,2031.992623,2093.876372,2154.503233,2168.779133,2383.636361,2398.761613,2666.123793,3285.575743,3508.683423,4264.633623,5421.209123,5599.764623,6110.085134,6631.502053,7188.792632,7291.024263,7577.391323,7795.731623
"1311",-4.14786000000001,7.03239999999999,82.9868,200.74884,219.324367,224.476903,282.49746,380.15842,578.12632,594.39778,607.83382,656.77132,682.61704,706.49336,709.60298,721.480408,809.365496,812.281505,825.133118,853.75411,856.459816,869.327168,874.908004,875.587183,876.039969,876.719148,980.520698,1006.036218,1192.82379,1205.1917715,1281.794149,1283.428651,1340.895925,1366.072505,1381.396145,1424.891475,1504.087915,1623.629315,1653.735389,1709.661005,1716.222575,1952.420235,2056.713535,2118.489225,2217.033235,2237.714835,2469.584931,2484.301655,2705.384205,3323.438075,3530.893455,4235.652155,5408.193855,5609.881255,6254.210725,6661.835265,7108.824674,7184.724235,7480.078035,7635.797835
"1312",-9.79060000000001,0.411999999999992,65.19545,179.313922,200.829195,205.702195,272.09891,350.69047,570.81456,581.66649,594.50046,649.22706,675.07278,699.68291,703.17233,719.82214,774.0478,778.26388,791.54891,822.3638,831.65078,853.3334,862.495806,864.290655,865.487221,867.28207,961.07454,997.452811,1201.31033,1219.6348,1280.615071,1282.249594,1342.74262,1371.29109,1389.04329,1421.3664,1518.79056,1612.424948,1633.919988,1708.420968,1715.563788,1997.209698,2081.051558,2139.825188,2244.122558,2267.441158,2469.718358,2484.828878,2717.165598,3257.569968,3457.891818,4196.169718,5417.022518,5622.802818,6206.237028,6682.325618,7177.700588,7240.568708,7534.732508,7692.901508
"1313",-6.440676,-0.111882000000005,65.28511,184.075693,206.726794,209.535706,291.32936,381.30298,602.70943,610.36627,614.779135,693.71444,716.64506,738.43843,739.73783,753.00821,823.212628,824.642287,839.75821,874.258258,875.282812,889.25354,898.94491,904.72033,908.57061,914.34603,1006.15037,1043.70048,1249.429108,1301.601028,1370.236169,1371.230282,1439.929478,1475.088608,1497.286048,1537.315408,1622.29881,1726.3545,1752.583988,1850.607298,1863.118468,2131.937228,2212.636178,2288.162218,2391.712118,2408.000338,2550.453198,2568.346628,2769.199668,3333.216948,3542.648298,4186.310548,5362.208548,5610.409548,6135.792238,6716.257148,7183.860638,7300.813248,7702.552248,7801.189098
"1314",-0.662679999999995,6.72950200000001,71.545282,201.60696,219.850356,221.701796,295.028316,356.203546,588.312356,596.738534,601.236861,675.496846,698.427526,721.46164,722.962348,746.779526,796.57635662,796.58536193,804.3421337,823.3147497,825.9562077,835.0967637,841.5678737,845.9644937,848.8955737,853.2921937,958.7998637,996.9074857,1279.9648937,1314.6278937,1397.5156037,1401.4207637,1475.9416037,1497.4514337,1508.7294737,1546.1262837,1623.1021237,1722.1781427,1767.4255837,1880.2795737,1892.7907437,2184.2379837,2251.1461337,2287.4462937,2386.6930937,2401.9646737,2510.9002937,2530.9738737,2703.5013597,3253.4368237,3494.2059037,4242.6026037,5418.3812037,5634.6566037,6012.9813037,6899.5446037,7345.8222037,7493.1746037,7926.7884837,7946.5628637
"1315",-3.27107599999999,2.51371,58.048204,196.550217,214.521716,215.992532,276.426444,330.155224,559.987794,567.403056,573.293324,648.802474,671.733154,694.845559,696.256929,729.205724,796.624646,796.993847,801.882654,813.661464,815.637714,824.556464,830.872804,835.037314,837.813654,841.978164,935.312094,978.369014,1282.540574,1314.021844,1396.999674,1401.110814,1483.235514,1499.736094,1506.367454,1553.335714,1621.451276,1766.300899,1789.520728,1879.926078,1886.860788,2165.315198,2223.947438,2283.40681,2333.147358,2348.578878,2492.279468,2509.527208,2671.903868,3265.633728,3498.160348,4237.638048,5405.428048,5627.325648,6067.691248,6769.936728,7266.556968,7457.025428,7855.53938,7877.574818
"1316",-6.68757199999999,-0.0540099999999946,51.92334,179.74378,203.048532,204.805108,230.09554,286.89598,554.98234,562.710766,571.38713,597.89813,633.13055,678.823288,680.559604,713.21001,746.35056,746.95905,750.92655,760.369524,762.345756,767.354699,770.829072,773.244075,774.854077,777.26908,865.05097,894.63521,1247.33949,1278.12138,1366.04499,1372.1712,1441.71339,1465.79222,1479.96286,1558.60266,1633.056824,1750.591239,1774.235056,1893.773196,1897.982376,2125.683296,2224.044446,2292.205766,2334.662106,2350.640646,2533.512026,2550.634306,2745.911726,3286.513586,3448.842856,4225.260656,5418.140956,5619.163856,6046.377556,6749.392026,7129.819526,7314.071276,7710.383196,7769.777106
"1317",-9.83948,-4.502442,38.009284,181.868245,207.80275,210.43115,225.24919,282.57887,547.01207,549.35585,560.99167,614.83457,650.03909,682.122797,683.100271,704.23693,747.887932,748.465813,751.077697,763.70069,784.63487,798.381405,803.83324,807.65983,810.21089,814.03748,898.297518,949.29258,1271.63601,1319.52231,1396.34364,1399.81659,1432.05195,1459.62089,1479.42809,1541.07393,1597.08015,1731.334699,1753.471921,1865.511129,1871.626689,2096.314229,2214.121279,2287.070769,2342.523699,2365.195499,2554.350959,2572.645879,2729.437949,3287.213609,3522.960559,4327.852959,5419.642659,5626.157559,6061.978159,6715.295949,7083.834959,7461.149459,7869.572739,7916.969889
"1318",-5.96102,0.960809999999999,56.785644,200.20055,209.772481,214.258649,233.13878,316.08142,626.50548,628.849269,640.55784,694.87989,713.20059,740.201386,741.304978,753.3671,797.4831436,797.6569654,798.784994,808.281446,829.280186,843.861816,850.347126,855.200916,858.436776,863.290566,937.458246,984.04539,1272.030576,1313.008526,1397.053888,1403.706628,1442.663908,1451.205058,1455.757818,1477.687248,1542.114788,1757.297218,1766.954168,1856.700368,1861.230458,2055.800123,2195.839168,2279.536618,2364.181708,2382.512628,2557.021868,2577.367568,2816.760018,3326.410978,3488.909018,4169.094388,5321.588718,5619.777148,6248.000518,6736.699818,7014.520978,7337.751558,7787.443758,7835.625438
"1319",6.27938000000001,17.80062,115.12528,279.24631,293.658686,297.205294,310.963337,394.833,688.39728,695.833278,708.0874,740.96387,743.73422,770.316441,771.062883,776.24679,828.405274,829.108426,831.30409,841.44819,858.15153,869.190209,874.45922,878.84573,881.77007,886.15658,951.350078,993.78417,1271.53822,1299.61207,1369.60835,1376.69501,1416.97904,1431.85043,1441.42659,1471.99704,1538.57559,1739.460522,1745.574982,1827.627397,1837.838977,2129.877167,2237.320667,2297.006727,2341.165327,2355.792907,2488.200927,2502.377667,2732.568694,3435.843697,3587.974632,4247.620667,5327.110247,5634.107977,6242.205697,6701.921527,7189.860657,7482.578657,7781.390077,7820.90638
"1320",6.20924,11.475128,115.07617,268.92716,282.647387,285.716563,299.426867,421.35287,676.89553,692.73022,696.43956,706.37019,708.275526,712.91463,715.68377,736.39036,792.51991,793.26109,796.258133,807.32888,821.29124,839.46887,848.3723,853.03376,856.1414,860.80286,937.275848,988.37966,1272.75567,1307.639875,1368.30269,1375.91288,1420.35041,1432.40516,1439.45188,1451.971672,1549.806504,1699.018796,1707.597852,1750.110191,1767.379001,2078.870767,2220.092017,2275.236661,2336.485357,2344.481097,2503.018417,2516.592077,2712.420954,3336.151507,3547.731257,4201.193607,5304.449907,5653.200707,6189.652807,6776.883337,7306.831907,7620.340447,7759.176807,7829.697117
"1321",21.5271,26.348586,106.45058,261.59211,287.153185,294.383065,303.452925,415.41711,685.34143,699.39034,705.696365,718.4221,720.327556,728.93642,731.57056,757.55015,813.965036,815.519549,819.22657,826.7676726,827.0690304,840.346563,848.587123,852.476983,855.070223,858.960083,935.880979,987.007589,1244.618859,1285.874304,1338.777017,1339.542191,1368.280079,1382.483639,1391.428039,1409.560705,1493.670599,1635.286843,1647.872033,1704.272439,1720.432449,2019.931392,2162.579592,2271.996932,2331.976892,2353.101892,2557.127452,2572.053072,2707.781521,3339.82277,3548.25989,4201.47874,5357.03174,5710.00464,6228.36236,6633.14824,7186.86061,7429.37278,7592.00644,7722.74944
"1322",22.649,26.7927926,118.592671,260.434481,285.314521,293.575481,301.083056,410.332721,656.277371,672.037541,683.039421,700.129806,702.035154,707.423016,710.830456,741.688496,818.949162,820.64499,825.144466,834.4246152,834.7256628,840.625687,845.704442,849.594212,852.187392,856.077162,931.908942,981.403642,1264.386952,1297.736692,1369.308835,1369.656754,1416.316132,1432.603692,1441.548092,1468.383872,1545.886382,1673.121765,1687.282362,1764.834342,1781.449152,2097.524847,2205.374162,2279.950102,2338.740262,2359.270462,2545.044292,2563.893252,2698.420579,3391.535142,3605.240112,4238.599872,5338.434162,5701.432662,6268.948162,6716.212462,7265.163682,7515.184016,7783.336032,7877.796222
"1323",21.21208,27.329052,143.73859,267.805583,294.23233,317.42121,328.954427,439.66225,645.58953,655.91118,667.78293,687.09222,688.997526,691.692279,692.510677,708.12537,790.534992,792.923643,797.05628,804.9416588,805.2428552,814.688184,821.653114,826.093054,829.053014,833.492954,917.903324,957.962254,1273.10925,1290.809164,1368.027507,1369.995726,1405.025724,1421.428114,1431.786154,1449.605506,1552.997306,1684.244146,1701.871196,1772.609366,1790.882666,2156.006931,2254.484776,2309.195866,2368.911976,2388.932576,2543.170536,2560.145176,2704.772946,3293.602286,3532.384656,4232.484556,5324.293156,5641.984956,6311.226896,6716.029056,7258.643956,7519.986296,7856.611256,7930.861703
"1324",11.75868,16.454388,122.237908,261.274192,285.70191,297.77047,306.626053,407.77557,629.22671,634.72616,652.18816,685.53227,706.44701,730.703713,731.522139,749.88133,812.270492,815.110388,820.20704,830.250284,831.329876,845.02999,851.9846,853.84064,855.078,856.93404,925.10449,944.734142,1190.80233,1211.62713,1335.87368,1339.99127,1376.37341,1390.88265,1399.98809,1417.494372,1544.150292,1672.114432,1685.040182,1743.765702,1754.695872,2146.623182,2229.756142,2270.589452,2333.992742,2355.107742,2562.196202,2577.709242,2704.403982,3245.364712,3481.677462,4315.326262,5328.050862,5558.220962,6162.508162,6610.886242,7145.873902,7507.677362,7759.210322,7820.794772
"1325",7.29916000000001,12.351216,130.289174,272.167152,287.477504,290.169136,298.805315,400.2058,623.67293,624.1694249,634.440341,668.603627,701.431127,729.459007,733.006207,756.078307,806.107891,809.450668,813.674487,821.289975,822.369519,834.974887,841.815185,844.203512,845.79573,848.184057,923.388007,941.526817,1188.600217,1213.357157,1342.246837,1347.236497,1385.362237,1393.953567,1398.324727,1420.966387,1534.364689,1638.486067,1655.468387,1724.941197,1730.421057,2100.648057,2198.158402,2231.690985,2294.786072,2316.129272,2518.956912,2532.992972,2642.350382,3273.916502,3557.245302,4341.351102,5294.257902,5622.174202,6254.665922,6965.895572,7420.923402,7679.793562,7840.055142,7900.776762
"1326",15.79132,20.78209,105.66381,264.9122,281.638549,283.749981,288.25352,397.44123,610.85474,626.22134,636.03774,688.82044,712.68178,739.80206,744.87026,773.10206,837.895534,840.304294,842.502532,848.061174,854.969874,868.469764,877.025074,882.659974,886.416574,892.051474,982.575224,1004.111931,1212.198504,1243.542159,1318.843384,1329.393934,1373.197354,1385.774784,1393.818744,1421.613264,1497.060482,1612.467874,1622.600604,1675.29324,1682.71323,2140.85064,2208.670855,2301.961945,2377.295055,2402.059855,2600.833385,2614.501105,2696.545505,3294.588195,3529.739905,4347.823605,5230.657805,5487.009705,6183.716775,6919.234635,7251.786345,7570.669005,7822.109045,7864.173215
"1327",24.17326,26.7954744,103.610334,279.577534,294.1576291,294.6196699,301.19203,404.491555,549.1059,554.332353,570.87572,639.37407,662.04969,701.3209,705.30336,724.70427,809.936058,810.983022,812.30593,816.89511,823.84521,839.58252,847.76325,851.40681,853.83585,857.47941,961.42715,990.815592,1226.147439,1259.273479,1346.198529,1355.542359,1386.860349,1401.976619,1412.946939,1435.723099,1524.528859,1643.429095,1656.204379,1731.800509,1744.018129,2154.087024,2219.041249,2268.864449,2337.242349,2358.541749,2546.787539,2553.582959,2612.044589,3314.492849,3559.591349,4322.466049,5336.190419,5585.364819,6116.90441,6712.234099,7170.179669,7550.408349,7872.897189,7908.628359
