"","V1","V2"
"250",804.24996,2672.44132
"251",805.21741,2625.44782
"252",801.78225,2652.85675
"253",778.563871,2701.178225
"254",748.940581,2718.141476
"255",779.480236,2607.549526
"256",823.9797,2623.82256
"257",800.977126,2650.191157
"258",822.983343,2713.245366
"259",826.911388,2684.238102
"260",830.301623,2650.598446
"261",822.86057,2672.324568
"262",836.16749,2705.216007
"263",843.5817,2732.283858
"264",852.226935,2783.672147
"265",845.55461,2722.39855
"266",803.350536,2708.350875
"267",803.705786,2671.30189
"268",805.989966,2653.60756
"269",815.76637,2656.175725
"270",811.338324,2594.995823
"271",805.60039,2599.392839
"272",822.2432,2602.189004
"273",812.96635,2649.159974
"274",827.69386,2650.365708
"275",798.90918,2730.826357
"276",800.10075,2757.305618
"277",823.43855,2779.786771
"278",824.058586,2796.299068
"279",799.664626,2782.986806
"280",803.40822,2637.130063
"281",828.22855,2573.029468
"282",842.76216,2600.597019
"283",851.363806,2710.927165
"284",894.284575,2597.542981
"285",804.454999,2578.862893
"286",830.481186,2576.264396
"287",801.597515,2596.384015
"288",848.17053,2557.034538
"289",824.52176,2592.16546
"290",809.0669,2555.5872
"291",795.8818,2521.2216
"292",798.126236,2589.61342
"293",762.19425,2580.619913
"294",738.336542,2560.497087
"295",801.91707,2703.545233
"296",797.31705,2596.436061
"297",813.82596,2583.890925
"298",804.726185,2667.417935
"299",778.826822,2568.820629
"300",809.770147,2558.17471
"301",792.52065,2641.898015
"302",785.145,2576.266249
"303",788.49109,2598.214655
"304",794.818421,2638.541195
"305",755.8652995,2628.6044445
"306",747.199328,2713.927073
"307",741.638487,2760.174794
"308",790.107398,2861.071297
"309",805.864455,2821.622638
"310",789.308825,2869.03328
"311",802.8277,2833.656539
"312",830.15356,2781.587737
"313",799.934561,2763.209911
"314",796.96414,2632.4335
"315",794.15818,2630.64601
"316",803.0293801,2736.9458061
"317",803.95801,2731.900498
"318",796.91542,2604.40914
"319",799.24152,2744.36741
"320",802.00536,2586.567494
"321",835.262535,2730.055512
"322",833.887852,2657.244779
"323",811.193129,2641.109919
"324",798.315665,2632.805989
"325",793.307855,2794.196347
"326",771.664979,2793.021184
"327",760.21409,2666.834732
"328",800.84984,2636.521102
"329",804.306742,2686.613707
"330",815.94201,2600.573329
"331",824.36322,2620.71614
"332",809.64449,2690.625243
"333",800.081307,2697.348037
"334",802.04253,2703.58302
"335",801.438702,2724.123212
"336",801.360623,2720.218108
"337",802.318087,2714.083043
"338",773.796075,2743.467395
"339",801.200527,2611.320565
"340",788.385811,2647.254281
"341",793.22011,2665.157688
"342",801.751002,2646.381216
"343",797.65137,2664.375982
"344",796.52316,2632.75114
"345",814.37154,2643.938608
"346",795.73634,2676.527012
"347",796.71063,2718.0067722
"348",828.28321,2639.00562
"349",816.31487,2559.940941
"350",799.94191,2670.54258
"351",802.52268,2605.6463
"352",821.95233,2614.26957
"353",827.50201,2652.84557
"354",810.709558,2637.724283
"355",772.124802,2591.879081
"356",788.292443,2582.128417
"357",819.289193,2595.875004
"358",794.957779,2553.808263
"359",801.670027,2623.830547
"360",794.48389,2655.21745
"361",823.909371,2618.955242
"362",831.20578,2594.917498
"363",812.47511,2588.16287
"364",819.52721,2588.5920947
"365",837.943664,2612.6079901
"366",798.80839,2586.098686
"367",812.459761,2629.926571
"368",795.254254,2602.903014
"369",811.95291,2620.83037
"370",805.81555,2641.228842
"371",821.117961,2661.740521
"372",798.474289,2660.095219
"373",761.86506,2631.13928
"374",759.74497,2626.858242
"375",794.932453,2562.450883
"376",826.181594,2621.842494
"377",760.240038,2672.725258
"378",776.553298,2607.069128
"379",813.553018,2577.795335
"380",800.549027,2550.756068
"381",798.28832,2541.344298
"382",798.296859,2593.618488
"383",745.416398,2675.365778
"384",750.310218,2610.216518
"385",750.355304,2679.603124
"386",737.19633,2643.146886
"387",755.81532,2595.11826
"388",752.59604,2611.712292
"389",748.41077,2569.664002
"390",808.55777,2591.179715
"391",773.93286,2586.551273
"392",809.964849,2626.888156
"393",769.8675208,2666.8910608
"394",804.77842,2638.78626
"395",803.97484,2596.555091
"396",779.30147,2589.863009
"397",740.02067,2566.99978
"398",737.111383,2611.363296
"399",752.995095,2605.24056
"400",777.69929,2740.40053
"401",795.587568,2641.871978
"402",809.859035,2558.763585
"403",793.471667,2672.539397
"404",797.54901,2594.41343
"405",757.08612,2632.631732
"406",764.78245,2587.68555
"407",804.476174,2625.543744
"408",800.5511791,2617.4733761
"409",811.73322,2619.386056
"410",830.97375,2586.543304
"411",787.803159,2686.810077
"412",803.22831,2739.10539
"413",808.426787,2792.409164
"414",792.90875,2652.054346
"415",802.010041,2587.96316
"416",811.23773,2567.140879
"417",805.55622,2583.330188
"418",805.0473263,2713.9425023
"419",798.122221,2627.029942
"420",788.90525,2668.369175
"421",807.47153,2692.385434
"422",811.44657,2647.27126
"423",844.012674,2657.685024
"424",810.640291,2659.804182
"425",809.3141182,2929.2070582
"426",804.147295,2927.029365
"427",796.700308,2801.3110296
"428",811.89448,2753.968188
"429",789.277217,2782.431332
"430",817.246367,2778.6587144
"431",822.393186,2749.189885
"432",824.06605,2668.12246
"433",843.19078,2599.27624
"434",850.459346,2671.689138
"435",846.15339,2689.66133
"436",788.35714,2607.88263
"437",758.015757,2597.457907
"438",733.27569,2659.91619
"439",793.7878,2677.50244
"440",834.32913,2653.210614
"441",796.87167,2672.45666
"442",800.80854,2756.60908
"443",804.52615,2774.47619
"444",801.76501,2778.40922
"445",794.83456,2737.15212
"446",806.63745,2753.99965
"447",826.69279,2664.430109
"448",796.12751,2642.01002
"449",766.13335,2630.661567
"450",772.59733,2687.97415
"451",790.104989,2640.491832
"452",807.164932,2675.122203
"453",828.69127,2606.69101
"454",802.41009,2642.9304
"455",807.32463,2590.58341
"456",818.39502,2625.98104
"457",792.38405,2610.62925
"458",784.286589,2540.162952
"459",796.048727,2537.122862
"460",804.94687,2656.56338
"461",811.6842,2660.89931
"462",804.95261,2659.53224
"463",795.317472,2584.990052
"464",795.368641,2613.749478
"465",753.613316,2623.912566
"466",744.840883,2638.309593
"467",741.711491,2618.646529
"468",758.73708,2688.377855
"469",740.88402,2672.76104
"470",761.259534,2623.426564
"471",740.11893,2630.134541
"472",739.74426,2588.96219
"473",813.93037,2649.62855
"474",807.8386,2647.529601
"475",811.1151,2574.1359963
"476",813.721868,2589.559008
"477",817.3081,2468.263081
"478",814.078984,2512.629814
"479",832.554004,2553.413062
"480",807.090827,2539.933397
"481",805.932524,2547.178194
"482",820.240368,2639.242033
"483",808.401071,2623.660431
"484",770.157161,2611.328445
"485",801.933033,2677.185587
"486",820.07865,2630.18097
"487",824.152976,2542.031227
"488",829.778009,2600.190128
"489",796.916895,2563.384525
"490",795.18009,2595.868646
"491",797.870342,2573.495319
"492",792.519225,2625.405165
"493",808.296205,2630.702709
"494",819.720179,2645.050239
"495",744.420672,2786.378102
"496",763.806698,2715.54749
"497",803.467908,2761.238611
"498",793.760814,2746.006596
"499",764.898918,2775.643568
"500",802.263058,2767.068568
"501",812.17829,2634.919819
"502",816.49438,2739.043264
"503",810.79237,2654.30189
"504",793.119446,2592.387846
"505",808.86635,2572.112871
"506",807.81274,2614.919691
"507",806.85371,2753.085771
"508",808.75764,2798.259923
"509",803.75824,2775.350714
"510",798.70402,2792.513905
"511",816.35115,2768.928669
"512",813.3375,2742.374957
"513",792.68323,2770.270979
"514",850.783674,2739.546251
"515",799.95356,2707.458839
"516",798.239652,2736.333722
"517",799.59088,2757.928513
"518",810.72558,2772.80299
"519",805.72505,2795.408988
"520",805.88645,2891.73598
"521",802.281729,2856.689609
"522",798.14673,2740.85953
"523",835.109289,2735.585574
"524",816.264177,2680.972439
"525",841.446355,2712.032071
"526",797.86986,2702.82382
"527",799.974224,2698.785084
"528",831.154037,2648.306346
"529",799.87058,2620.87648
"530",787.29516,2573.546985
"531",813.88628,2578.836967
"532",798.97944,2621.10768
"533",804.885798,2552.357973
"534",809.914265,2600.998005
"535",807.102209,2592.344919
"536",831.931442,2582.219764
"537",854.389855,2564.539315
"538",839.10034,2557.52871
"539",795.892618,2718.969663
"540",803.960135,2633.707525
"541",799.700792,2599.449212
"542",795.239226,2573.251906
"543",797.999626,2601.503966
"544",805.90759,2619.557003
"545",833.148348,2771.473346
"546",814.28464,2685.588522
"547",793.82293,2704.856837
"548",797.669476,2576.71791
"549",771.33095,2590.236074
"550",819.239951,2596.438895
"551",835.721828,2565.175898
"552",804.62284,2619.710731
"553",812.762785,2684.382015
"554",817.37842,2722.71858
"555",802.85338,2723.475099
"556",798.68482,2659.348107
"557",790.654609,2575.001829
"558",799.178664,2660.597172
"559",800.72587,2605.03514
"560",778.44159,2632.450465
"561",798.416816,2764.462986
"562",779.41627,2670.12801
"563",801.07828,2641.491556
"564",793.90359,2670.558599
"565",749.010374,2680.781543
"566",822.17168,2790.594461
"567",831.73776,2720.057431
"568",799.19931,2749.429056
"569",780.32573,2774.97472
"570",806.944894,2715.622837
"571",820.75483,2699.10097
"572",799.285355,2799.214941
"573",806.72116,2716.710318
"574",798.94118,2687.76885
"575",801.037493,2752.661675
"576",834.345161,2730.018541
"577",799.26303,2700.83651
"578",802.009462,2711.335621
"579",850.852436,2746.4790008
"580",846.0786,2698.85001
"581",836.947999,2727.630738
"582",861.51604,2763.55635
"583",811.369696,2668.471282
"584",792.582407,2668.688795
"585",823.021031,2678.231541
"586",804.77426,2599.271556
"587",837.4702054,2663.0993154
"588",831.5049294,2624.6245994
"589",809.801314,2666.264954
"590",793.52803,2658.147234
"591",815.965677,2654.651155
"592",798.09046,2565.014797
"593",795.86948,2670.823942
"594",804.644551,2669.169564
"595",809.18686,2648.768787
"596",843.15401,2734.4770658
"597",828.0582559,2762.7156399
"598",811.982394,2755.248039
"599",794.60703,2698.285717
"600",821.15687,2712.38944
"601",800.48031,2780.872557
"602",822.69771,2745.418875
"603",798.06851,2670.91818
"604",826.36631,2692.855581
"605",830.510541,2613.046611
"606",826.503407,2731.003356
"607",837.414039,2720.862824
"608",793.232339,2698.177096
"609",758.654655,2714.6542496
"610",805.206214,2681.52939
"611",832.74511,2662.53786
"612",809.44056,2633.6172318
"613",795.07405,2679.538327
"614",820.84099,2603.547776
"615",801.60179,2672.00278
"616",822.7348,2584.380341
"617",810.91236,2664.406115
"618",851.162825,2702.817003
"619",798.27419,2755.843351
"620",812.315334,2627.956024
"621",774.66536,2621.853004
"622",775.09708,2655.27288
"623",813.54859,2616.39296
"624",791.21361,2626.25483
"625",802.19291,2639.44962
"626",810.55994,2650.068723
"627",803.70658,2650.708973
"628",806.34384,2639.15405
"629",803.215778,2652.660008
"630",808.46212,2650.45306
"631",807.352433,2696.837773
"632",792.12144,2720.023
"633",769.34264,2693.53605
"634",799.36375,2671.71441
"635",788.31162,2653.827437
"636",786.07912,2656.68478
"637",862.787325,2669.7601
"638",795.925216,2710.472075
"639",823.784647,2638.38342
"640",820.22465,2662.857085
"641",818.676426,2642.007636
"642",820.929994,2701.451984
"643",814.04384,2683.058242
"644",810.513667,2682.260177
"645",790.364915,2770.587873
"646",749.706621,2660.740957
"647",757.144781,2597.233161
"648",755.485649,2615.882588
"649",678.532461,2603.2819901
"650",684.7412635,2682.8201195
"651",690.64743,2613.653546
"652",731.64812,2615.320221
"653",690.39976,2654.817543
"654",689.41573,2614.02931
"655",733.830494,2593.135186
"656",760.864152,2603.894717
"657",809.846588,2638.561754
"658",815.25979,2605.778737
"659",794.488575,2622.7499698
"660",832.50528,2669.245724
"661",831.591325,2637.366878
"662",847.472243,2653.251551
"663",819.039133,2669.33859
"664",822.994247,2690.199411
"665",797.811449,2605.954123
"666",808.64139,2672.609088
"667",796.075378,2763.701268
"668",805.893315,2672.763857
"669",807.115226,2688.979382
"670",799.950334,2714.225299
"671",820.536602,2689.824475
"672",786.765825,2675.759695
"673",802.486785,2621.460297
"674",802.68723,2605.912514
"675",801.217678,2636.332648
"676",800.826839,2656.166017
"677",794.9143,2660.106766
"678",794.593997,2613.177433
"679",781.660513,2652.8386647
"680",822.097791,2545.765881
"681",817.404733,2613.769169
"682",821.423945,2580.538283
"683",806.928109,2595.377118
"684",802.31777,2634.608868
"685",794.553782,2634.2772825
"686",825.635589,2601.58269
"687",824.864201,2565.672004
"688",823.58748,2573.697622
"689",816.182733,2579.177793
"690",803.1251,2561.341173
"691",794.15858,2710.592489
"692",811.145804,2654.892254
"693",809.76982,2607.57329
"694",801.548984,2597.063075
"695",855.964628,2560.057408
"696",838.401835,2577.106255
"697",794.750438,2615.669397
"698",799.281436,2628.7705912
"699",822.535023,2581.3308429
"700",809.6012706,2617.8889786
"701",840.164945,2660.687111
"702",877.890164,2586.180673
"703",799.351415,2593.030749
"704",710.860968,2587.968058
"705",688.17583,2566.80705
"706",794.47871,2552.229728
"707",813.322855,2708.6611459
"708",816.118387,2791.145253
"709",795.863871,2804.1530268
"710",823.771073,2841.513682
"711",795.53163,2913.841266
"712",773.306558,2773.801394
"713",804.91719,2743.56279
"714",813.376771,2666.186798
"715",814.01254,2640.854717
"716",819.13369,2634.242188
"717",848.42623,2560.797558
"718",800.627401,2622.818711
"719",762.343648,2622.068308
"720",807.605513,2657.5503691
"721",799.48633,2778.5576216
"722",795.529402,2726.538892
"723",822.05193,2784.84301
"724",799.044826,2754.943926
"725",796.37368,2773.78465
"726",794.14759,2776.7834
"727",813.65902,2780.714824
"728",806.079225,2761.247835
"729",817.696908,2787.308889
"730",804.987095,2821.972323
"731",830.932187,2709.792263
"732",821.316203,2714.108706
"733",812.939177,2712.493947
"734",795.599894,2695.052707
"735",806.737174,2686.973136
"736",806.40736,2637.385713
"737",831.12674,2678.01017
"738",820.0544,2612.649636
"739",843.3869,2651.864232
"740",895.01774,2629.160062
"741",900.88211,2650.395344
"742",898.97805,2627.12931
"743",866.011764,2650.205561
"744",796.26716,2656.76891
"745",794.43971,2668.8171
"746",829.62839,2634.60425
"747",811.72406,2639.700982
"748",843.274959,2599.877369
"749",813.770899,2604.790098
"750",824.75217,2651.24843
"751",799.37359,2645.1358
"752",796.64018,2597.907452
"753",792.9079209,2609.6571979
"754",797.374098,2614.95168
"755",784.32568,2602.80849
"756",777.966861,2687.802027
"757",755.69439,2659.57259
"758",806.104965,2626.749326
"759",796.046823,2640.655623
"760",812.819573,2568.9088304
"761",801.32836,2575.064996
"762",793.41151,2587.657388
"763",813.5348,2509.153859
"764",804.6377,2595.07946
"765",807.245759,2668.01274
"766",788.1200779,2647.4210579
"767",795.171657,2680.705007
"768",806.418346,2654.848114
"769",786.918249,2750.059919
"770",806.74168,2745.921397
"771",812.072373,2649.4704543
"772",833.79784,2732.94079
"773",790.7594,2779.29676
"774",794.96402,2780.65028
"775",820.96413,2763.656463
"776",815.58639,2757.25739
"777",799.33438,2733.791757
"778",795.95467,2682.507418
"779",779.91517,2635.772615
"780",837.21963,2590.709733
"781",845.208887,2604.025107
"782",822.627591,2542.910754
"783",815.227148,2589.490412
"784",797.09701,2587.129953
"785",821.109703,2658.919517
"786",783.75998,2607.6316
"787",801.818669,2638.49309
"788",808.459885,2634.455125
"789",793.344433,2627.231475
"790",797.118461,2677.769611
"791",799.136071,2692.921591
"792",800.48186,2757.000025
"793",823.39437,2779.21176
"794",795.78034,2680.59945
"795",801.10752,2765.494289
"796",790.171314,2759.286914
"797",792.34283,2745.43047
"798",791.93222,2729.85312
"799",859.523074,2694.677302
"800",845.577199,2663.325662
"801",839.37533,2693.699883
"802",797.139371,2729.729061
"803",847.015723,2773.909383
"804",821.85541,2647.001927
"805",829.842612,2675.963192
"806",818.308402,2594.406694
"807",843.055081,2568.375421
"808",805.334382,2551.554922
"809",807.49514,2592.10028
"810",798.277827,2532.038274
"811",809.821834,2608.192249
"812",768.42058,2706.781339
"813",750.460947,2749.764973
"814",787.969795,2709.4378
"815",755.205528,2754.179957
"816",754.463541,2786.687402
"817",790.54523,2699.604701
"818",798.958415,2773.361666
"819",795.85729,2790.88916
"820",812.785461,2688.216519
"821",803.80132,2591.061962
"822",794.95618,2684.38642
"823",846.19112,2665.612838
"824",817.14901,2732.21685
"825",796.440835,2618.196205
"826",807.968803,2666.834797
"827",787.527572,2695.757156
"828",830.59167,2633.499759
"829",799.26195,2574.78772
"830",807.8191,2670.1464616
"831",800.02203,2617.3470151
"832",793.120042,2596.488978
"833",813.045882,2585.499372
"834",810.79496,2594.064261
"835",841.097478,2619.062046
"836",826.09517,2648.780952
"837",805.134579,2601.646819
"838",832.666977,2578.133022
"839",815.66358,2688.451598
"840",858.70959,2538.645694
"841",809.451325,2626.892499
"842",803.863043,2589.107747
"843",789.350153,2703.768513
"844",805.491291,2778.785481
"845",794.411846,2814.052176
"846",802.471026,2851.422905
"847",769.761016,2779.349656
"848",801.79898,2761.94801
"849",797.95446,2851.10286
"850",791.6536,2791.30149
"851",798.50308,2781.782609
"852",808.70838,2802.057063
"853",808.28333,2850.83475
"854",827.40621,2769.20947
"855",827.12609,2778.98669
"856",797.50901,2701.6708
"857",849.93337,2729.445898
"858",798.198,2699.2618
"859",789.05561,2641.37554
"860",802.82352,2649.025553
"861",800.48269,2740.06323
"862",757.54012,2770.75776
"863",739.236831,2746.221161
"864",767.85667,2752.83995
"865",754.18402,2763.78792
"866",790.55548,2731.86228
"867",809.15981,2709.09685
"868",803.72772,2780.709373
"869",806.32361,2814.31375
"870",839.15583,2776.588758
"871",840.668181,2712.831601
"872",833.025507,2644.543396
"873",811.653123,2591.198715
"874",797.51228,2601.410235
"875",805.79114,2626.22901
"876",809.93842,2762.69156
"877",798.03364,2801.511983
"878",815.105138,2819.921631
"879",756.564479,2801.90641
"880",799.299514,2759.691569
"881",789.73685,2766.107751
"882",804.694728,2586.201766
"883",825.200312,2602.521546
"884",826.948813,2720.203053
"885",821.090387,2663.555397
"886",807.277273,2720.088523
"887",828.683803,2769.710929
"888",844.584906,2677.586712
"889",832.56118,2904.473793
"890",810.87406,2890.286436
"891",765.94935,2837.635427
"892",801.40672,2791.938417
"893",806.047969,2738.292089
"894",826.422099,2744.431909
"895",805.661845,2733.1520928
"896",802.764619,2739.664215
"897",812.944851,2830.79851
"898",818.927657,2710.382799
"899",815.66679,2603.286069
"900",809.584117,2623.4993866
"901",794.51092,2621.039778
"902",803.389471,2742.207254
"903",792.92426,2743.023214
"904",821.378175,2664.809384
"905",805.85163,2664.73219
"906",751.55962,2677.246
"907",731.67561,2636.24852
"908",739.720354,2560.606104
"909",748.727757,2607.547107
"910",801.37765,2563.661193
"911",820.042542,2695.886367
"912",773.30768,2597.389469
"913",740.796632,2630.521273
"914",756.66703,2628.171833
"915",753.43544,2578.13735
"916",748.65666,2585.19351
"917",743.35919,2554.37029
"918",803.37069,2545.90032
"919",818.499092,2592.927982
"920",841.699067,2593.646417
"921",797.78079,2602.11515
"922",808.932312,2547.166812
"923",831.314282,2583.366612
"924",832.566475,2619.797985
"925",820.10879,2599.745917
"926",802.327436,2565.430217
"927",817.3590212,2640.6597082
"928",796.859587,2634.595279
"929",797.613754,2625.135294
"930",789.02946,2571.04649
"931",788.927122,2619.624679
"932",739.468066,2692.593132
"933",778.05906,2585.46643
"934",818.41641,2648.267606
"935",790.317888,2596.400124
"936",782.9606,2548.88044
"937",797.108724,2574.035514
"938",796.70325,2553.470921
"939",818.039109,2626.913482
"940",810.0534,2531.94452
"941",803.828833,2526.469095
"942",798.981489,2576.428179
"943",807.118413,2551.510663
"944",793.54297,2588.91855
"945",822.430182,2567.14072
"946",741.22703,2588.360923
"947",747.191017,2530.36236
"948",792.357565,2571.9478
"949",850.52912,2521.352856
"950",809.003365,2587.656315
"951",846.857749,2667.165602
"952",803.378308,2548.577527
"953",808.670359,2544.400678
"954",861.25105,2585.50604
"955",795.739149,2639.51961
"956",816.29941,2637.29595
"957",812.082094,2579.707892
"958",847.0076,2744.119307
"959",807.36338,2671.00735
"960",803.37268,2664.447407
"961",797.60775,2678.127723
"962",778.82087,2670.84966
"963",764.04963,2661.51733
"964",754.67084,2710.86277
"965",752.726727,2745.533587
"966",753.33903,2688.868119
"967",784.76054,2689.350162
"968",793.62038,2676.53946
"969",800.1029,2757.50805
"970",784.14244,2604.29889
"971",825.66562,2586.90763
"972",814.47728,2685.49544
"973",808.18384,2664.304009
"974",794.218098,2709.162908
"975",804.324199,2668.009139
"976",801.34409,2694.82147
"977",798.06215,2661.569955
"978",798.40092,2610.126051
"979",807.17648,2629.08367
"980",827.97908,2622.891808
"981",823.01017,2812.019435
"982",813.71252,2783.075923
"983",791.980663,2753.547046
"984",813.127337,2699.177697
"985",813.97324,2576.1457061
"986",798.58258,2571.987117
"987",795.87247,2614.273127
"988",826.72937,2756.841189
"989",793.547887,2716.933672
"990",759.36819,2579.504965
"991",799.59712,2594.101132
"992",812.652293,2660.083819
"993",830.119219,2706.68949
"994",784.83272,2693.105279
"995",797.20453,2774.930409
"996",786.901099,2774.802019
"997",807.918945,2792.418985
"998",811.486873,2812.508923
"999",809.38169,2780.76744
"1000",774.97364,2767.158783
"1001",833.13483,2702.617903
"1002",792.861264,2740.336217
"1003",791.094986,2751.955885
"1004",778.14801,2738.664516
"1005",779.5404,2767.748961
"1006",791.043137,2757.271846
"1007",867.28928,2711.554316
"1008",848.72327,2749.281896
"1009",808.397453,2636.888165
"1010",795.66821,2574.608975
"1011",794.35821,2624.795875
"1012",818.985732,2521.85991
"1013",833.00064,2565.11335
"1014",790.34821,2668.188279
"1015",798.6724919,2671.7388729
"1016",801.9488037,2738.9450337
"1017",809.166684,2744.274384
"1018",798.6618,2745.107039
"1019",799.669905,2784.01193
"1020",774.95992,2741.518699
"1021",800.06549,2736.16747
"1022",785.997608,2815.922888
"1023",799.64243,2695.99211
"1024",784.31091,2679.718429
"1025",793.06507,2708.56406
"1026",801.20034,2714.2223
"1027",813.3511,2703.001595
"1028",798.96004,2666.271588
"1029",811.906115,2532.261664
"1030",791.213261,2691.376463
"1031",746.507015,2656.621069
"1032",753.805484,2647.028922
"1033",742.53662,2576.852296
"1034",734.49913,2574.39914
"1035",746.68042,2785.999949
"1036",733.600604,2814.675481
"1037",653.524727,2697.335823
"1038",664.39099,2691.442746
"1039",696.029566,2755.024601
"1040",737.422706,2725.364086
"1041",733.931203,2557.231344
"1042",740.783269,2608.940418
"1043",696.989623,2620.773993
"1044",691.85345,2625.041226
"1045",731.432702,2533.191394
"1046",687.53659,2588.573791
"1047",702.622915,2668.394425
"1048",706.945694,2605.941769
"1049",661.74943,2668.175188
"1050",734.45655,2643.360629
"1051",741.590868,2728.565452
"1052",746.907217,2728.050019
"1053",714.34886,2690.616544
"1054",687.106964,2721.992364
"1055",713.98471,2723.159722
"1056",718.47721,2792.294451
"1057",690.49818,2655.91782
"1058",830.74769,2643.7245036
"1059",808.19563,2639.53338
"1060",808.3838,2670.83591
"1061",842.05226,2702.99335
"1062",826.70169,2664.5533
"1063",821.48121,2716.561784
"1064",814.737136,2694.138806
"1065",812.83784,2714.48502
"1066",801.7753,2790.09042
"1067",797.813204,2779.222671
"1068",789.5378604,2750.7996384
"1069",794.41446,2712.105618
"1070",821.72488,2807.695257
"1071",801.747391,2638.411236
"1072",802.97517,2549.59832
"1073",816.093731,2430.664321
"1074",820.958952,2586.436372
"1075",804.52446,2563.547445
"1076",735.81766,2583.87086
"1077",780.25625,2579.27905
"1078",831.372517,2634.26632
"1079",817.28461,2684.901573
"1080",812.79972,2600.836272
"1081",806.335114,2532.428082
"1082",825.059964,2627.721673
"1083",809.75429,2670.643385
"1084",796.5301852,2635.6374352
"1085",835.306185,2739.849971
"1086",791.154632,2701.247619
"1087",793.6600312,2801.3497082
"1088",795.3279414,2697.9930414
"1089",796.7941964,2696.7608064
"1090",796.4514606,2616.2854106
"1091",811.276781,2635.761541
"1092",756.02732,2689.4967
"1093",816.023266,2623.033364
"1094",807.123236,2658.394871
"1095",819.174134,2691.976355
"1096",798.447748,2649.465962
"1097",817.90784,2654.04765
"1098",814.640423,2624.842648
"1099",806.980567,2680.196828
"1100",810.811434,2653.744574
"1101",822.380795,2710.447755
"1102",800.92073,2708.553875
"1103",797.56199,2728.185959
"1104",797.516629,2783.589805
"1105",750.631195,2669.964967
"1106",737.577452,2731.401957
"1107",798.768492,2644.158026
"1108",796.90525,2667.875211
"1109",791.931458,2597.242888
"1110",831.060887,2518.910477
"1111",818.218973,2537.315311
"1112",806.799623,2465.669497
"1113",801.695202,2476.172362
"1114",797.3608,2582.033172
"1115",800.515062,2567.773922
"1116",800.89291,2594.977811
"1117",816.158278,2602.758744
"1118",776.339804,2630.931608
"1119",723.490568,2665.915687
"1120",734.63027,2594.433143
"1121",673.537036,2636.830306
"1122",686.06295,2593.27161
"1123",698.93346,2608.245222
"1124",681.02342,2694.371955
"1125",681.69662,2604.22126
"1126",669.88209,2651.43756
"1127",663.518636,2677.967958
"1128",675.515762,2676.782707
"1129",692.864779,2695.580547
"1130",702.25161,2679.09304
"1131",685.19091,2653.02124
"1132",707.0958,2698.341721
"1133",699.94122,2726.62971
"1134",701.3881,2744.053112
"1135",699.84083,2775.756546
"1136",686.80395,2758.562952
"1137",686.205055,2619.670307
"1138",691.83295,2728.39071
"1139",714.91637,2747.333396
"1140",706.901165,2575.730967
"1141",708.88551,2604.956272
"1142",694.25515,2682.295472
"1143",704.1777,2743.825526
"1144",681.853309,2722.222483
"1145",696.647364,2647.4653054
"1146",753.58716,2626.366008
"1147",750.61733,2702.257531
"1148",788.35708,2550.52818
"1149",820.00769,2569.398237
"1150",807.06678,2623.034085
"1151",794.39984,2578.57796
"1152",797.84505,2566.173556
"1153",831.818293,2599.477893
"1154",816.13112,2585.195052
"1155",814.05254,2605.164345
"1156",803.83136,2646.168586
"1157",801.268759,2667.849389
"1158",806.967926,2611.23936
"1159",802.791778,2571.994348
"1160",826.232654,2617.888546
"1161",815.84177,2744.542484
"1162",805.413336,2747.718921
"1163",801.241833,2608.164343
"1164",845.71585,2567.111684
"1165",814.912688,2632.161378
"1166",811.24439,2599.846869
"1167",829.4468,2548.73919
"1168",791.12375,2652.01733
"1169",805.958153,2614.280493
"1170",836.063169,2568.107809
"1171",853.383987,2607.460347
"1172",821.00454,2555.012352
"1173",800.98135,2609.34023
"1174",799.75334,2649.05781
"1175",796.980012,2608.749932
"1176",803.49256,2609.63751
"1177",794.993992,2675.626172
"1178",816.61314,2637.98287
"1179",803.360718,2617.497888
"1180",802.822314,2664.525875
"1181",802.92692,2660.34101
"1182",787.94205,2604.84443
"1183",822.25499,2605.68158
"1184",793.407171,2608.514543
"1185",794.997319,2641.793062
"1186",801.300389,2630.257599
"1187",796.461041,2610.188901
"1188",799.12459,2566.597079
"1189",806.3921,2600.96757
"1190",823.24131,2648.879631
"1191",870.917056,2586.646751
"1192",804.731314,2558.554456
"1193",803.42336,2586.05401
"1194",779.32461,2558.597249
"1195",823.971293,2594.213923
"1196",807.118562,2649.560333
"1197",833.089819,2683.106279
"1198",808.151183,2637.724046
"1199",821.090111,2648.666723
"1200",808.753689,2533.790789
"1201",820.413705,2591.958141
"1202",804.831527,2619.132268
"1203",796.39497,2662.024612
"1204",801.142966,2614.147346
"1205",806.253895,2621.766646
"1206",824.47924,2652.703084
"1207",832.524893,2710.854564
"1208",826.88215,2698.855988
"1209",793.47988,2600.753249
"1210",796.044076,2649.276919
"1211",825.74693,2622.153561
"1212",826.99882,2606.315375
"1213",808.83278,2637.988945
"1214",738.94282,2584.288743
"1215",737.81878,2578.485413
"1216",740.180908,2606.975008
"1217",813.392066,2595.166326
"1218",794.726329,2602.081379
"1219",832.557112,2699.360772
"1220",846.324901,2661.446573
"1221",811.457001,2653.727591
"1222",818.938611,2685.417931
"1223",798.85578,2703.31683
"1224",799.68451,2707.2724
"1225",806.5707,2613.24986
"1226",785.749812,2670.429322
"1227",803.074792,2691.739633
