"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67"
"1",10.617392,28.2334,121.89129,227.802953,246.50725,288.7762,301.59508,311.093439,337.365,343.04238,537.71368,543.832771,555.09457,570.506194,630.33821,645.25379,685.50872,692.57834,729.68571,821.491118,823.940522,829.63055,842.655076,847.613734,855.44251,861.79136,867.34442,871.04646,876.59952,975.36014,995.992123,1040.337143,1222.586163,1275.512003,1288.945631,1410.739943,1414.990883,1485.711923,1498.868513,1503.863193,1579.367543,1641.004957,1713.769982,1723.228211,1832.349893,1838.297873,1842.263193,2104.415103,2118.388953,2226.735403,2281.155983,2330.795275,2332.233961,2605.684213,2618.677173,2740.485903,3225.784843,3500.362963,4110.025363,5455.556763,5685.354743,5968.168303,6885.429403,7530.450373,7620.395893,7752.047853,7818.854793
"2",11.11302,27.29036,115.039557,225.684757,247.663887,275.654522,282.464482,292.789688,326.222487,337.675017,548.800367,554.99252,569.322637,586.141287,629.491887,642.820467,682.824187,690.741587,729.267887,830.801213,836.1552935,842.920527,858.160607,869.017067,876.740652,883.335837,890.589837,895.425837,902.679837,1015.506117,1052.428037,1096.045977,1279.176437,1320.416587,1333.472197,1426.838316,1429.447593,1484.888487,1498.311147,1504.585067,1556.480567,1599.788247,1668.723641,1676.143201,1798.778447,1805.111357,1809.333297,2063.017037,2076.880587,2165.796237,2220.488177,2307.718137,2312.671837,2594.120057,2607.748117,2673.03696,3252.366337,3489.481347,4166.484547,5445.876547,5676.971047,6147.764947,7059.472107,7570.861747,7700.961597,7893.253137,7938.660147
"3",9.24886400000001,19.14428,115.783226,223.888196,253.959386,283.872493,289.677429,307.490636,368.301946,382.621696,559.974046,568.538887,585.481036,604.729416,647.844836,651.40541,686.666026,694.549226,728.474456,832.967098,835.795819,844.500476,865.602266,874.575386,886.447606,896.046486,904.735476,910.528136,919.217126,1036.455226,1099.464326,1134.972976,1275.994306,1306.082466,1320.497786,1452.271426,1456.835986,1509.477946,1518.357421,1521.593193,1568.437016,1616.918696,1698.918611,1706.41384,1807.076516,1812.055706,1815.375166,2080.654496,2094.640846,2214.520096,2263.361856,2344.132136,2346.364256,2602.104036,2613.715896,2701.329253,3263.383036,3507.898526,4123.947226,5299.024326,5697.997326,6142.698026,6716.847736,7222.077336,7459.424136,7888.162696,7958.367316
"4",7.420052,16.10566,108.76673,222.24154,243.5181,288.0915,293.83342,306.74541,370.66588,377.63392,532.72131,542.11947,561.19491,583.118322,625.80783,629.77662,667.06954,672.90346,695.14673,810.060846,812.863419,818.0868,830.99923,839.71219,854.6906,865.09349,872.93591,878.16419,886.00661,984.74617,1014.73087,1046.27565,1225.55108,1331.35099,1348.080112,1480.15785,1484.45391,1495.643664,1500.03552,1503.318104,1539.69637,1595.823402,1691.517599,1697.93753,1818.73622,1823.08487,1825.98397,2069.361757,2080.438857,2214.610257,2268.562037,2331.183017,2332.454197,2508.567757,2521.954997,2666.698137,3284.882237,3476.841957,4100.145957,5289.314657,5624.196427,6128.437657,6734.706777,7080.499357,7334.319757,7767.255797,7829.827787
"5",13.340692,22.20147,132.43114,226.91398,247.79382,287.73291,288.73451,301.78641,370.98039,377.46279,512.74669,521.36572,537.88354,559.92723,603.78689,607.509794,648.9872,653.97774,673.20225,764.25376,767.65558,773.25202,790.80864,812.241,831.69203,842.90914,851.82322,857.76594,866.68002,959.444962,976.40799,1012.293063,1195.17857,1319.91187,1346.132074,1499.75878,1505.97472,1519.482037,1523.496645,1526.612737,1557.37918,1614.20188,1701.063195,1707.208178,1763.7912,1767.23553,1769.53175,2017.38565,2027.63955,2116.23035,2199.86945,2281.47989,2285.24921,2478.64273,2492.22483,2736.97998,3343.31906,3506.42353,4117.25503,5233.44693,5617.87646,6219.61003,6717.25871,7253.36286,7420.12923,7649.57143,7793.61223
"6",14.633684,23.07843,113.10183,197.02498,232.46092,289.06579,297.85291,310.59148,388.5639,394.78023,554.69598,562.476174,582.19044,602.21111,627.42269,630.713192,676.04033,678.63467,689.16657,787.2676353,787.950138825,788.812527,795.73349,812.05217,828.9039,834.66848,835.978955,836.852605,838.16308,946.13957,968.02204,1025.128258,1202.3139,1326.77814,1362.62724,1524.21293,1532.9744,1551.3002237,1555.349968,1558.518396,1582.995523,1660.410363,1747.775759,1755.219473,1827.496993,1829.655487,1831.094483,2081.205433,2122.748033,2247.223333,2278.846553,2368.044043,2371.093163,2557.050883,2563.672007,2715.716353,3244.712563,3453.170163,4158.859663,5246.975163,5619.248703,6163.700163,6824.408357,7289.176403,7447.092913,7623.664313,7749.469013
"7",15.501264,24.04964,111.79311,200.08304,231.27905,287.21777,299.20809,316.31033,402.39432,408.4851,561.555,566.448786,584.51784,612.80192,642.02834,645.905168,696.76141,699.34619,709.6545,838.2309691,840.118119775,842.502659,850.92496,863.90344,877.14417,884.42828,889.62365,893.08723,898.2826,993.540188,1000.3117765,1026.8626185,1198.8724395,1292.6570595,1327.5876995,1472.2020495,1477.3770195,1502.0776395,1506.2559795,1508.3230355,1538.7698395,1581.8473455,1677.8276545,1684.6406515,1789.0186595,1791.1749635,1792.6124995,2111.4095995,2140.0193995,2229.9819695,2281.7286895,2334.0069095,2336.9976295,2530.5934695,2542.9261715,2699.0710495,3306.1140895,3495.7797595,4136.0159595,5243.8627595,5527.5945395,5967.4111295,6907.2751595,7554.1052695,7690.2548395,7803.3924795,7844.4110595
"8",2.16728400000001,10.63498,133.03207,214.78367,247.0475,301.247618,302.690242,340.83712,419.66077,426.42337,569.09247,575.017188,592.88394,621.85059,632.50536,646.0827,698.38873,700.49587,713.71887,854.6080951,855.003941275,855.504119,860.73526,873.85108,886.61469,893.03402,897.26837,900.09127,904.32562,1007.231572,1021.040598,1047.431338,1280.32733,1319.3604,1382.7909,1517.52613,1521.54982,1546.27447,1550.950115,1553.208207,1579.543378,1626.45445,1694.163472,1699.561263,1809.656255,1812.115169,1813.754445,2123.655925,2164.955475,2235.692915,2272.162885,2325.742515,2331.097135,2504.317025,2519.061685,2782.838085,3334.839725,3542.480195,4235.423995,5366.664595,5631.763435,6047.488195,6772.387795,7400.254745,7506.832595,7670.347775,7723.941095
"9",1.99640000000001,10.494,138.98196,211.473382,239.2027,275.147355,281.560355,297.37318,366.7077,373.36389,571.63724,578.638628,599.18236,622.969408,631.39736,644.77928,685.22186,690.03266,713.75443,868.6474697,871.593897425,875.316903,885.54343,897.03697,905.485889,914.17522,924.24067,930.95097,941.01642,1013.88808,1030.046372,1052.415808,1263.51832,1298.097,1348.5726,1458.52623,1462.80792,1485.19485,1489.491765,1491.700537,1514.81513,1570.50342,1674.288096,1682.2913646,1814.265819,1815.942468,1817.060234,2080.442619,2147.146619,2263.764349,2303.053659,2358.404569,2363.591369,2530.029059,2552.797359,2810.518819,3252.160179,3478.563679,4310.034179,5326.135809,5597.394489,5924.163819,6718.962879,7394.729379,7515.843399,7795.484919,7877.587299
"10",8.91203999999999,16.357454,140.8806,218.91321,240.74129,269.805375,274.985687,289.828606,344.008526,352.381376,555.542826,563.150913,580.789056,604.679016,613.605566,629.352746,670.256536,673.699476,690.535496,783.799724,786.417458,790.311006,799.870356,807.401616,810.5525955,812.644071,815.369496,817.186446,819.911871,922.9957278,941.552857,977.535152,1202.460812,1239.940822,1304.032482,1365.3019,1367.937184,1387.780192,1398.780552,1406.285512,1425.756768,1493.766862,1629.531962,1643.811766,1722.034582,1727.729002,1731.525282,1958.397845,1997.322095,2094.730445,2109.516822,2165.814785,2172.151585,2522.104245,2543.909305,2784.975773,3290.498695,3513.680755,4354.491255,5339.539335,5644.659965,5973.135625,6882.955915,7500.438485,7699.371275,7809.269555,7884.744515
"11",1.29187999999999,8.417504,148.14924,223.04087,237.72853,273.524204,279.230636,299.24951,372.89364,387.73689,569.45334,578.68104,601.53934,629.63934,641.18418,650.18232,671.18572,674.2956,699.15078,797.14952,799.04309,800.49508,805.11736,813.2386,817.577079,820.39929,823.58385,825.70689,828.89145,928.91846,974.33027,1015.31521,1205.14341,1251.12521,1323.81497,1408.35642,1414.06155,1434.163911,1442.40105,1448.21813,1460.250544,1530.79649,1614.28238,1627.180764,1689.7563,1696.71327,1701.35125,1922.88435,1953.50615,2018.02879,2050.59105,2100.22249,2108.21369,2498.30205,2514.19827,2692.482788,3304.43072,3540.66872,4317.16282,5331.46279,5622.34216,5898.4539,6805.0374,7343.91146,7529.4328,7795.11456,7886.23392
"12",-0.65166,7.73468599999999,161.94745,261.052573,266.420804,301.30696,310.3028,333.50721,385.53756,398.90487,557.2414,572.68234,577.15889,596.10766,641.31368,658.1039,688.95323,692.50813,714.73306,824.4286198,824.79437995,825.256542,828.98338,837.7822,842.998519,845.683882,848.24404,849.950812,852.51097,935.76071,962.984665,1007.19635,1182.74739,1235.27161,1299.20515,1376.6292,1380.35967,1396.679508,1413.55993,1426.27681,1442.975428,1540.9456,1673.22303,1684.112818,1733.54423,1737.58097,1740.27213,1969.2255,2010.75105,2092.7834,2140.68497,2163.68854,2168.28946,2509.54606,2520.04778,2713.305421,3340.30257,3525.70518,4310.63213,5325.58341,5675.72116,6035.6593,6883.28813,7482.86123,7672.97241,7776.03941,7856.60603
"13",-8.57710000000001,0.841639999999996,142.88526,258.532902,262.356772,296.100567,297.268063,318.60055,375.46755,390.12441,550.72369,574.10929,580.8803,604.04279,636.89391,652.53243,686.01846,688.42036,708.06381,797.580802,797.710033,799.378894,806.27537,815.58431,823.705296,827.20056,829.217595,830.562285,832.57932,949.40434,988.78448,1025.04327,1200.27544,1269.63227,1321.33052,1385.95846,1390.04347,1425.89515,1433.93273,1437.902202,1458.692538,1567.24186,1706.047829,1709.93616,1787.35114,1789.248343,1790.513145,2016.99924,2046.82459,2120.26104,2151.58922,2171.76399,2174.92375,2511.06113,2531.76597,2795.316863,3360.56882,3519.15155,4285.9501,5343.02557,5692.64697,5987.41925,6567.22005,7070.3629,7409.37348,7560.5341,7747.8313
"14",6.23722,19.03166,153.49021,269.79409,274.136479,282.327924,283.726036,306.15172,370.61402,376.4816,549.10967,568.30307,575.106415,600.66172,633.41456,644.26358,676.83615,679.17433,699.06316,797.266972,797.749363,803.10136,816.4179,820.02912,826.625968,831.56036,835.49495,838.11801,842.0526,944.00033,1001.449982,1041.91298,1195.98698,1240.64922,1292.85386,1373.89568,1376.94266,1405.22738,1417.12057,1424.66261,1446.37284,1558.28462,1686.708219,1702.678021,1814.713017,1817.756847,1819.786067,2142.040177,2168.496477,2268.895177,2294.750557,2315.443737,2319.015057,2588.626757,2605.390277,2786.117969,3371.997687,3524.134597,4287.370197,5268.671537,5644.577597,5987.812147,6607.531097,7203.220197,7660.497797,7769.196757,7816.053127
"15",14.1881,27.50532,144.48146,263.99991,268.82034,288.771068,291.128012,313.41292,367.20819,373.00338,549.99051,567.89376,578.52916,616.28377,655.61031,668.34453,691.50024,693.8121,717.66931,815.42239,816.38704,820.96931,832.73802,838.21911,845.207611,849.48643,852.58657,854.65333,857.75347,943.403898,995.26835,1035.2914,1183.40633,1219.66982,1291.94196,1359.03107,1364.20526,1389.42101,1398.93194,1405.21914,1420.820218,1537.834262,1670.404373,1684.593782,1817.58919,1819.534009,1820.830555,2138.83963,2163.35938,2211.33555,2245.59233,2266.75448,2272.73132,2574.99039,2581.50953,2701.436064,3322.95133,3514.78515,4269.89755,5372.86205,5739.21006,6097.49231,6757.75485,7343.39015,7780.11823,7870.14483,7921.07997
"16",19.53566,32.67844,139.43653,268.47415,273.382534,293.445575,296.872655,321.99606,376.93646,383.94104,554.93514,578.39769,596.01034,628.94158,663.81884,677.58008,698.77274,701.02994,721.58744,795.596296,796.651399,801.95511,816.39316,825.04324,830.758506,834.62764,838.61083,841.26629,845.24948,950.30092,1004.7069,1042.06046,1183.71194,1214.4903,1259.61917,1328.26714,1340.33371,1388.5009,1398.29885,1404.00085,1415.809232,1533.26445,1671.81325,1689.42586,1809.83867,1813.30952,1815.62342,2169.37264,2193.50719,2237.83939,2250.917403,2285.40628,2294.03936,2501.070278,2504.862034,2622.340723,3274.37859,3519.05114,4276.57989,5356.96889,5658.34164,6049.20776,6806.11369,7419.23159,7782.738674,7841.97419,7901.03603
"17",9.78784,22.44922,133.155958,257.874053,263.433736,287.778607,291.428103,322.57014,376.05871,382.81354,562.27889,573.50009,589.75314,620.10367,658.10059,671.71261,691.74366,694.3921,734.77724,814.042084,816.442921,824.8863,845.38314,853.37196,866.26379,874.95668,881.4203,885.72938,892.193,997.50218,1041.774362,1060.75599,1195.84588,1223.49779,1272.24938,1339.94997,1349.74251,1389.5325,1403.90514,1413.60726,1421.421926,1491.60091,1684.30056,1701.893244,1820.82688,1824.1855,1826.42458,2099.29578,2131.19413,2216.47718,2266.30798,2285.43037,2291.54565,2542.15976,2545.79427,2674.55037,3231.98879,3481.49454,4258.33429,5357.89889,5726.64103,6084.89288,6782.25214,7121.13448,7504.86012,7587.62798,7724.41568
"18",12.59754,24.86802,142.727124,258.073266,265.168069,295.32513,304.01921,328.87195,385.81005,389.12187,566.01953,577.2428,586.01213,614.51463,662.24913,675.76437,690.01479,692.52775,732.93591,814.528668,816.891567,825.4189,844.988544,849.519576,861.04895,869.56842,875.90682,880.13242,886.47082,982.48436,1026.482707,1053.056303,1200.61148,1229.25176,1268.00289,1342.25294,1351.03619,1386.66668,1401.35459,1411.49923,1427.577134,1483.09248,1693.095137,1717.576318,1819.94999,1824.48461,1827.50769,2149.65694,2152.112315,2233.38229,2267.57526,2274.05956,2275.474,2547.0974,2555.45512,2736.65493,3303.0058,3546.86285,4226.47795,5325.12445,5705.4068,6070.66328,6795.42778,7208.26283,7526.902852,7589.2656,7687.57254
"19",6.73453999999999,17.5843,118.039268,228.242072,245.70023,274.558162,279.213618,306.82793,341.03381,344.67071,572.38364,579.870983,583.20887,613.75895,665.24983,675.30685,699.7451,702.44544,746.38203,831.84344,834.21758,838.63062,850.08716,859.10516,874.26561,884.07438,890.97396,895.57368,902.47326,1031.6258,1071.808355,1104.64061,1211.52109,1239.182935,1256.39304,1320.51296,1334.16866,1387.69364,1399.05731,1405.81815,1422.037002,1482.405466,1608.06025,1630.691528,1740.18893,1745.12879,1748.42203,2179.93394,2185.78224,2242.15884,2265.191052,2292.35524,2294.5717,2548.256752,2558.54615,2736.74495,3261.41044,3622.55254,4316.72144,5343.36274,5638.70256,5937.65034,6903.06604,7361.14315,7550.40946,7686.86218,7764.28039
"20",4.88690000000001,15.89824,105.70808,217.08665,245.80831,274.36235,282.67131,314.06993,347.3858,352.40174,573.41124,582.41934,586.219545,612.93713,658.78645,662.954302,673.37933,676.27035,723.66832,805.862786,806.952494,810.68839,823.10841,836.75985,868.45808,883.49177,888.59018,891.98912,897.08753,1073.195338,1119.485895,1152.9751,1286.62522,1311.78723,1348.48937,1387.96193,1395.0851,1415.369621,1423.73618,1429.8927,1444.12543,1525.69222,1665.27908,1691.49408,1811.0848,1824.18058,1832.9111,2213.79969,2216.93193,2270.38777,2280.140717,2310.08526,2312.33262,2541.72826,2558.61724,2759.24097,3226.15766,3624.09778,4213.56806,5146.77848,5580.23265,5869.91938,6926.75848,7327.31015,7656.219186,7769.91531,7855.41666
"21",13.10448,25.16058,88.57354,224.24157,260.90494,284.452774,289.026166,323.25828,352.08276,356.94318,567.57409,579.74524,584.60622,609.70699,657.06755,661.708004,671.45689,674.36881,719.47033,842.190584,845.035271,847.099587,850.299478,852.086542,879.21867,893.73585,898.45248,901.5969,906.31353,1060.960274,1109.03154,1142.35114,1273.442908,1295.08824,1340.18672,1384.51824,1389.22359,1410.66405,1414.76998,1416.985412,1431.883686,1509.85857,1656.4238,1684.88166,1774.53923,1787.58608,1796.28398,2183.88869,2186.61916,2253.32583,2301.22681,2333.13727,2335.35939,2592.20963,2606.49535,2711.56023,3145.55789,3651.8994,4387.28947,5331.21085,5633.80314,6000.62855,6962.46375,7507.14705,7674.84951,7851.22587,7906.53015
"22",15.77856,28.00706,88.095188,216.045887,253.40909,282.351544,288.706136,313.47003,344.91371,349.24913,561.05389,575.15806,579.52829,605.32375,655.36359,663.33345,673.36232,676.10116,729.3515,848.93728,852.44452,854.736965,857.827024,859.233646,886.64923,901.36598,906.11822,909.28638,914.03862,1060.653574,1111.416271,1140.8993,1257.451979,1272.956091,1312.804151,1371.578501,1376.512511,1403.577731,1407.927396,1409.878488,1422.821127,1541.020581,1663.780491,1708.527249,1762.727581,1779.182881,1790.153081,2166.062891,2169.176331,2217.364451,2279.997581,2335.871951,2347.473851,2568.560141,2573.297777,2699.020161,3100.183301,3511.704871,4192.735341,5361.214171,5721.539411,6162.250471,6997.087821,7323.328031,7494.106241,7658.761481,7731.556721
"23",4.21563999999999,13.46868,64.63184,212.07023,251.43489,287.534935,295.264575,321.30085,366.72178,374.61853,580.35064,597.34444,602.52586,628.59988,675.16928,683.48732,694.87515,697.74085,734.744,838.7314669,839.201404225,839.795201,842.02154,845.6405,870.08493,883.91714,889.72667,893.59969,899.40922,1045.087938,1102.95576,1141.35665,1272.330188,1293.82003,1340.99325,1393.13619,1398.39906,1423.95192,1434.68325,1441.93257,1449.835186,1550.49135,1640.18499,1681.658996,1735.66036,1743.67351,1749.01561,2108.93087,2114.48227,2218.71682,2276.46299,2327.28896,2337.34238,2556.64302,2560.66827,2664.739125,3149.19546,3515.87805,4263.94595,5348.05601,5689.17266,6000.27955,6932.53763,7145.34153,7494.89243,7668.67395,7718.73525
"24",-1.899912,4.29318800000001,61.172804,199.35753,241.85135,273.613186,274.857794,304.29648,347.5389,355.43457,579.7295,589.72256,594.54334,619.19822,661.26488,669.67256,688.570399,690.495837,722.16637,816.783866,818.640314,823.97054,836.471106,840.992934,869.38133,884.44649,889.76351,893.30819,898.62521,1027.12455,1085.76231,1140.24809,1279.65107,1299.66975,1337.99383,1370.23906,1378.12168,1399.983124,1411.20068,1419.63284,1432.107254,1549.37021,1656.466885,1696.33562,1765.68572,1773.42956,1778.59212,2113.04676,2116.126585,2214.35438,2248.99347,2295.26372,2304.09774,2495.51468,2501.23738,2645.43353,3344.40478,3643.36888,4319.40438,5299.5825,5693.67328,6146.25188,6642.32214,7130.61648,7459.62448,7683.73564,7734.56668
"25",1.52098,10.66666,68.658304,215.1115,259.62603,292.392249,294.768321,322.3283,368.57065,373.75849,573.92149,581.621071,587.39157,614.11386,650.38896,670.04598,708.21759,710.80885,725.596,813.185718,816.060687,823.54374,841.64091,850.25931,878.52545,892.26717,896.55546,899.41432,903.70261,1022.834102,1102.73171,1142.46534,1282.307192,1297.484364,1335.178824,1381.489724,1392.654494,1422.093233,1433.960244,1442.821924,1452.827574,1522.001462,1602.100112,1644.692214,1716.807564,1722.424104,1726.168464,2019.664764,2021.834849,2128.332634,2181.266324,2221.569954,2227.641914,2394.807214,2405.931514,2616.558574,3265.783854,3532.060734,4285.802534,5259.724304,5699.745904,5997.970204,6827.687024,7417.374634,7650.635934,7791.404134,7836.123634
"26",-3.886384,5.94679000000001,78.077536,227.30184,250.31924,267.678996,270.831524,311.02867,363.00451,369.04969,563.45889,568.767117,579.25817,611.52424,642.10282,653.76106,671.82397,675.22233,689.83433,805.349374,806.352346,813.04826,830.57685,838.63149,844.348511,849.53592,855.3678,859.25572,865.0876,931.73866,1011.7375,1048.20291,1193.359286,1208.13277,1212.132864,1284.47844,1292.95893,1335.49611,1354.08341,1366.67981,1413.83243,1502.731662,1652.50247,1695.11542,1796.41428,1801.70331,1805.22933,2092.80783,2103.41548,2219.42103,2283.44589,2309.61671,2312.51165,2488.83881,2518.24117,2717.60677,3215.91445,3532.08852,4300.55272,5294.40332,5599.25463,6000.10062,6690.41574,7197.95064,7469.28738,7701.11612,7857.65495
"27",-1.105512,2.503508,71.187966,218.14624,246.51759,279.717583,282.539207,330.51097,384.39001,389.67841,620.74891,621.6088906,632.769444,651.073084,671.783744,684.162224,702.432854,704.843694,715.149064,814.616342,815.099111,820.098464,831.700194,832.636374,836.812539,845.931064,857.124784,864.587264,875.780984,939.558034,1022.093454,1049.536894,1195.318044,1208.766414,1217.219038,1297.237894,1306.325044,1349.680804,1366.932394,1378.495314,1421.68798,1502.211676,1639.805994,1686.218314,1802.130434,1808.109524,1812.095584,2077.169344,2092.614944,2180.515544,2278.508964,2328.206224,2330.412664,2502.622014,2523.085354,2759.618044,3167.473554,3509.626794,4231.135994,5203.836194,5487.685454,6016.306894,6736.008134,7200.146594,7544.141294,7801.850294,7928.163494
"28",2.63569999999999,9.81597,73.702532,215.63322,244.09871,286.148785,288.664505,307.42685,340.30811,346.95131,610.41611,612.937946,626.81855,651.96757,674.81675,682.43741,713.58351,715.75143,731.34005,839.602092,839.899683,845.07377,859.53544,867.39622,875.245648,882.1399,889.11967,893.77285,900.75262,1038.5068,1117.42289,1138.97847,1271.437036,1281.92975,1291.938538,1334.08602,1341.05538,1364.78349,1376.0957,1384.2753,1418.598668,1521.570466,1660.01657,1696.29301,1780.86939,1785.03021,1787.80409,2050.1069,2066.28245,2154.5059,2259.8419,2283.587916,2284.634974,2468.42749,2489.64173,2736.67963,3199.63618,3545.71108,4243.80558,5334.25528,5603.26575,6199.65568,6803.609062,7052.17968,7505.01357,7658.88913,7794.22459
"29",3.75025999999999,11.617502,95.389174,222.12426,246.44188,286.121773,288.584037,309.39366,337.9187,345.94187,536.87678,541.764914,581.21799,628.30372,655.24704,669.7281,704.69056,707.4698,734.54404,821.3752576,821.5715164,829.095146,849.858156,859.939716,868.544062,875.492396,882.543866,887.244846,894.296316,1056.381408,1103.798796,1152.322256,1334.340028,1357.404318,1370.336418,1414.030438,1417.555198,1432.06084,1446.334598,1457.090838,1485.427834,1573.931446,1698.988408,1736.296008,1806.939668,1810.202708,1812.378068,2114.565778,2126.614028,2204.116278,2280.761838,2304.69609,2305.521396,2490.683668,2510.743788,2684.631168,3204.523848,3449.230428,4252.606928,5360.994728,5647.424228,6175.324628,6864.833318,7108.519828,7451.152742,7554.328298,7708.486598
"30",10.91758,20.001266,98.023128,218.47989,244.41876,279.958119,282.353951,300.04668,344.49569,348.76436,496.76814,515.4444,556.37069,603.54372,640.75034,655.51958,685.17998,688.63286,719.62624,820.81138,822.253525,828.92441,846.1435,854.46958,862.809002,870.8644,879.3706,885.0414,893.5476,952.73314,978.03723,1025.40434,1182.897719,1204.114639,1218.903369,1278.090625,1280.465413,1293.999898,1307.346949,1317.243709,1370.139319,1442.442471,1623.808549,1689.416499,1757.992189,1759.594132,1760.662094,2099.231429,2103.433814,2174.656599,2295.300639,2340.658799,2344.246199,2567.711499,2585.611219,2739.695829,3243.996329,3488.943209,4272.376609,5343.622689,5626.319059,6109.173309,6753.601819,7224.944189,7364.100249,7491.857509,7712.158009
"31",-3.92522,3.062688,77.57735,215.984127,244.1869,267.533543,273.069887,295.77855,338.70592,344.4349,465.31315,482.3263,516.6471,557.31273,591.26255,608.39273,644.51465,649.31545,681.26425,748.453242,750.489783,756.5107,777.13913,801.62993,815.320842,823.45563,832.10454,837.87048,846.51939,943.70743,984.857396,1014.106412,1183.714024,1242.248774,1262.347744,1322.398174,1323.339724,1343.063344,1356.896724,1366.377604,1411.726604,1464.799572,1619.342614,1681.666254,1746.037694,1750.383794,1753.281194,2123.718314,2127.910444,2175.153174,2287.197284,2343.426994,2347.440454,2525.763354,2541.019694,2677.004434,3229.479294,3477.099044,4253.556344,5365.113744,5635.108984,5934.475744,6731.848784,7257.254684,7323.830134,7542.412534,7785.032164
"32",-9.31614,1.38456,82.316162,233.363346,260.41913,290.734303,296.526247,340.5519,379.5933,385.28394,563.78886,585.01419,619.62776,654.83205,680.42131,705.09223,744.08123,747.16327,774.57231,830.23016,831.738635,836.14533,851.74578,871.22004,881.389078,886.78444,892.5133,896.33254,902.0614,1019.64559,1052.55107,1094.18137,1278.445898,1342.416118,1361.941818,1409.774303,1410.614858,1430.259248,1437.141343,1441.050283,1475.455598,1550.807672,1649.354748,1658.836018,1738.977868,1741.805065,1743.689863,2128.093788,2139.463438,2189.270588,2312.170158,2358.175328,2363.863948,2556.743552,2573.648128,2752.087658,3320.456558,3545.533568,4304.025468,5112.256008,5475.569698,5867.496268,6737.718668,7337.716758,7484.892768,7662.797468,7849.035878
"33",-4.01048,4.815512,88.50633,199.454543,215.756755,271.708914,275.504666,315.961005,355.638345,361.354965,541.868355,562.968315,582.356555,605.952895,635.461655,661.868255,723.157775,726.418415,747.403195,810.607861,812.778829,818.589255,840.653385,871.238385,889.848365,897.527125,903.635635,907.707975,913.816485,962.757807,987.878615,1018.903035,1265.052345,1328.072995,1361.399465,1438.623416,1440.139319,1457.023025,1463.26853,1467.033654,1517.002535,1577.720337,1656.918735,1678.454515,1749.234485,1755.460295,1759.610835,2112.622465,2134.370915,2188.397445,2289.816035,2351.125805,2362.018885,2549.086125,2568.925605,2719.769955,3341.493295,3595.813095,4352.753445,5155.277735,5505.178445,6049.610845,6996.301145,7524.797965,7668.564465,7807.806745,7915.358125
"34",6.52902,16.70336,109.435966,222.419744,243.685523,292.690069,296.702197,326.353123,344.122533,349.985493,567.738233,580.942403,590.050533,603.863313,633.400233,669.414513,713.722333,717.179133,739.449333,799.594071,801.16095,807.099953,826.278903,845.898783,865.979893,875.720483,881.626343,885.563583,891.469443,979.149965,1002.151515,1045.554053,1280.933783,1339.876458,1372.650373,1473.060528,1476.042393,1488.985695,1498.372603,1505.261723,1541.330163,1587.2555832,1717.353,1742.92903,1831.38285,1838.08449,1842.55225,2156.65363,2158.646885,2206.39114,2288.06244,2355.33608,2369.0085,2603.33532,2619.12758,2771.89299,3327.14015,3540.46555,4204.8246,5141.67961,5486.59291,6034.6776,6802.7415,7350.57001,7523.99937,7655.23917,7778.73207
"35",6.18304,20.15776,103.90736,224.502091,246.98475,287.947468,291.767612,322.40957,351.59286,360.90402,574.47258,587.63328,601.06228,618.989332,643.4421,677.9631,710.70049,715.40503,742.01582,809.653686,812.061204,817.15032,834.68493,857.28249,877.68101,888.77823,897.15306,902.73628,911.11111,990.594176,1011.016186,1025.80727,1273.87049,1340.20667,1403.79201,1477.67242,1482.78757,1499.170981,1503.345855,1506.138811,1545.01667,1597.257398,1750.38345,1785.01216,1897.83185,1904.0393,1908.1776,2165.56752,2184.04097,2238.15055,2292.23351,2370.75939,2386.16721,2611.61806,2617.5807,2729.72337,3264.82047,3494.99376,4230.41436,5186.10279,5478.03791,5972.53986,6863.94336,7381.21647,7574.45986,7772.39536,7876.16674
"36",3.58207999999999,14.4012,82.110414,226.240841,248.80627,286.54187,290.40451,313.135227,349.21754,355.97465,604.74101,617.63774,630.35061,648.54449,676.61471,712.29041,741.3842,743.58526,753.82497,807.17348,811.10246,818.25081,837.7105,855.21874,867.769948,873.74428,878.38891,881.48533,886.12996,985.164864,1002.34184,1039.68606,1263.84517,1337.09293,1382.18469,1431.16705,1442.19679,1474.14772,1478.952065,1481.916301,1529.70944,1605.742598,1784.88531,1794.24902,1860.23199,1866.44913,1870.59389,2139.16832,2155.53992,2227.46222,2280.99043,2361.51588,2376.52476,2575.35392,2581.685,2748.24508,3282.23011,3553.93817,4339.56247,5326.28758,5658.82506,6038.99787,6747.63607,7382.25987,7494.12729,7685.58089,7777.92287
