Epoch time,Significant Wave Height (m)
1684234651,0.49
1684236451,0.48
1684238251,0.45
1684240051,0.45
1684241851,0.39
1684243651,0.37
1684245451,0.37
1684247251,0.39
1684249051,0.36
1684250851,0.36
1684252651,0.29
1684254451,0.3
1684256251,0.31
1684258051,0.32
1684259851,0.3
1684261651,0.3
1684263451,0.27
1684265251,0.24
1684267051,0.26
1684268851,0.27
1684270651,0.25
1684272451,0.24
1684274251,0.24
1684276051,0.25
1684277851,0.27
1684279651,0.27
1684281451,0.3
1684283251,0.38
1684285051,0.42
1684286851,0.46
1684288651,0.47
1684290451,0.47
1684292251,0.43
1684294051,0.46
1684295851,0.45
1684297651,0.51
1684299451,0.52
1684301251,0.5
1684303051,0.47
1684304851,0.45
1684306651,0.45
1684308451,0.46
1684310251,0.43
1684312051,0.45
1684313851,0.43
1684315651,0.44
1684317451,0.44
1684319251,0.49
1684321051,0.51
1684322851,0.57
1684324651,0.59
1684326451,0.57
1684328251,0.64
1684330051,0.69
1684331851,0.71
1684333651,0.72
1684335451,0.66
1684337251,0.63
1684339051,0.63
1684340851,0.59
1684342651,0.58
1684344451,0.58
1684346251,0.58
1684348051,0.6
1684349851,0.55
1684351651,0.53
1684353451,0.51
1684355251,0.52
1684357051,0.47
1684358851,0.51
1684360651,0.54
1684362451,0.52
1684364251,0.52
1684366051,0.51
1684367851,0.5
1684369651,0.49
1684371451,0.53
1684373251,0.55
1684375051,0.55
1684376851,0.55
1684378651,0.63
1684380451,0.57
1684382251,0.59
1684384051,0.53
1684385851,0.56
1684387651,0.53
1684389451,0.58
1684391251,0.56
1684393051,0.53
1684394851,0.5
1684396651,0.53
1684398451,0.54
1684400251,0.5
1684402051,0.52
1684403851,0.51
1684405651,0.5
1684407451,0.48
1684409251,0.52
1684411051,0.51
1684412851,0.53
1684414651,0.56
1684416451,0.58
1684418251,0.55
1684420051,0.54
1684421851,0.58
1684423651,0.57
1684425451,0.57
1684427251,0.56
1684429051,0.61
1684430851,0.57
1684432651,0.53
1684434451,0.55
1684436251,0.51
1684438051,0.47
1684439851,0.43
1684441651,0.43
1684443451,0.43
1684445251,0.44
1684447051,0.41
1684448851,0.42
1684450651,0.38
1684452451,0.4
1684454251,0.37
1684456051,0.41
1684457851,0.42
1684459651,0.44
1684461451,0.44
1684463251,0.47
1684465051,0.42
1684466851,0.4
1684468651,0.45
1684470451,0.52
1684472251,0.46
1684474051,0.49
1684475851,0.52
1684477651,0.54
1684479451,0.53
1684481251,0.5
1684483051,0.55
1684484851,0.54
1684486651,0.58
1684488451,0.58
1684490251,0.63
1684492051,0.66
1684493851,0.7
1684495651,0.66
1684497451,0.71
1684499251,0.66
1684501051,0.58
1684502851,0.58
1684504651,0.6
1684506451,0.66
1684508251,0.66
1684510051,0.68
1684511851,0.83
1684513651,0.84
1684515451,0.81
1684517251,0.78
1684519051,0.77
1684520851,1.19
1684522651,1.93
1684524451,0.74
1684526251,0.79
1684528051,0.72
1684529851,0.72
1684531651,0.71
1684533451,0.76
1684535251,0.73
1684537051,0.75
1684538851,0.76
1684540651,0.76
1684542451,0.79
1684544251,0.78
1684546051,0.82
1684547851,0.8
1684549651,0.81
1684551451,0.84
1684553251,0.81
1684555051,0.85
1684556851,0.91
1684558651,0.85
1684560451,0.83
1684562251,0.87
1684564051,0.82
1684565851,0.83
1684567651,0.89
1684569451,0.79
1684571251,0.78
1684573051,0.79
1684574851,0.77
1684576651,0.75
1684578451,0.76
1684580251,0.65
1684582051,0.68
1684583851,0.68
1684585651,0.68
1684587451,0.67
1684589251,0.68
1684591051,0.65
1684592851,0.62
1684594651,0.59
1684596451,0.62
1684598251,0.63
1684600051,0.6
1684601851,0.58
1684603651,0.56
1684605451,0.55
1684607251,0.52
1684609051,0.5
1684610851,0.5
1684612651,0.49
1684614451,0.44
1684616251,0.43
1684618051,0.44
1684619851,0.41
1684621651,0.44
1684623451,0.42
1684625251,0.41
1684627051,0.38
1684628851,0.4
1684630651,0.35
1684632451,0.33
1684634251,0.34
1684636051,0.35
1684637851,0.34
1684639651,0.33
1684641451,0.36
1684643251,0.36
1684645051,0.33
1684646851,0.36
1684648651,0.36
1684650451,0.35
1684652251,0.33
1684654051,0.31
1684655851,0.28
1684657651,0.3
1684659451,0.26
1684661251,0.27
1684663051,0.28
1684664851,0.27
1684666651,0.27
1684668451,0.28
1684670251,0.29
1684672051,0.28
1684673851,0.25
1684675651,0.27
1684677451,0.24
1684679251,0.22
1684681051,0.23
1684682851,0.22
1684684651,0.22
1684686451,0.23
1684688251,0.22
1684690051,0.23
1684691851,0.22
1684693651,0.21
1684695451,0.21
1684697251,0.21
1684699051,0.24
1684700851,0.23
1684702651,0.24
1684704451,0.23
1684706251,0.22
1684708051,0.2
1684709851,0.2
1684711651,0.19
1684713451,0.18
1684715251,0.17
1684717051,0.17
1684718851,0.17
1684720651,0.16
1684722451,0.16
1684724251,0.16
1684726051,0.15
1684727851,0.15
1684729651,0.15
1684731451,0.16
1684733251,0.16
1684735051,0.17
1684736851,0.17
1684738651,0.18
1684740451,0.17
1684742251,0.19
1684744051,0.18
1684745851,0.2
1684747651,0.18
1684749451,0.18
1684751251,0.18
1684753051,0.18
1684754851,0.19
1684756651,0.17
1684758451,0.18
1684760251,0.18
1684762051,0.18
1684763851,0.2
1684765651,0.19
1684767451,0.21
1684769251,0.2
1684771051,0.19
1684772851,0.17
1684774651,0.17
1684776451,0.16
1684778251,0.17
1684780051,0.14
1684781851,0.15
1684783651,0.16
1684785451,0.16
1684787251,0.14
1684789051,0.15
1684790851,0.14
1684792651,0.13
1684794451,0.12
1684796251,0.13
1684798051,0.12
1684799851,0.12
1684801651,0.12
1684803451,0.12
1684805251,0.13
1684807051,0.13
1684808851,0.12
1684810651,0.15
1684812451,0.18
1684814251,0.19
1684816051,0.18
1684817851,0.18
1684819651,0.2
1684821451,0.2
1684823251,0.21
1684825051,0.22
1684826851,0.2
1684828651,0.19
1684830451,0.2
1684832251,0.22
1684834051,0.23
1684835851,0.21
1684837651,0.23
1684839451,0.2
1684841251,0.2
1684843051,0.22
1684844851,0.22
1684846651,0.2
1684848451,0.2
1684850251,0.2
1684852051,0.18
1684853851,0.2
1684855651,0.22
1684857451,0.22
1684859251,0.21
1684861051,0.21
1684862851,0.22
1684864651,0.21
1684866451,0.21
1684868251,0.2
1684870051,0.2
1684871851,0.2
1684873651,0.21
1684875451,0.2
1684877251,0.21
1684879051,0.2
1684880851,0.2
1684882651,0.22
1684884451,0.2
1684886251,0.18
1684888051,0.16
1684889851,0.14
1684891651,0.13
1684893451,0.13
1684895251,0.14
1684897051,0.17
1684898851,0.16
1684900651,0.17
1684902451,0.19
1684904251,0.2
1684906051,0.21
1684907851,0.23
1684909651,0.24
1684911451,0.25
1684913251,0.25
1684915051,0.27
1684916851,0.28
1684918651,0.32
1684920451,0.34
1684922251,0.35
1684924051,0.38
1684925851,0.35
1684927651,0.37
1684929451,0.36
1684931251,0.36
1684933051,0.34
1684934851,0.33
1684936651,0.35
1684938451,0.36
1684940251,0.34
1684942051,0.32
1684943851,0.32
1684945651,0.31
1684947451,0.3
1684949251,0.32
1684951051,0.29
1684952851,0.27
1684954651,0.27
1684956451,0.27
1684958251,0.27
1684960051,0.27
1684961851,0.27
1684963651,0.26
1684965451,0.24
1684967251,0.25
1684969051,0.24
1684970851,0.22
1684972651,0.22
1684974451,0.2
1684976251,0.2
1684978051,0.2
1684979851,0.2
1684981651,0.21
1684983451,0.19
1684985251,0.19
1684987051,0.19
1684988851,0.2
1684990651,0.17
1684992451,0.19
1684994251,0.19
1684996051,0.17
1684997851,0.16
1684999651,0.15
1685001451,0.17
1685003251,0.17
1685005051,0.19
1685006851,0.17
1685008651,0.16
1685010451,0.18
1685012251,0.16
1685014051,0.13
1685015851,0.15
1685017651,0.14
1685019451,0.13
1685021251,0.14
1685023051,0.12
1685024851,0.13
1685026651,0.12
1685028451,0.12
1685030251,0.13
1685032051,0.1
1685033851,0.11
1685035651,0.12
1685037451,0.1
1685039251,0.09
1685041051,0.07
1685042851,0.07
1685044651,0.07
1685046451,0.07
1685048251,0.06
1685050051,0.06
1685051851,0.07
1685053651,0.07
1685055451,0.07
1685057251,0.05
1685059051,0.04
1685060851,0.06
1685062651,0.08
1685064451,0.07
1685066251,0.08
1685068051,0.1
1685069851,0.09
1685071651,0.1
1685073451,0.1
1685075251,0.09
1685077051,0.08
1685078851,0.1
1685080651,0.11
1685082451,0.11
1685084251,0.11
1685086051,0.1
1685087851,0.1
1685089651,0.1
1685091451,0.1
1685093251,0.09
1685095051,0.1
1685096851,0.1
1685098651,0.12
1685100451,0.14
1685102251,0.12
1685104051,0.11
1685105851,0.14
1685107651,0.13
1685109451,0.12
1685111251,0.11
1685113051,0.12
1685114851,0.12
1685116651,0.12
1685118451,0.14
1685120251,0.12
1685122051,0.12
1685123851,0.13
1685125651,0.12
1685127451,0.13
1685129251,0.15
1685131051,0.15
1685132851,0.16
1685134651,0.17
1685136451,0.16
1685138251,0.14
1685140051,0.15
1685141851,0.16
1685143651,0.16
1685145451,0.17
1685147251,0.18
1685149051,0.2
1685150851,0.2
1685152651,0.2
1685154451,0.2
1685156251,0.22
1685158051,0.22
1685159851,0.23
1685161651,0.25
1685163451,0.25
1685165251,0.29
1685167051,0.32
1685168851,0.33
1685170651,0.36
1685172451,0.39
1685174251,0.41
1685176051,0.44
1685177851,0.51
1685179651,0.5
1685181451,0.58
1685183251,0.56
1685185051,0.6
1685186851,0.65
1685188651,0.65
1685190451,0.59
1685192251,0.59
1685194051,0.61
1685195851,0.6
1685197651,0.6
1685199451,0.56
1685201251,0.54
1685203051,0.55
1685204851,0.57
1685206651,0.63
1685208451,0.62
1685210251,0.6
1685212051,0.57
1685213851,0.55
1685215651,0.53
1685217451,0.58
1685219251,0.53
1685221051,0.53
1685222851,0.58
1685224651,0.6
1685226451,0.59
1685228251,0.6
1685230051,0.6
1685231851,0.58
1685233651,0.62
1685235451,0.62
1685237251,0.61
1685239051,0.63
1685240851,0.59
1685242651,0.58
1685244451,0.6
1685246251,0.53
1685248051,0.57
1685249851,0.57
1685251651,0.61
1685253451,0.67
1685255251,0.62
1685257051,0.59
1685258851,0.63
1685260651,0.61
1685262451,0.62
1685264251,0.63
1685266051,0.65
1685267851,0.66
1685269651,0.7
1685271451,0.7
1685273251,0.73
1685275051,0.7
1685276851,0.71
1685278651,0.65
1685280451,0.64
1685282251,0.69
1685284051,0.72
1685285851,0.67
1685287651,0.69
1685289451,0.75
1685291251,0.71
1685293051,0.72
1685294851,0.67
1685296651,0.7
1685298451,0.65
1685300251,0.59
1685302051,0.58
1685303851,0.58
1685305651,0.55
1685307451,0.58
1685309251,0.55
1685311051,0.6
1685312851,0.62
1685314651,0.62
1685316451,0.58
1685318251,0.59
1685320051,0.61
1685321851,0.62
1685323651,0.66
1685325451,0.65
1685327251,0.64
1685329051,0.59
1685330851,0.59
1685332651,0.61
1685334451,0.63
1685336251,0.58
1685338051,0.59
1685339851,0.6
1685341651,0.58
1685343451,0.56
1685345251,0.55
1685347051,0.64
1685348851,0.59
1685350651,0.6
1685352451,0.62
1685354251,0.56
1685356051,0.53
1685357851,0.51
1685359651,0.54
1685361451,0.5
1685363251,0.47
1685365051,0.46
1685366851,0.44
1685368651,0.43
1685370451,0.39
1685372251,0.38
1685374051,0.35
1685375851,0.35
1685377651,0.33
1685379451,0.33
1685381251,0.31
1685383051,0.32
1685384851,0.33
1685386651,0.38
1685388451,0.37
1685390251,0.31
1685392051,0.3
1685393851,0.29
1685395651,0.3
1685397451,0.31
1685399251,0.32
1685401051,0.31
1685402851,0.31
1685404651,0.33
1685406451,0.32
1685408251,0.32
1685410051,0.33
1685411851,0.31
1685413651,0.28
1685415451,0.29
1685417251,0.29
1685419051,0.28
1685420851,0.28
1685422651,0.27
1685424451,0.29
1685426251,0.29
1685428051,0.31
1685429851,0.31
1685431651,0.28
1685433451,0.3
1685435251,0.28
1685437051,0.26
1685438851,0.25
1685440651,0.24
1685442451,0.25
1685444251,0.26
1685446051,0.27
1685447851,0.26
1685449651,0.26
1685451451,0.26
1685453251,0.25
1685455051,0.23
1685456851,0.25
1685458651,0.24
1685460451,0.25
1685462251,0.27
1685464051,0.29
1685465851,0.34
1685467651,0.36
1685469451,0.37
1685471251,0.37
1685473051,0.34
1685474851,0.38
1685476651,0.42
1685478451,0.41
1685480251,0.41
1685482051,0.46
1685483851,0.42
1685485651,0.45
1685487451,0.6
1685489251,1.97
1685491051,0.55
1685492851,0.54
1685494651,0.57
1685496451,0.59
1685498251,0.62
1685500051,0.6
1685501851,0.67
1685503651,0.6
1685505451,0.69
1685507251,0.7
1685509051,0.73
1685510851,0.69
1685512651,0.68
1685514451,0.67
1685516251,0.71
1685518051,0.76
1685519851,0.76
1685521651,0.74
1685523451,0.82
1685525251,0.78
1685527051,0.81
1685528851,0.81
1685530651,0.7
1685532451,0.65
1685534251,0.72
1685536051,0.69
1685537851,0.67
1685539651,0.62
1685541451,0.64
1685543251,0.58
1685545051,0.59
1685546851,0.55
1685548651,0.54
1685550451,0.5
1685552251,0.47
1685554051,0.44
1685555851,0.46
1685557651,0.45
1685559451,0.43
1685561251,0.42
1685563051,0.44
1685564851,0.43
1685566651,0.45
1685568451,0.53
1685570251,0.52
1685572051,0.54
1685573851,0.5
1685575651,0.49
1685577451,0.47
1685579251,0.43
1685581051,0.41
1685582851,0.39
1685584651,0.4
1685586451,0.39
1685588251,0.4
1685590051,0.38
1685591851,0.37
1685593651,0.35
1685595451,0.36
1685597251,0.34
1685599051,0.36
1685600851,0.33
1685602651,0.32
1685604451,0.32
1685606251,0.32
1685608051,0.34
1685609851,0.35
1685611651,0.34
1685613451,0.36
1685615251,0.31
1685617051,0.31
1685618851,0.29
1685620651,0.31
1685622451,0.29
1685624251,0.28
1685626051,0.27
1685627851,0.25
1685629651,0.27
1685631451,0.26
1685633251,0.26
1685635051,0.25
1685636851,0.25
1685638651,0.24
1685640451,0.24
1685642251,0.23
1685644051,0.23
1685645851,0.23
1685647651,0.2
1685649451,0.21
1685651251,0.2
1685653051,0.2
1685654851,0.19
1685656651,0.23
1685658451,0.22
1685660251,0.23
1685662051,0.23
1685663851,0.23
1685665651,0.23
1685667451,0.26
1685669251,0.23
1685671051,0.24
1685672851,0.24
1685674651,0.22
1685676451,0.2
1685678251,0.18
1685680051,0.18
1685681851,0.17
1685683651,0.16
1685685451,0.18
1685687251,0.16
1685689051,0.39
1685690851,0.17
1685692651,0.19
1685694451,0.21
1685696251,0.19
1685698051,0.19
1685699851,0.21
1685701651,0.22
1685703451,0.2
1685705251,0.19
1685707051,0.18
1685708851,0.17
1685710651,0.15
1685712451,0.17
1685714251,0.15
1685716051,0.17
1685717851,0.15
1685719651,0.15
1685721451,0.18
1685723251,0.18
1685725051,0.18
1685726851,0.17
1685728651,0.17
1685730451,0.14
1685732251,0.11
1685734051,0.1
1685735851,0.15
1685737651,0.11
1685739451,0.08
1685741251,0.07
1685743051,0.05
1685744851,0.06
1685746651,0.08
1685748451,0.09
1685750251,0.08
1685752051,0.05
1685753851,0.04
1685755651,0.05
1685757451,0.07
1685759251,0.07
1685761051,0.06
1685762851,0.07
1685764651,0.06
1685766451,0.07
1685768251,0.06
1685770051,0.07
1685771851,0.06
1685773651,0.09
1685775451,0.08
1685777251,0.1
1685779051,0.11
1685780851,0.14
1685782651,0.1
1685784451,0.11
1685786251,0.1
1685788051,0.12
1685789851,0.09
1685791651,0.11
1685793451,0.09
1685795251,0.1
1685797051,0.09
1685798851,0.1
1685800651,0.12
1685802451,0.12
1685804251,0.11
1685806051,0.11
1685807851,0.12
1685809651,0.12
1685811451,0.1
1685813251,0.08
1685815051,0.09
1685816851,0.1
1685818651,0.13
1685820451,0.11
1685822251,0.08
1685824051,0.09
1685825851,0.09
1685827651,0.1
1685829451,0.11
1685831251,0.11
1685833051,0.09
1685834851,0.08
1685836651,0.07
1685838451,0.09
1685840251,0.08
1685842051,0.09
1685843851,0.1
1685845651,0.11
1685847451,0.12
1685849251,0.11
1685851051,0.11
1685852851,0.11
1685854651,0.1
1685856451,0.09
1685858251,0.1
1685860051,0.1
1685861851,0.1
1685863651,0.1
1685865451,0.11
1685867251,0.11
1685869051,0.12
1685870851,0.11
1685872651,0.1
1685874451,0.12
1685876251,0.12
1685878051,0.12
1685879851,0.11
1685881651,0.12
1685883451,0.12
1685885251,0.12
1685887051,0.15
1685888851,0.14
1685890651,0.16
1685892451,0.13
1685894251,0.14
1685896051,0.13
1685897851,0.12
1685899651,0.12
1685901451,0.13
1685903251,0.13
1685905051,0.14
1685906851,0.13
1685908651,0.14
1685910451,0.13
1685912251,0.13
1685914051,0.12
1685915851,0.13
1685917651,0.13
1685919451,0.13
1685921251,0.13
1685923051,0.14
1685924851,0.14
1685926651,0.15
1685928451,0.17
1685930251,0.17
1685932051,0.18
1685933851,0.18
1685935651,0.14
1685937451,0.13
1685939251,0.17
1685941051,0.16
1685942851,0.16
1685944651,0.14
1685946451,0.13
1685948251,0.12
1685950051,0.15
1685951851,0.15
1685953651,0.12
1685955451,0.11
1685957251,0.13
1685959051,0.1
1685960851,0.12
1685962651,0.15
1685964451,0.14
1685966251,0.12
1685968051,0.11
1685969851,0.09
1685971651,0.12
1685973451,0.13
1685975251,0.13
1685977051,0.11
1685978851,0.09
1685980651,0.09
1685982451,0.08
1685984251,0.07
1685986051,0.11
1685987851,0.11
1685989651,0.14
1685991451,0.12
1685993251,0.13
1685995051,0.14
1685996851,0.1
1685998651,0.11
1686000451,0.11
1686002251,0.12
1686004051,0.12
1686005851,0.12
1686007651,0.11
1686009451,0.12
1686011251,0.1
1686013051,0.08
1686014851,0.07
1686016651,0.07
1686018451,0.07
1686020251,0.07
1686022051,0.07
1686023851,0.09
1686025651,0.08
1686027451,0.12
1686029251,0.11
1686031051,0.09
1686032851,0.07
1686034651,0.09
1686036451,0.05
1686038251,0.06
1686040051,0.05
1686041851,0.06
1686043651,0.07
1686045451,0.06
1686047251,0.06
1686049051,0.06
1686050851,0.08
1686052651,0.09
1686054451,0.09
1686056251,0.1
1686058051,0.09
1686059851,0.11
1686061651,0.1
1686063451,0.11
1686065251,0.12
1686067051,0.15
1686068851,0.13
1686070651,0.19
1686072451,0.16
1686074251,0.13
1686076051,0.17
1686077851,0.17
1686079651,0.16
1686081451,0.15
1686083251,0.13
1686085051,0.11
1686086851,0.1
1686088651,0.09
1686090451,0.09
1686092251,0.09
1686094051,0.09
1686095851,0.09
1686097651,0.1
1686099451,0.08
1686101251,0.1
1686103051,0.1
1686104851,0.11
1686106651,0.12
1686108451,0.15
1686110251,0.16
1686112051,0.15
1686113851,0.13
1686115651,0.14
1686117451,0.14
1686119251,0.15
1686121051,0.14
1686122851,0.16
1686124651,0.16
1686126451,0.17
1686128251,0.17
1686130051,0.15
1686131851,0.15
1686133651,0.17
1686135451,0.22
1686137251,0.19
1686139051,0.19
1686140851,0.22
1686142651,0.2
1686144451,0.24
1686146251,0.23
1686148051,0.23
1686149851,0.21
1686151651,0.24
1686153451,0.22
1686155251,0.22
1686157051,0.2
1686158851,0.18
1686160651,0.18
1686162451,0.21
1686164251,0.17
1686166051,0.17
1686167851,0.17
1686169651,0.15
1686171451,0.14
1686173251,0.16
1686175051,0.15
1686176851,0.15
1686178651,0.15
1686180451,0.14
1686182251,0.14
1686184051,0.15
1686185851,0.16
1686187651,0.16
1686189451,0.16
1686191251,0.16
1686193051,0.13
1686194851,0.14
1686196651,0.14
1686198451,0.13
1686200251,0.15
1686202051,0.16
1686203851,0.15
1686205651,0.15
1686207451,0.14
1686209251,0.13
1686211051,0.15
1686212851,0.12
1686214651,0.13
1686216451,0.13
1686218251,0.14
1686220051,0.14
1686221851,0.15
1686223651,0.12
1686225451,0.13
1686227251,0.12
1686229051,0.13
1686230851,0.15
1686232651,0.11
1686234451,0.11
1686236251,0.11
1686238051,0.11
1686239851,0.12
1686241651,0.1
1686243451,0.1
1686245251,0.1
1686247051,0.11
1686248851,0.11
1686250651,0.13
1686252451,0.15
1686254251,0.11
1686256051,0.12
1686257851,0.1
1686259651,0.09
1686261451,0.09
1686263251,0.11
1686265051,0.1
1686266851,0.11
1686268651,0.09
1686270451,0.1
1686272251,0.07
1686274051,0.1
1686275851,0.08
1686277651,0.08
1686279451,0.08
1686281251,0.09
1686283051,0.11
1686284851,0.1
1686286651,0.09
1686288451,0.1
1686290251,0.09
1686292051,0.11
1686293851,0.08
1686295651,0.07
1686297451,0.09
1686299251,0.1
1686301051,0.1
1686302851,0.09
1686304651,0.08
1686306451,0.11
1686308251,0.1
1686310051,0.09
1686311851,0.1
1686313651,0.09
1686315451,0.09
1686317251,0.11
1686319051,0.1
1686320851,0.11
1686322651,0.1
1686324451,0.11
1686326251,0.1
1686328051,0.1
1686329851,0.09
1686331651,0.1
1686333451,0.11
1686335251,0.1
1686337051,0.11
1686338851,0.1
1686340651,0.1
1686342451,0.09
1686344251,0.09
1686346051,0.09
1686347851,0.09
1686349651,0.09
1686351451,0.08
1686353251,0.08
1686355051,0.08
1686356851,0.07
1686358651,0.08
1686360451,0.1
1686362251,0.07
1686364051,0.08
1686365851,0.07
1686367651,0.09
1686369451,0.08
1686371251,0.08
1686373051,0.07
1686374851,0.08
1686376651,0.08
1686378451,0.08
1686380251,0.08
1686382051,0.07
1686383851,0.09
1686385651,0.07
1686387451,0.08
1686389251,0.08
1686391051,0.07
1686392851,0.09
1686394651,0.08
1686396451,0.07
1686398251,0.1
1686400051,0.08
1686401851,0.08
1686403651,0.1
1686405451,0.07
1686407251,0.07
1686409051,0.08
1686410851,0.09
1686412651,0.09
1686414451,0.06
1686416251,0.07
1686418051,0.07
1686419851,0.07
1686421651,0.07
1686423451,0.06
1686425251,0.07
1686427051,0.06
1686428851,0.08
1686430651,0.06
1686432451,0.06
1686434251,0.07
1686436051,0.09
1686437851,0.09
1686439651,0.08
1686441451,0.08
1686443251,0.07
1686445051,0.08
1686446851,0.09
1686448651,0.06
1686450451,0.07
1686452251,0.07
1686454051,0.08
1686455851,0.08
1686457651,0.07
1686459451,0.07
1686461251,0.09
1686463051,0.08
1686464851,0.08
1686466651,0.08
1686468451,0.08
1686470251,0.11
1686472051,0.11
1686473851,0.11
1686475651,0.08
1686477451,0.1
1686479251,0.1
1686481051,0.11
1686482851,0.11
1686484651,0.1
1686486451,0.09
1686488251,0.1
1686490051,0.12
1686491851,0.11
1686493651,0.1
1686495451,0.11
1686497251,0.13
1686499051,0.14
1686500851,0.14
1686502651,0.13
1686504451,0.13
1686506251,0.14
1686508051,0.15
1686509851,0.16
1686511651,0.17
1686513451,0.15
1686515251,0.15
1686517051,0.14
1686518851,0.14
1686520651,0.14
1686522451,0.15
1686524251,0.13
1686526051,0.13
1686527851,0.12
1686529651,0.12
1686531451,0.14
1686533251,0.15
1686535051,0.16
1686536851,0.17
1686538651,0.19
1686540451,0.19
1686542251,0.19
1686544051,0.17
1686545851,0.21
1686547651,0.19
1686549451,0.19
1686551251,0.2
1686553051,0.2
1686554851,0.22
1686556651,0.22
1686558451,0.2
1686560251,0.22
1686562051,0.21
1686563851,0.21
1686565651,0.22
1686567451,0.22
1686569251,0.22
1686571051,0.22
1686572851,0.22
1686574651,0.23
1686576451,0.26
1686578251,0.28
1686580051,0.29
1686581851,0.29
1686583651,0.29
1686585451,0.27
1686587251,0.26
1686589051,0.26
1686590851,0.25
1686592651,0.26
1686594451,0.23
1686596251,0.2
1686598051,0.21
1686599851,0.22
1686601651,0.25
1686603451,0.24
1686605251,0.23
1686607051,0.23
1686608851,0.23
1686610651,0.25
1686612451,0.27
1686614251,0.29
1686616051,0.26
1686617851,0.26
1686619651,0.28
1686621451,0.34
1686623251,0.29
1686625051,0.31
1686626851,0.3
1686628651,0.3
1686630451,0.29
1686632251,0.28
1686634051,0.24
1686635851,0.26
1686637651,0.24
1686639451,0.21
1686641251,0.23
1686643051,0.24
1686644851,0.26
1686646651,0.24
1686648451,0.22
1686650251,0.24
1686652051,0.23
1686653851,0.24
1686655651,0.22
1686657451,0.18
1686659251,0.16
1686661051,0.15
1686662851,0.15
1686664651,0.16
1686666451,0.16
1686668251,0.19
1686670051,0.23
1686671851,0.19
1686673651,0.18
1686675451,0.18
1686677251,0.18
1686679051,0.17
1686680851,0.16
1686682651,0.16
1686684451,0.18
1686686251,0.16
1686688051,0.17
1686689851,0.17
1686691651,0.17
1686693451,0.18
1686695251,0.2
1686697051,0.2
1686698851,0.19
1686700651,0.19
1686702451,0.22
1686704251,0.19
1686706051,0.17
1686707851,0.17
1686709651,0.17
1686711451,0.16
1686713251,0.17
1686715051,0.15
1686716851,0.14
1686718651,0.13
1686720451,0.11
1686722251,0.12
1686724051,0.11
1686725851,0.09
1686727651,0.1
1686729451,0.1
1686731251,0.09
1686733051,0.1
1686734851,0.1
1686736651,0.09
1686738451,0.09
1686740251,0.09
1686742051,0.09
1686743851,0.08
1686745651,0.08
1686747451,0.11
1686749251,0.1
1686751051,0.09
1686752851,0.07
1686754651,0.09
1686756451,0.08
1686758251,0.08
1686760051,0.07
1686761851,0.07
1686763651,0.07
1686765451,0.07
1686767251,0.08
1686769051,0.06
1686770851,0.05
1686772651,0.05
1686774451,0.04
1686776251,0.05
1686778051,0.05
1686779851,0.05
1686781651,0.05
1686783451,0.06
1686785251,0.05
1686787051,0.05
1686788851,0.05
1686790651,0.07
1686792451,0.07
1686794251,0.06
1686796051,0.06
1686797851,0.06
1686799651,0.06
1686801451,0.06
1686803251,0.06
1686805051,0.05
1686806851,0.05
1686808651,0.06
1686810451,0.05
1686812251,0.05
1686814051,0.05
1686815851,0.08
1686817651,0.08
1686819451,0.1
1686821251,0.09
1686823051,0.09
1686824851,0.12
1686826651,0.12
1686828451,0.1
1686830251,0.12
1686832051,0.15
1686833851,0.17
1686835651,0.18
1686837451,0.17
1686839251,0.16
1686841051,0.17
1686842851,0.18
1686844651,0.21
1686846451,0.21
1686848251,0.25
1686850051,0.27
1686851851,0.31
1686853651,0.32
1686855451,0.32
1686857251,0.33
1686859051,0.35
1686860851,0.35
1686862651,0.34
1686864451,0.35
1686866251,0.34
1686868051,0.48
1686869851,0.4
1686871651,0.38
1686873451,0.34
1686875251,0.38
1686877051,0.4
1686878851,0.52
1686880651,0.45
1686882451,0.45
1686884251,0.45
1686886051,0.48
1686887851,0.45
1686889651,0.43
1686891451,0.47
1686893251,0.48
1686895051,0.48
1686896851,0.48
1686898651,0.53
1686900451,0.51
1686902251,0.55
1686904051,0.53
1686905851,0.53
1686907651,0.56
1686909451,0.6
1686911251,0.61
1686913051,0.61
1686914851,0.59
1686916651,0.67
1686918451,0.7
1686920251,0.68
1686922051,0.68
1686923851,0.64
1686925651,0.58
1686927451,0.59
1686929251,0.56
1686931051,0.52
1686932851,0.53
1686934651,0.57
1686936451,0.52
1686938251,0.51
1686940051,0.51
1686941851,0.52
1686943651,0.46
1686945451,0.46
1686947251,0.43
1686949051,0.44
1686950851,0.42
1686952651,0.43
1686954451,0.4
1686956251,0.43
1686958051,0.46
1686959851,0.45
1686961651,0.5
1686963451,0.46
1686965251,0.48
1686967051,0.46
1686968851,0.46
1686970651,0.45
1686972451,0.48
1686974251,0.47
1686976051,0.48
1686977851,0.49
1686979651,0.44
1686981451,0.47
1686983251,0.47
1686985051,0.51
1686986851,0.54
1686988651,0.51
1686990451,0.49
1686992251,0.47
1686994051,0.46
1686995851,0.48
1686997651,0.44
1686999451,0.41
1687001251,0.41
1687003051,0.34
1687004851,0.34
1687006651,0.34
1687008451,0.33
1687010251,0.32
1687012051,0.3
1687013851,0.35
1687015651,0.31
1687017451,0.31
1687019251,0.28
1687021051,0.28
1687022851,0.27
1687024651,0.29
1687026451,0.28
1687028251,0.25
