time,height
1646560081,0.21
1646561881,0.21
1646563681,0.18
1646565481,0.18
1646567281,0.18
1646569081,0.2
1646570881,0.18
1646572681,0.17
1646574481,0.17
1646576281,0.15
1646578081,0.14
1646579881,0.15
1646581681,0.15
1646583481,0.13
1646585281,0.13
1646587081,0.14
1646588881,0.13
1646590681,0.14
1646592481,0.14
1646594281,0.13
1646596081,0.13
1646597881,0.12
1646599681,0.14
1646601481,0.13
1646603281,0.13
1646605081,0.14
1646606881,0.15
1646608681,0.15
1646610481,0.15
1646612281,0.17
1646614081,0.19
1646615881,0.16
1646617681,0.17
1646619481,0.18
1646621281,0.19
1646623081,0.2
1646624881,0.19
1646626681,0.2
1646628481,0.2
1646630281,0.23
1646632081,0.24
1646633881,0.26
1646635681,0.27
1646637481,0.27
1646639281,0.28
1646641081,0.29
1646642881,0.27
1646644681,0.24
1646646481,0.23
1646648281,0.26
1646650081,0.26
1646651881,0.29
1646653681,0.33
1646655481,0.37
1646657281,0.37
1646659081,0.37
1646660881,0.39
1646662681,0.41
1646664481,0.42
1646666281,0.41
1646668081,0.42
1646669881,0.42
1646671681,0.44
1646673481,0.43
1646675281,0.44
1646677081,0.45
1646678881,0.44
1646680681,0.44
1646682481,0.46
1646684281,0.46
1646686081,0.48
1646687881,0.48
1646689681,0.49
1646691481,0.51
1646693281,0.52
1646695081,0.5
1646696881,0.48
1646698681,0.51
1646700481,0.54
1646702281,0.53
1646704081,0.5
1646705881,0.57
1646707681,0.57
1646709481,0.54
1646711281,0.53
1646713081,0.55
1646714881,0.5
1646716681,0.54
1646718481,0.54
1646720281,0.54
1646722081,0.58
1646723881,0.56
1646725681,0.56
1646727481,0.6
1646729281,0.59
1646731081,0.58
1646732881,0.6
1646734681,0.56
1646736481,0.6
1646738281,0.62
1646740081,0.61
1646741881,0.61
1646743681,0.58
1646745481,0.58
1646747281,0.59
1646749081,0.6
1646750881,0.53
1646752681,0.59
1646754481,0.54
1646756281,0.53
1646758081,0.51
1646759881,0.52
1646761681,0.49
1646763481,0.47
1646765281,0.49
1646767081,0.51
1646768881,0.46
1646770681,0.47
1646772481,0.45
1646774281,0.41
1646776081,0.43
1646777881,0.44
1646779681,0.39
1646781481,0.42
1646783281,0.39
1646785081,0.42
1646786881,0.37
1646788681,0.4
1646790481,0.39
1646792281,0.36
1646794081,0.35
1646795881,0.33
1646797681,0.3
1646799481,0.3
1646801281,0.3
1646803081,0.28
1646804881,0.27
1646806681,0.29
1646808481,0.26
1646810281,0.25
1646812081,0.27
1646813881,0.25
1646815681,0.26
1646817481,0.26
1646819281,0.24
1646821081,0.24
1646822881,0.22
1646824681,0.2
1646826481,0.21
1646828281,0.2
1646830081,0.2
1646831881,0.19
1646833681,0.18
1646835481,0.18
1646837281,0.18
1646839081,0.18
1646840881,0.19
1646842681,0.17
1646844481,0.18
1646846281,0.17
1646848081,0.15
1646849881,0.17
1646851681,0.19
1646853481,0.19
1646855281,0.21
1646857081,0.21
1646858881,0.27
1646860681,0.21
1646862481,0.24
1646864281,0.24
1646866081,0.23
1646867881,0.23
1646869681,0.24
1646871481,0.24
1646873281,0.27
1646875081,0.29
1646876881,0.26
1646878681,0.27
1646880481,0.27
1646882281,0.28
1646884081,0.27
1646885881,0.26
1646887681,0.24
1646889481,0.24
1646891281,0.24
1646893081,0.25
1646894881,0.26
1646896681,0.23
1646898481,0.23
1646900281,0.24
1646902081,0.22
1646903881,0.22
1646905681,0.24
1646907481,0.26
1646909281,0.25
1646911081,0.25
1646912881,0.29
1646914681,0.3
1646916481,0.31
1646918281,0.32
1646920081,0.36
1646921881,0.36
1646923681,0.44
1646925481,0.46
1646927281,0.43
1646929081,0.4
1646930881,0.37
1646932681,0.36
1646934481,0.34
1646936281,0.32
1646938081,0.33
1646939881,0.35
1646941681,0.34
1646943481,0.35
1646945281,0.37
1646947081,0.36
1646948881,0.37
1646950681,0.38
1646952481,0.4
1646954281,0.39
1646956081,0.4
1646957881,0.38
1646959681,0.37
1646961481,0.38
1646963281,0.4
1646965081,0.45
1646966881,0.5
1646968681,0.47
1646970481,0.53
1646972281,0.53
1646974081,0.55
1646975881,0.59
1646977681,0.64
1646979481,0.64
1646981281,0.6
1646983081,0.51
1646984881,0.56
1646986681,0.58
1646988481,0.57
1646990281,0.55
1646992081,0.52
1646993881,0.53
1646995681,0.48
1646997481,0.5
1646999281,0.47
1647001081,0.47
1647002881,0.45
1647004681,0.51
1647006481,0.48
1647008281,0.51
1647010081,0.55
1647011881,0.54
1647013681,0.51
1647015481,0.48
1647017281,0.46
1647019081,0.48
1647020881,0.48
1647022681,0.48
1647024481,0.46
1647026281,0.46
1647028081,0.44
1647029881,0.43
1647031681,0.44
1647033481,0.48
1647035281,0.43
1647037081,0.47
1647038881,0.43
1647040681,0.45
1647042481,0.43
1647044281,0.45
1647046081,0.43
1647047881,0.4
1647049681,0.42
1647051481,0.43
1647053281,0.42
1647055081,0.4
1647056881,0.39
1647058681,0.41
1647060481,0.43
1647062281,0.48
1647064081,0.49
1647065881,0.49
1647067681,0.51
1647069481,0.49
1647071281,0.49
1647073081,0.51
1647074881,0.45
1647076681,0.46
1647078481,0.43
1647080281,0.45
1647082081,0.43
1647083881,0.4
1647085681,0.38
1647087481,0.36
1647089281,0.37
1647091081,0.38
1647092881,0.37
1647094681,0.35
1647096481,0.36
1647098281,0.37
1647100081,0.35
1647101881,0.38
1647103681,0.39
1647105481,0.4
1647107281,0.4
1647109081,0.39
1647110881,0.39
1647112681,0.39
1647114481,0.39
1647116281,0.38
1647118081,0.37
1647119881,0.39
1647121681,0.38
1647123481,0.39
1647125281,0.41
1647127081,0.38
1647128881,0.44
1647130681,0.41
1647132481,0.4
1647134281,0.39
1647136081,0.4
1647137881,0.4
1647139681,0.42
1647141481,0.42
1647143281,0.45
1647145081,0.44
1647146881,0.44
1647148681,0.46
1647150481,0.45
1647152281,0.43
1647154081,0.44
1647155881,0.42
1647157681,0.42
1647159481,0.4
1647161281,0.4
1647163081,0.39
1647164881,0.39
1647166681,0.37
1647168481,0.37
1647170281,0.35
1647172081,0.35
1647173881,0.35
1647175681,0.33
1647177481,0.37
1647179281,0.37
1647181081,0.36
1647182881,0.34
1647184681,0.35
1647186481,0.34
1647188281,0.33
1647190081,0.35
1647191881,0.34
1647193681,0.37
1647195481,0.36
1647197281,0.36
1647199081,0.39
1647200881,0.35
1647202681,0.31
1647204481,0.34
1647206281,0.33
1647208081,0.36
1647209881,0.39
1647211681,0.49
1647213481,0.48
1647215281,0.43
1647217081,0.44
1647218881,0.46
1647220681,0.44
1647222481,0.42
1647224281,0.39
1647226081,0.39
1647227881,0.4
1647229681,0.36
1647231481,0.38
1647233281,0.37
1647235081,0.39
1647236881,0.4
1647238681,0.45
1647240481,0.41
1647242281,0.42
1647244081,0.39
1647245881,0.4
1647247681,0.39
1647249481,0.41
1647251281,0.41
1647253081,0.4
1647254881,0.38
1647256681,0.39
1647258481,0.4
1647260281,0.4
1647262081,0.41
1647263881,0.42
1647265681,0.42
1647267481,0.43
1647269281,0.44
1647271081,0.45
1647272881,0.47
1647274681,0.44
1647276481,0.45
1647278281,0.43
1647280081,0.41
1647281881,0.4
1647283681,0.43
1647285481,0.38
1647287281,0.44
1647289081,0.45
1647290881,0.4
1647292681,0.39
1647294481,0.36
1647296281,0.35
1647298081,0.36
1647299881,0.37
1647301681,0.32
1647303481,0.3
1647305281,0.29
1647307081,0.28
1647308881,0.3
1647310681,0.31
1647312481,0.29
1647314281,0.3
1647316081,0.31
1647317881,0.31
1647319681,0.31
1647321481,0.29
1647323281,0.28
1647325081,0.26
1647326881,0.25
1647328681,0.25
1647330481,0.27
1647332281,0.28
1647334081,0.3
1647335881,0.29
1647337681,0.3
1647339481,0.29
1647341281,0.31
1647343081,0.36
1647344881,0.38
1647346681,0.38
1647348481,0.4
1647350281,0.42
1647352081,0.41
1647353881,0.48
1647355681,0.53
1647357481,0.57
1647359281,0.57
1647361081,0.63
1647362881,0.68
1647364681,0.72
1647366481,0.71
1647368281,0.89
1647370081,0.91
1647371881,0.91
1647373681,0.87
1647375481,0.94
1647377281,0.99
1647379081,0.95
1647380881,0.93
1647382681,0.86
1647384481,0.98
1647386281,1.11
1647388081,1.1
1647389881,1.07
1647391681,1.07
1647393481,0.98
1647395281,1.02
1647397081,0.99
1647398881,1.03
1647400681,1.08
1647402481,1.06
1647404281,1.06
1647406081,1.04
1647407881,1.14
1647409681,1.15
1647411481,1.32
1647413281,1.25
1647415081,1.18
1647416881,1.24
1647418681,1.17
1647420481,1.12
1647422281,1.18
1647424081,1.16
1647425881,1.24
1647427681,1.26
1647429481,1.24
1647431281,1.28
1647433081,1.19
1647434881,1.34
1647436681,1.27
1647438481,1.19
1647440281,1.25
1647442081,1.35
1647443881,1.38
1647445681,1.27
1647447481,1.17
1647449281,1.25
1647451081,1.24
1647452881,1.3
1647454681,1.31
1647456481,1.44
1647458281,1.32
1647460081,1.34
1647461881,1.23
1647463681,1.25
1647465481,1.21
1647467281,1.31
1647469081,1.22
1647470881,1.24
1647472681,1.3
1647474481,1.3
1647476281,1.49
1647478081,1.43
1647479881,1.46
1647481681,1.65
1647483481,1.76
1647485281,1.76
1647487081,1.74
1647488881,1.83
1647490681,1.84
1647492481,1.77
1647494281,1.74
1647496081,1.78
1647497881,1.87
1647499681,1.81
1647501481,1.93
1647503281,1.97
1647505081,2.08
1647506881,2.11
1647508681,2.1
1647510481,2.17
1647512281,2.19
1647514081,2.15
1647515881,2.36
1647517681,2.35
1647519481,2.14
1647521281,2.29
1647523081,2.13
1647524881,2.27
1647526681,2.13
1647528481,2.28
1647530281,2.43
1647532081,2.25
1647533881,2.4
1647535681,2.26
1647537481,2.25
1647539281,2.23
1647541081,2.31
1647542881,2.4
1647544681,2.51
1647546481,2.38
1647548281,2.32
1647550081,2.41
1647551881,2.59
1647553681,2.52
1647555481,2.57
1647557281,2.7
1647559081,2.35
1647560881,2.57
1647562681,2.66
1647564481,2.51
1647566281,2.57
1647568081,2.58
1647569881,2.5
1647571681,2.73
1647573481,2.66
1647575281,2.41
1647577081,2.4
1647578881,2.43
1647580681,2.24
1647582481,2.33
1647584281,2.16
1647586081,2.18
1647587881,2.08
1647589681,2.03
1647591481,2.2
1647593281,2.16
1647595081,2.33
1647596881,2.17
1647598681,2.14
1647600481,2.2
1647602281,2.32
1647604081,2.4
1647605881,2.34
1647607681,2.19
1647609481,2.16
1647611281,2.45
1647613081,2.44
1647614881,2.4
1647616681,2.37
1647618481,2.38
1647620281,2.4
1647622081,2.66
1647623881,2.55
1647625681,2.4
1647627481,2.46
1647629281,2.61
1647631081,2.7
1647632881,2.5
1647634681,2.65
1647636481,2.68
1647638281,2.66
1647640081,2.42
1647641881,2.59
1647643681,2.65
1647645481,2.62
1647647281,2.73
1647649081,2.57
1647650881,2.69
1647652681,2.82
1647654481,2.72
1647656281,2.84
1647658081,2.7
1647659881,2.82
1647661681,2.78
1647663481,2.87
1647665281,2.81
1647667081,2.91
1647668881,2.88
1647670681,2.99
1647672481,2.97
1647674281,2.7
1647676081,2.7
1647677881,2.37
1647679681,2.59
1647681481,2.61
1647683281,2.61
1647685081,2.56
1647686881,2.49
1647688681,2.5
1647690481,2.36
1647692281,2.34
1647694081,2.4
1647695881,2.47
1647697681,2.62
1647699481,2.63
1647701281,2.63
1647703081,2.63
1647704881,2.58
1647706681,2.75
1647708481,2.63
1647710281,2.79
1647712081,2.86
1647713881,2.77
1647715681,2.85
1647717481,3.2
1647719281,2.89
1647721081,2.72
1647722881,2.91
1647724681,2.94
1647726481,2.83
1647728281,2.99
1647730081,2.72
1647731881,2.6
1647733681,2.69
1647735481,2.38
1647737281,2.53
1647739081,2.46
1647740881,2.55
1647742681,2.63
1647744481,2.45
1647746281,2.41
1647748081,2.63
1647749881,2.57
1647751681,2.52
1647753481,2.58
1647755281,2.55
1647757081,2.39
1647758881,2.38
1647760681,2.56
1647762481,2.25
1647764281,2.44
1647766081,2.3
1647767881,2.31
1647769681,2.26
1647771481,2.16
1647773281,2.27
1647775081,2.29
1647776881,2.27
1647778681,2.19
1647780481,2.19
1647782281,2.21
1647784081,2.17
1647785881,2.27
1647787681,2.2
1647789481,2.33
1647791281,2.41
1647793081,2.51
1647794881,2.32
1647796681,2.19
1647798481,2.23
1647800281,2.29
1647802081,2.39
1647803881,2.32
1647805681,2.35
1647807481,2.25
1647809281,2.25
1647811081,2.17
1647812881,2.21
1647814681,2.14
1647816481,2.14
1647818281,2.21
1647820081,2.15
1647821881,2.27
1647823681,2.27
1647825481,2.28
1647827281,2.18
1647829081,2.18
1647830881,2.09
1647832681,1.96
1647834481,2.03
1647836281,2.03
1647838081,2.1
1647839881,2.02
1647841681,2
1647843481,1.9
1647845281,1.88
1647847081,1.89
1647848881,1.8
1647850681,1.7
1647852481,1.75
1647854281,1.65
1647856081,1.7
1647857881,1.56
1647859681,1.66
1647861481,1.62
1647863281,1.65
1647865081,1.66
1647866881,1.6
1647868681,1.58
1647870481,1.55
1647872281,1.52
1647874081,1.49
1647875881,1.53
1647877681,1.46
1647879481,1.48
1647881281,1.52
1647883081,1.34
1647884881,1.36
1647886681,1.31
1647888481,1.36
1647890281,1.27
1647892081,1.2
1647893881,1.19
1647895681,1.21
1647897481,1.17
1647899281,1.17
1647901081,1.1
1647902881,1.08
1647904681,1.04
1647906481,1
1647908281,0.95
1647910081,0.89
1647911881,0.98
1647913681,0.9
1647915481,0.84
1647917281,0.87
1647919081,0.91
1647920881,0.82
1647922681,0.8
1647924481,0.76
1647926281,0.8
1647928081,0.72
1647929881,0.72
1647931681,0.71
1647933481,0.73
1647935281,0.7
1647937081,0.68
1647938881,0.64
1647940681,0.6
1647942481,0.61
1647944281,0.59
1647946081,0.61
1647947881,0.57
1647949681,0.55
1647951481,0.56
1647953281,0.53
1647955081,0.5
1647956881,0.49
1647958681,0.48
1647960481,0.46
1647962281,0.52
1647964081,0.56
1647965881,0.51
1647967681,0.51
1647969481,0.52
1647971281,0.49
1647973081,0.48
1647974881,0.47
1647976681,0.49
1647978481,0.43
1647980281,0.46
1647982081,0.47
1647983881,0.5
1647985681,0.46
1647987481,0.47
1647989281,0.5
1647991081,0.51
1647992881,0.52
1647994681,0.55
1647996481,0.53
1647998281,0.52
1648000081,0.64
1648001881,0.7
1648003681,0.72
1648005481,0.74
1648007281,0.75
1648009081,0.79
1648010881,0.74
1648012681,0.76
1648014481,0.8
1648016281,0.8
1648018081,0.78
1648019881,0.73
1648021681,0.74
1648023481,0.74
1648025281,0.81
1648027081,0.79
1648028881,0.78
1648030681,0.78
1648032481,0.83
1648034281,0.82
1648036081,0.86
1648037881,0.97
1648039681,1.01
1648041481,1.03
1648043281,1.04
1648045081,1.09
1648046881,1.07
1648048681,1.16
1648050481,1.16
1648052281,1.2
1648054081,1.27
1648055881,1.38
1648057681,1.35
1648059481,1.35
1648061281,1.44
1648063081,1.47
1648064881,1.51
1648066681,1.59
1648068481,1.62
1648070281,1.66
1648072081,1.65
1648073881,1.58
1648075681,1.61
1648077481,1.55
1648079281,1.49
1648081081,1.54
1648082881,1.48
1648084681,1.43
1648086481,1.45
1648088281,1.42
1648090081,1.51
1648091881,1.41
1648093681,1.43
1648095481,1.43
1648097281,1.42
1648099081,1.4
1648100881,1.42
1648102681,1.39
1648104481,1.46
1648106281,1.33
1648108081,1.43
1648109881,1.39
1648111681,1.45
1648113481,1.5
1648115281,1.52
1648117081,1.49
1648118881,1.66
1648120681,1.7
1648122481,1.54
1648124281,1.66
1648126081,1.57
1648127881,1.55
1648129681,1.62
1648131481,1.53
1648133281,1.7
1648135081,1.7
1648136881,1.61
1648138681,1.74
1648140481,1.62
1648142281,1.69
1648144081,1.68
1648145881,1.76
1648147681,1.68
1648149481,1.67
1648151281,1.7
1648153081,1.72
1648154881,1.63
1648156681,1.82
1648158481,1.8
1648160281,1.79
1648162081,1.69
1648163881,1.69
1648165681,1.75
1648167481,1.74
1648169281,1.74
1648171081,1.88
1648172881,1.76
1648174681,1.75
1648176481,1.66
1648178281,1.77
1648180081,1.67
1648181881,1.76
1648183681,1.55
1648185481,1.67
1648187281,1.6
1648189081,1.69
1648190881,1.65
1648192681,1.71
1648194481,1.59
1648196281,1.54
1648198081,1.53
1648199881,1.57
1648201681,1.67
1648203481,1.61
1648205281,1.53
1648207081,1.56
1648208881,1.57
1648210681,1.52
1648212481,1.45
1648214281,1.56
1648216081,1.41
1648217881,1.4
1648219681,1.34
1648221481,1.41
1648223281,1.29
1648225081,1.29
1648226881,1.26
1648228681,1.12
1648230481,1.16
1648232281,1.11
1648234081,1.16
1648235881,1.11
1648237681,1.09
1648239481,1.04
1648241281,1.06
1648243081,1.01
1648244881,1.04
1648246681,0.95
1648248481,0.98
1648250281,0.95
1648252081,0.91
1648253881,0.94
1648255681,0.94
1648257481,0.92
1648259281,0.93
1648261081,0.88
1648262881,0.89
1648264681,0.88
1648266481,0.79
1648268281,0.83
1648270081,0.76
1648271881,0.69
1648273681,0.7
1648275481,0.59
1648277281,0.58
1648279081,0.51
1648280881,0.48
1648282681,0.46
1648284481,0.44
1648286281,0.44
1648288081,0.38
1648289881,0.35
1648291681,0.36
1648293481,0.31
1648295281,0.31
1648297081,0.32
1648298881,0.38
1648300681,0.34
1648302481,0.31
1648304281,0.27
1648306081,0.24
1648307881,0.2
1648309681,0.2
1648311481,0.25
1648313281,0.23
1648315081,0.23
1648316881,0.26
1648318681,0.31
1648320481,0.27
1648322281,0.27
1648324081,0.29
1648325881,0.28
1648327681,0.31
1648329481,0.32
1648331281,0.38
1648333081,0.4
1648334881,0.39
1648336681,0.37
1648338481,0.33
1648340281,0.29
1648342081,0.29
1648343881,0.3
1648345681,0.32
1648347481,0.35
1648349281,0.36
1648351081,0.35
1648352881,0.33
1648354681,0.34
1648356481,0.34
1648358281,0.34
1648360081,0.34
1648361881,0.37
1648363681,0.38
1648365481,0.41
1648367281,0.41
1648369081,0.52
1648370881,0.63
1648372681,0.96
1648374481,1.38
1648376281,1.56
1648378081,1.83
1648379881,1.89
1648381681,1.74
1648383481,1.71
1648385281,1.71
1648387081,1.88
1648388881,1.81
1648390681,1.87
1648392481,1.98
1648394281,2.06
1648396081,2.12
1648397881,2.28
1648399681,2.44
1648401481,2.47
1648403281,2.84
1648405081,2.91
1648406881,2.96
1648408681,3.11
1648410481,3.06
1648412281,3.3
1648414081,3.27
1648415881,3.23
1648417681,3.28
1648419481,3.48
1648421281,4.75
1648423081,3.39
1648424881,3.43
1648426681,3.82
1648428481,3.52
1648430281,3.6
1648432081,3.84
1648433881,3.8
1648435681,3.68
1648437481,3.82
1648439281,3.52
1648441081,3.55
1648442881,3.64
1648444681,3.43
1648446481,3.91
1648448281,3.56
1648450081,3.6
1648451881,3.32
1648453681,3.41
1648455481,3.46
1648457281,3.67
1648459081,3.3
1648460881,3.49
1648462681,3.47
1648464481,2.97
1648466281,3.08
1648468081,3.42
1648469881,3.39
1648471681,3.47
1648473481,3.3
1648475281,3.42
1648477081,3.26
1648478881,3.2
1648480681,3.04
1648482481,3.28
1648484281,2.85
1648486081,3.1
1648487881,2.91
1648489681,3.15
1648491481,3.18
1648493281,2.77
1648495081,2.61
1648496881,2.77
1648498681,2.7
1648500481,2.96
1648502281,2.71
1648504081,2.6
1648505881,2.62
1648507681,2.25
1648509481,2.37
1648511281,2.26
1648513081,2.14
1648514881,2.13
1648516681,2.1
1648518481,2.05
1648520281,1.85
1648522081,1.92
1648523881,1.78
1648525681,1.72
1648527481,1.73
1648529281,1.56
1648531081,1.58
1648532881,1.48
1648534681,1.33
1648536481,1.29
1648538281,1.17
1648540081,1.31
1648541881,1.21
1648543681,1.24
1648545481,1.13
1648547281,1.12
1648549081,1.02
1648550881,1.03
1648552681,1.03
1648554481,0.99
1648556281,0.86
1648558081,0.81
1648559881,0.75
1648561681,0.77
1648563481,0.74
1648565281,0.68
1648567081,0.67
1648568881,0.57
1648570681,0.57
1648572481,0.52
1648574281,0.52
1648576081,0.57
1648577881,0.51
1648579681,0.47
1648581481,0.38
1648583281,0.39
1648585081,0.37
1648586881,0.32
1648588681,0.28
1648590481,0.3
1648592281,0.32
1648594081,0.32
1648595881,0.29
1648597681,0.29
1648599481,0.27
1648601281,0.23
1648603081,0.24
1648604881,0.23
1648606681,0.22
1648608481,0.21
1648610281,0.21
1648612081,0.24
1648613881,0.24
1648615681,0.23
1648617481,0.22
1648619281,0.21
1648621081,0.2
1648622881,0.23
1648624681,0.24
1648626481,0.29
1648628281,0.34
1648630081,0.34
1648631881,0.33
1648633681,0.33
1648635481,0.33
1648637281,0.33
1648639081,0.33
1648640881,0.34
1648642681,0.32
1648644481,0.32
1648646281,0.32
1648648081,0.34
1648649881,0.31
1648651681,0.39
1648653481,0.37
1648655281,0.38
1648657081,0.39
1648658881,0.37
1648660681,0.36
1648662481,0.4
1648664281,0.39
1648666081,0.42
1648667881,0.45
1648669681,0.47
1648671481,0.5
1648673281,0.49
1648675081,0.52
1648676881,0.5
1648678681,0.49
1648680481,0.51
1648682281,0.56
1648684081,0.53
1648685881,0.53
1648687681,0.56
1648689481,0.53
1648691281,0.56
1648693081,0.6
1648694881,0.61
1648696681,0.58
1648698481,0.55
1648700281,0.57
1648702081,0.57
1648703881,0.58
1648705681,0.58
1648707481,0.56
1648709281,0.58
1648711081,0.55
1648712881,0.53
1648714681,0.56
1648716481,0.57
1648718281,0.56
1648720081,0.49
1648721881,0.53
1648723681,0.48
1648725481,0.48
1648727281,0.44
1648729081,0.48
1648730881,0.47
1648732681,0.45
1648734481,0.44
1648736281,0.41
1648738081,0.41
1648739881,0.43
1648741681,0.43
1648743481,0.4
1648745281,0.4
1648747081,0.39
1648748881,0.39
1648750681,0.41
1648752481,0.4
1648754281,0.4
1648756081,0.4
1648757881,0.43
1648759681,0.38
1648761481,0.38
1648763281,0.38
1648765081,0.4
1648766881,0.36
1648768681,0.33
1648770481,0.37
1648772281,0.36
1648774081,0.39
1648775881,0.38
1648777681,0.38
1648779481,0.37
1648781281,0.35
1648783081,0.34
1648784881,0.37
1648786681,0.35
1648788481,0.35
1648790281,0.36
1648792081,0.36
1648793881,0.34
1648795681,0.32
1648797481,0.33
1648799281,0.31
1648801081,0.32
1648802881,0.35
1648804681,0.32
1648806481,0.35
1648808281,0.36
1648810081,0.35
1648811881,0.34
1648813681,0.37
1648815481,0.37
1648817281,0.38
1648819081,0.37
1648820881,0.4
1648822681,0.4
1648824481,0.4
1648826281,0.41
1648828081,0.44
1648829881,0.42
1648831681,0.43
1648833481,0.44
1648835281,0.42
1648837081,0.42
1648838881,0.44
1648840681,0.49
1648842481,0.56
1648844281,0.64
1648846081,0.63
1648847881,0.6
1648849681,0.65
1648851481,0.63
1648853281,0.61
1648855081,0.7
1648856881,0.66
1648858681,0.64
1648860481,0.68
1648862281,0.7
1648864081,0.73
1648865881,0.74
1648867681,0.73
1648869481,0.74
1648871281,0.71
1648873081,0.81
1648874881,0.83
1648876681,0.84
1648878481,0.88
1648880281,0.86
1648882081,0.9
1648883881,0.81
1648885681,0.82
1648887481,0.89
1648889281,0.86
1648891081,0.86
1648892881,0.94
1648894681,0.98
1648896481,1.05
1648898281,1.06
1648900081,1.18
1648901881,1.18
1648903681,1.17
1648905481,1.22
1648907281,1.15
1648909081,1.12
1648910881,1.14
1648912681,1.09
1648914481,1.12
1648916281,1.06
1648918081,0.98
1648919881,1
1648921681,1.02
1648923481,0.93
1648925281,0.93
1648927081,0.89
1648928881,0.87
1648930681,0.85
1648932481,0.85
1648934281,0.81
1648936081,0.82
1648937881,0.83
1648939681,0.75
1648941481,0.78
1648943281,0.77
1648945081,0.8
1648946881,0.77
1648948681,0.71
1648950481,0.74
1648952281,0.7
1648954081,0.69
1648955881,0.7
1648957681,0.72
1648959481,0.76
1648961281,0.72
1648963081,0.74
1648964881,0.72
1648966681,0.7
1648968481,0.64
1648970281,0.65
1648972081,0.68
1648973881,0.66
1648975681,0.66
1648977481,0.65
1648979281,0.67
1648981081,0.75
1648982881,0.74
1648984681,0.73
1648986481,0.82
1648988281,0.88
1648990081,0.91
1648991881,0.85
1648993681,0.89
1648995481,0.85
1648997281,0.96
1648999081,0.99
1649000881,0.99
1649002681,1.09
1649004481,1.2
1649006281,1.26
1649008081,1.35
1649009881,1.38
1649011681,1.33
1649013481,1.25
1649015281,1.41
1649017081,1.54
1649018881,1.44
1649020681,1.38
1649022481,1.37
1649024281,1.28
1649026081,1.29
1649027881,1.34
1649029681,1.24
1649031481,1.17
1649033281,1.25
1649035081,1.25
1649036881,1.25
1649038681,1.24
1649040481,1.32
1649042281,1.26
1649044081,1.35
1649045881,1.31
1649047681,1.28
1649049481,1.35
1649051281,1.3
1649053081,1.36
1649054881,1.24
1649056681,1.22
1649058481,1.23
1649060281,1.27
1649062081,1.16
1649063881,1.13
1649065681,1.17
1649067481,1.26
1649069281,1.13
1649071081,1.16
1649072881,1.17
1649074681,1.13
1649076481,1.06
1649078281,1.08
1649080081,1.08
1649081881,1.08
1649083681,1.03
1649085481,1.07
1649087281,0.95
1649089081,0.98
1649090881,0.97
1649092681,0.95
1649094481,0.96
1649096281,0.93
1649098081,0.95
1649099881,0.96
1649101681,0.92
1649103481,1.03
1649105281,1.06
1649107081,1.05
1649108881,1.01
1649110681,0.99
1649112481,0.97
1649114281,1.04
1649116081,1.09
1649117881,1.06
1649119681,1.1
1649121481,1.11
1649123281,1.09
1649125081,1.17
1649126881,1.13
1649128681,1.09
1649130481,1.12
1649132281,1.24
1649134081,1.27
1649135881,1.4
1649137681,1.54
1649139481,1.64
1649141281,1.7
1649143081,1.64
1649144881,1.64
1649146681,1.55
1649148481,1.54
1649150281,1.66
1649152081,1.71
1649153881,1.71
1649155681,1.71
1649157481,1.64
1649159281,1.62
1649161081,1.68
1649162881,1.69
1649164681,1.67
1649166481,1.59
1649168281,1.88
1649170081,1.9
1649171881,1.76
1649173681,1.8
1649175481,1.77
1649177281,1.79
1649179081,1.74
1649180881,1.74
1649182681,1.63
1649184481,1.6
1649186281,1.63
1649188081,1.6
1649189881,1.65
1649191681,1.47
1649193481,1.4
1649195281,1.51
1649197081,1.52
1649198881,1.43
1649200681,1.43
1649202481,1.39
1649204281,1.6
1649206081,1.56
1649207881,1.61
1649209681,1.66
1649211481,1.77
1649213281,1.69
1649215081,1.62
1649216881,1.63
1649218681,1.59
1649220481,1.59
1649222281,1.69
1649224081,1.71
1649225881,1.74
1649227681,1.68
1649229481,1.48
1649231281,1.59
1649233081,1.61
1649234881,1.7
1649236681,1.6
1649238481,1.59
1649240281,1.56
1649242081,1.49
1649243881,1.57
1649245681,1.42
1649247481,1.42
1649249281,1.42
1649251081,1.48
1649252881,1.39
1649254681,1.43
1649256481,1.29
1649258281,1.35
1649260081,1.38
1649261881,1.44
1649263681,1.44
1649265481,1.5
1649267281,1.47
1649269081,1.5
1649270881,1.41
1649272681,1.39
1649274481,1.48
1649276281,1.36
1649278081,1.34
1649279881,1.31
1649281681,1.32
1649283481,1.26
1649285281,1.26
1649287081,1.13
1649288881,1.15
1649290681,1.18
1649292481,1.14
1649294281,1.13
1649296081,1.15
1649297881,1.1
1649299681,1.15
1649301481,1.13
1649303281,1.11
1649305081,1.08
1649306881,0.97
1649308681,1
1649310481,1.04
1649312281,0.96
1649314081,1.02
1649315881,0.98
1649317681,1
1649319481,0.92
1649321281,0.89
1649323081,0.91
1649324881,0.93
1649326681,0.83
1649328481,0.83
1649330281,0.84
1649332081,0.78
1649333881,0.74
1649335681,0.77
1649337481,0.74
1649339281,0.77
1649341081,0.75
1649342881,0.76
1649344681,0.74
1649346481,0.76
1649348281,0.74
1649350081,0.72
1649351881,0.72
1649353681,0.75
1649355481,0.68
1649357281,0.67
1649359081,0.67
