time,height
1636131379,0.86
1636133179,0.86
1636134979,0.83
1636136779,0.85
1636138579,0.91
1636140379,0.81
1636142179,0.81
1636143979,0.83
1636145779,0.81
1636147579,0.78
1636149379,0.77
1636151179,0.76
1636152979,0.75
1636154779,0.73
1636156579,0.74
1636158379,0.76
1636160179,0.75
1636161979,0.79
1636163779,0.72
1636165579,0.78
1636167379,0.83
1636169179,0.79
1636170979,0.75
1636172779,0.74
1636174579,0.77
1636176379,0.73
1636178179,0.67
1636179979,0.73
1636181779,0.7
1636183579,0.67
1636185379,0.67
1636187179,0.67
1636188979,0.63
1636190779,0.61
1636192579,0.63
1636194379,0.62
1636196179,0.63
1636197979,0.59
1636199779,0.58
1636201579,0.57
1636203379,0.58
1636205179,0.58
1636206979,0.59
1636208779,0.6
1636210579,0.59
1636212379,0.56
1636214179,0.55
1636215979,0.6
1636217779,0.61
1636219579,0.61
1636221379,0.59
1636223179,0.52
1636224979,0.56
1636226779,0.57
1636228579,0.61
1636230379,0.57
1636232179,0.62
1636233979,0.59
1636235779,0.6
1636237579,0.57
1636239379,0.59
1636241179,0.62
1636242979,0.6
1636244779,0.57
1636246579,0.59
1636248379,0.62
1636250179,0.59
1636251979,0.56
1636253779,0.53
1636255579,0.54
1636257379,0.53
1636259179,0.47
1636260979,0.53
1636262779,0.49
1636264579,0.46
1636266379,0.47
1636268179,0.45
1636269979,0.43
1636271779,0.47
1636273579,0.42
1636275379,0.45
1636277179,0.46
1636278979,0.48
1636280779,0.45
1636282579,0.46
1636284379,0.45
1636286179,0.44
1636287979,0.46
1636289779,0.51
1636291579,0.46
1636293379,0.45
1636295179,0.46
1636296979,0.46
1636298779,0.46
1636300579,0.46
1636302379,0.45
1636304179,0.45
1636305979,0.42
1636307779,0.46
1636309579,0.45
1636311379,0.46
1636313179,0.48
1636314979,0.45
1636316779,0.42
1636318579,0.42
1636320379,0.38
1636322179,0.4
1636323979,0.43
1636325779,0.39
1636327579,0.39
1636329379,0.38
1636331179,0.42
1636332979,0.41
1636334779,0.39
1636336579,0.43
1636338379,0.42
1636340179,0.43
1636341979,0.44
1636343779,0.43
1636345579,0.4
1636347379,0.41
1636349179,0.42
1636350979,0.36
1636352779,0.36
1636354579,0.36
1636356379,0.36
1636358179,0.34
1636359979,0.32
1636361779,0.33
1636363579,0.3
1636365379,0.29
1636367179,0.29
1636368979,0.3
1636370779,0.29
1636372579,0.31
1636374379,0.33
1636376179,0.36
1636377979,0.34
1636379779,0.35
1636381579,0.35
1636383379,0.39
1636385179,0.39
1636386979,0.36
1636388779,0.38
1636390579,0.37
1636392379,0.35
1636394179,0.39
1636395979,0.35
1636397779,0.34
1636399579,0.34
1636401379,0.31
1636403179,0.32
1636404979,0.29
1636406779,0.29
1636408579,0.25
1636410379,0.28
1636412179,0.29
1636413979,0.31
1636415779,0.31
1636417579,0.27
1636419379,0.25
1636421179,0.24
1636422979,0.25
1636424779,0.24
1636426579,0.26
1636428379,0.25
1636430179,0.24
1636431979,0.23
1636433779,0.23
1636435579,0.21
1636437379,0.2
1636439179,0.21
1636440979,0.2
1636442779,0.21
1636444579,0.22
1636446379,0.19
1636448179,0.21
1636449979,0.18
1636451779,0.2
1636453579,0.18
1636455379,0.16
1636457179,0.17
1636458979,0.16
1636460779,0.15
1636462579,0.15
1636464379,0.15
1636466179,0.15
1636467979,0.15
1636469779,0.15
1636471579,0.15
1636473379,0.16
1636475179,0.13
1636476979,0.15
1636478779,0.15
1636480579,0.15
1636482379,0.17
1636484179,0.18
1636485979,0.18
1636487779,0.22
1636489579,0.2
1636491379,0.21
1636493179,0.2
1636494979,0.21
1636496779,0.18
1636498579,0.2
1636500379,0.19
1636502179,0.15
1636503979,0.15
1636505779,0.16
1636507579,0.16
1636509379,0.18
1636511179,0.17
1636512979,0.19
1636514779,0.16
1636516579,0.17
1636518379,0.19
1636520179,0.19
1636521979,0.18
1636523779,0.2
1636525579,0.24
1636527379,0.23
1636529179,0.24
1636530979,0.27
1636532779,0.26
1636534579,0.24
1636536379,0.25
1636538179,0.23
1636539979,0.26
1636541779,0.26
1636543579,0.25
1636545379,0.23
1636547179,0.23
1636548979,0.26
1636550779,0.29
1636552579,0.32
1636554379,0.34
1636556179,0.36
1636557979,0.4
1636559779,0.37
1636561579,0.39
1636563379,0.4
1636565179,0.42
1636566979,0.43
1636568779,0.45
1636570579,0.47
1636572379,0.47
1636574179,0.48
1636575979,0.47
1636577779,0.5
1636579579,0.55
1636581379,0.57
1636583179,0.61
1636584979,0.57
1636586779,0.57
1636588579,0.52
1636590379,0.56
1636592179,0.54
1636593979,0.55
1636595779,0.58
1636597579,0.59
1636599379,0.58
1636601179,0.67
1636602979,0.63
1636604779,0.62
1636606579,0.65
1636608379,0.7
1636610179,0.67
1636611979,0.65
1636613779,0.63
1636615579,0.59
1636617379,0.62
1636619179,0.6
1636620979,0.57
1636622779,0.52
1636624579,0.57
1636626379,0.5
1636628179,0.52
1636629979,0.56
1636631779,0.55
1636633579,0.53
1636635379,0.54
1636637179,0.51
1636638979,0.49
1636640779,0.53
1636642579,0.54
1636644379,0.51
1636646179,0.53
1636647979,0.47
1636649779,0.5
1636651579,0.54
1636653379,0.51
1636655179,0.53
1636656979,0.56
1636658779,0.5
1636660579,0.52
1636662379,0.53
1636664179,0.54
1636665979,0.5
1636667779,0.5
1636669579,0.45
1636671379,0.48
1636673179,0.47
1636674979,0.46
1636676779,0.46
1636678579,0.54
1636680379,0.53
1636682179,0.51
1636683979,0.53
1636685779,0.45
1636687579,0.45
1636689379,0.47
1636691179,0.5
1636692979,0.5
1636694779,0.46
1636696579,0.6
1636698379,0.54
1636700179,0.57
1636701979,0.6
1636703779,0.62
1636705579,0.68
1636707379,0.67
1636709179,0.64
1636710979,0.62
1636712779,0.64
1636714579,0.64
1636716379,0.63
1636718179,0.51
1636719979,0.52
1636721779,0.51
1636723579,0.49
1636725379,0.5
1636727179,0.52
1636728979,0.52
1636730779,0.51
1636732579,0.53
1636734379,0.57
1636736179,0.57
1636737979,0.56
1636739779,0.58
1636741579,0.57
1636743379,0.58
1636745179,0.56
1636746979,0.55
1636748779,0.59
1636750579,0.61
1636752379,0.65
1636754179,0.63
1636755979,0.59
1636757779,0.59
1636759579,0.6
1636761379,0.55
1636763179,0.49
1636764979,0.54
1636766779,0.53
1636768579,0.54
1636770379,0.5
1636772179,0.5
1636773979,0.49
1636775779,0.5
1636777579,0.51
1636779379,0.49
1636781179,0.51
1636782979,0.49
1636784779,0.47
1636786579,0.49
1636788379,0.44
1636790179,0.47
1636791979,0.5
1636793779,0.49
1636795579,0.51
1636797379,0.51
1636799179,0.49
1636800979,0.53
1636802779,0.53
1636804579,0.51
1636806379,0.54
1636808179,0.53
1636809979,0.49
1636811779,0.46
1636813579,0.5
1636815379,0.49
1636817179,0.48
1636818979,0.5
1636820779,0.52
1636822579,0.48
1636824379,0.5
1636826179,0.52
1636827979,0.5
1636829779,0.49
1636831579,0.53
1636833379,0.53
1636835179,0.51
1636836979,0.5
1636838779,0.52
1636840579,0.54
1636842379,0.53
1636844179,0.52
1636845979,0.48
1636847779,0.5
1636849579,0.47
1636851379,0.45
1636853179,0.45
1636854979,0.43
1636856779,0.44
1636858579,0.44
1636860379,0.44
1636862179,0.42
1636863979,0.38
1636865779,0.35
1636867579,0.35
1636869379,0.34
1636871179,0.34
1636872979,0.36
1636874779,0.37
1636876579,0.35
1636878379,0.37
1636880179,0.36
1636881979,0.38
1636883779,0.36
1636885579,0.36
1636887379,0.35
1636889179,0.32
1636890979,0.3
1636892779,0.32
1636894579,0.31
1636896379,0.3
1636898179,0.3
1636899979,0.29
1636901779,0.3
1636903579,0.31
1636905379,0.31
1636907179,0.28
1636908979,0.27
1636910779,0.29
1636912579,0.27
1636914379,0.27
1636916179,0.31
1636917979,0.31
1636919779,0.33
1636921579,0.33
1636923379,0.29
1636925179,0.28
1636926979,0.24
1636928779,0.27
1636930579,0.31
1636932379,0.27
1636934179,0.24
1636935979,0.22
1636937779,0.16
1636939579,0.13
1636941379,0.12
1636943179,0.11
1636944979,0.1
1636946779,0.09
1636948579,0.09
1636950379,0.09
1636952179,0.12
1636953979,0.12
1636955779,0.11
1636957579,0.12
1636959379,0.12
1636961179,0.13
1636962979,0.13
1636964779,0.13
1636966579,0.14
1636968379,0.15
1636970179,0.14
1636971979,0.15
1636973779,0.14
1636975579,0.14
1636977379,0.15
1636979179,0.15
1636980979,0.16
1636982779,0.15
1636984579,0.15
1636986379,0.15
1636988179,0.16
1636989979,0.15
1636991779,0.15
1636993579,0.18
1636995379,0.18
1636997179,0.2
1636998979,0.22
1637000779,0.27
1637002579,0.29
1637004379,0.3
1637006179,0.29
1637007979,0.28
1637009779,0.28
1637011579,0.27
1637013379,0.28
1637015179,0.28
1637016979,0.29
1637018779,0.27
1637020579,0.27
1637022379,0.27
1637024179,0.26
1637025979,0.26
1637027779,0.25
1637029579,0.25
1637031379,0.24
1637033179,0.23
1637034979,0.2
1637036779,0.21
1637038579,0.21
1637040379,0.21
1637042179,0.21
1637043979,0.2
1637045779,0.2
1637047579,0.21
1637049379,0.22
1637051179,0.24
1637052979,0.24
1637054779,0.25
1637056579,0.28
1637058379,0.28
1637060179,0.28
1637061979,0.32
1637063779,0.32
1637065579,0.37
1637067379,0.38
1637069179,0.38
1637070979,0.4
1637072779,0.47
1637074579,0.49
1637076379,0.5
1637078179,0.49
1637079979,0.49
1637081779,0.52
1637083579,0.49
1637085379,0.52
1637087179,0.53
1637088979,0.5
1637090779,0.53
1637092579,0.49
1637094379,0.51
1637096179,0.48
1637097979,0.48
1637099779,0.5
1637101579,0.5
1637103379,0.5
1637105179,0.52
1637106979,0.52
1637108779,0.5
1637110579,0.5
1637112379,0.53
1637114179,0.49
1637115979,0.46
1637117779,0.49
1637119579,0.53
1637121379,0.45
1637123179,0.49
1637124979,0.51
1637126779,0.48
1637128579,0.47
1637130379,0.46
1637132179,0.46
1637133979,0.46
1637135779,0.45
1637137579,0.39
1637139379,0.42
1637141179,0.4
1637142979,0.37
1637144779,0.36
1637146579,0.35
1637148379,0.36
1637150179,0.37
1637151979,0.35
1637153779,0.36
1637155579,0.33
1637157379,0.35
1637159179,0.34
1637160979,0.32
1637162779,0.33
1637164579,0.32
1637166379,0.31
1637168179,0.32
1637169979,0.29
1637171779,0.32
1637173579,0.32
1637175379,0.3
1637177179,0.32
1637178979,0.28
1637180779,0.29
1637182579,0.28
1637184379,0.26
1637186179,0.29
1637187979,0.28
1637189779,0.28
1637191579,0.29
1637193379,0.26
1637195179,0.25
1637196979,0.24
1637198779,0.23
1637200579,0.21
1637202379,0.21
1637204179,0.21
1637205979,0.22
1637207779,0.23
1637209579,0.28
1637211379,0.3
1637213179,0.26
1637214979,0.27
1637216779,0.25
1637218579,0.22
1637220379,0.22
1637222179,0.23
1637223979,0.22
1637225779,0.2
1637227579,0.2
1637229379,0.17
1637231179,0.18
1637232979,0.18
1637234779,0.19
1637236579,0.2
1637238379,0.23
1637240179,0.21
1637241979,0.2
1637243779,0.18
1637245579,0.18
1637247379,0.17
1637249179,0.2
1637250979,0.22
1637252779,0.21
1637254579,0.2
1637256379,0.21
1637258179,0.23
1637259979,0.29
1637261779,0.28
1637263579,0.27
1637265379,0.26
1637267179,0.26
1637268979,0.29
1637270779,0.29
1637272579,0.27
1637274379,0.32
1637276179,0.3
1637277979,0.31
1637279779,0.32
1637281579,0.31
1637283379,0.32
1637285179,0.34
1637286979,0.34
1637288779,0.36
1637290579,0.38
1637292379,0.38
1637294179,0.4
1637295979,0.39
1637297779,0.47
1637299579,0.5
1637301379,0.48
1637303179,0.48
1637304979,0.45
1637306779,0.45
1637308579,0.4
1637310379,0.37
1637312179,0.31
1637313979,0.32
1637315779,0.31
1637317579,0.27
1637319379,0.24
1637321179,0.2
1637322979,0.24
1637324779,0.22
1637326579,0.18
1637328379,0.2
1637330179,0.18
1637331979,0.2
1637333779,0.22
1637335579,0.18
1637337379,0.19
1637339179,0.2
1637352841,0.28
1637354641,0.31
1637356441,0.32
1637358241,0.33
1637360041,0.33
1637361841,0.34
1637363641,0.33
1637365441,0.28
1637367241,0.34
1637369041,0.29
1637370841,0.28
1637372641,0.25
1637374441,0.23
1637376241,0.19
1637378041,0.21
1637379841,0.21
1637443081,0.4
1637444881,0.4
1637446681,0.45
1637448481,0.49
1637450281,0.47
1637452081,0.43
1637453881,0.42
1637455681,0.46
1637457481,0.44
1637459281,0.47
1637461081,0.47
1637462881,0.45
1637464681,0.39
1637466481,0.36
1637526685,0.43
1637528485,0.43
1637530285,0.42
1637532085,0.4
1637533885,0.41
1637535685,0.45
1637537485,0.39
1637539285,0.39
1637541085,0.41
1637542885,0.38
1637544685,0.39
1637546485,0.39
1637548285,0.36
1637550085,0.38
1637551885,0.38
1637553685,0.35
1637555485,0.31
1637557285,0.3
1637559085,0.3
1637560885,0.26
1637562685,0.28
1637564485,0.29
1637566285,0.28
1637568085,0.26
1637569885,0.25
1637571685,0.25
1637573485,0.26
1637575285,0.27
1637577085,0.27
1637578885,0.27
1637580685,0.27
1637582485,0.29
1637584285,0.25
1637586085,0.25
1637587885,0.24
1637589685,0.24
1637591485,0.24
1637593285,0.28
1637595085,0.26
1637596885,0.25
1637598685,0.26
1637600485,0.25
1637602285,0.24
1637604085,0.25
1637605885,0.25
1637607685,0.27
1637609485,0.27
1637611285,0.32
1637613085,0.3
1637614885,0.29
1637616685,0.3
1637618485,0.31
1637620285,0.32
1637622085,0.32
1637623885,0.35
1637625685,0.34
1637627485,0.31
1637629285,0.35
1637631085,0.37
1637632885,0.32
1637634685,0.32
1637636485,0.33
1637638285,0.33
1637640085,0.32
1637641885,0.32
1637643685,0.35
1637645485,0.37
1637647285,0.33
1637649085,0.33
1637650885,0.34
1637652685,0.34
1637654485,0.34
1637656285,0.35
1637658085,0.34
1637659885,0.34
1637661685,0.38
1637663485,0.36
1637665285,0.4
1637667085,0.38
1637668885,0.38
1637670685,0.37
1637672485,0.35
1637674285,0.37
1637676085,0.42
1637677885,0.44
1637679685,0.45
1637681485,0.49
1637683285,0.55
1637685085,0.61
1637686885,0.64
1637688685,0.65
1637690485,0.71
1637692285,0.7
1637694085,0.67
1637695885,0.64
1637697685,0.69
1637699485,0.71
1637701285,0.67
1637703085,0.74
1637704885,0.73
1637706685,0.75
1637708485,0.68
1637710285,0.77
1637712085,0.77
1637713885,0.82
1637715685,0.9
1637717485,0.92
1637719285,0.92
1637721085,0.89
1637722885,0.82
1637724685,0.84
1637726485,0.75
1637728285,0.71
1637730085,0.76
1637731885,0.75
1637733685,0.73
1637735485,0.68
1637737285,0.69
1637739085,0.7
1637740885,0.73
1637742685,0.7
1637744485,0.67
1637746285,0.66
1637748085,0.63
1637749885,0.67
1637751685,0.66
1637753485,0.75
1637755285,0.74
1637757085,0.7
1637758885,0.68
1637760685,0.7
1637762485,0.73
1637764285,0.75
1637766085,0.72
1637767885,0.72
1637769685,0.66
1637771485,0.71
1637773285,0.76
1637775085,0.71
1637776885,0.68
1637778685,0.7
1637780485,0.67
1637782285,0.73
1637784085,0.69
1637785885,0.67
1637787685,0.87
1637789485,0.85
1637791285,0.87
1637793085,0.82
1637794885,0.93
1637796685,0.9
1637798485,0.89
1637800285,0.86
1637802085,0.95
1637803885,0.85
1637805685,0.96
1637807485,1.04
1637809285,0.97
1637811085,1.05
1637812885,0.93
1637814685,0.98
1637816485,1
1637818285,0.86
1637820085,0.92
1637821885,0.86
1637823685,0.86
1637825485,0.75
1637827285,0.76
1637829085,0.79
1637830885,0.73
1637832685,0.76
1637834485,0.79
1637836285,0.77
1637838085,0.66
1637839885,0.72
1637841685,0.65
1637843485,0.63
1637845285,0.61
1637847085,0.58
1637848885,0.6
1637850685,0.6
1637852485,0.57
1637854285,0.58
1637856085,0.55
1637857885,0.58
1637859685,0.58
1637861485,0.54
1637863285,0.56
1637865085,0.59
1637866885,0.54
1637868685,0.52
1637870485,0.53
1637872285,0.51
1637874085,0.48
1637875885,0.54
1637877685,0.49
1637879485,0.52
1637881285,0.54
1637883085,0.53
1637884885,0.49
1637886685,0.46
1637888485,0.51
1637890285,0.43
1637892085,0.48
1637893885,0.5
1637895685,0.5
1637897485,0.48
1637899285,0.52
1637901085,0.49
1637902885,0.46
1637904685,0.46
1637906485,0.4
1637908285,0.45
1637910085,0.44
1637911885,0.45
1637913685,0.45
1637915485,0.44
1637917285,0.37
1637919085,0.4
1637920885,0.37
1637922685,0.34
1637924485,0.35
1637926285,0.35
1637928085,0.36
1637929885,0.32
1637931685,0.33
1637933485,0.31
1637935285,0.34
1637937085,0.31
1637938885,0.34
1637940685,0.3
1637942485,0.31
1637944285,0.34
1637946085,0.34
1637947885,0.35
1637949685,0.35
1637951485,0.35
1637953285,0.32
1637955085,0.34
1637956885,0.31
1637958685,0.31
1637960485,0.32
1637962285,0.33
1637964085,0.33
1637965885,0.32
1637967685,0.31
1637969485,0.31
1637971285,0.31
1637973085,0.33
1637974885,0.34
1637976685,0.32
1637978485,0.31
1637980285,0.29
1637982085,0.29
1637983885,0.28
1637985685,0.3
1637987485,0.31
1637989285,0.33
1637991085,0.36
1637992885,0.3
1637994685,0.33
1637996485,0.35
1637998285,0.33
1638000085,0.33
1638001885,0.35
1638003685,0.3
1638005485,0.31
1638007285,0.3
1638009085,0.3
1638010885,0.27
1638012685,0.27
1638014485,0.28
1638016285,0.23
1638018085,0.25
1638019885,0.23
1638021685,0.23
1638023485,0.2
1638025285,0.21
1638027085,0.22
1638028885,0.22
1638030685,0.22
1638032485,0.21
1638034285,0.22
1638036085,0.23
1638037885,0.24
1638039685,0.24
1638041485,0.22
1638043285,0.22
1638045085,0.23
1638046885,0.22
1638048685,0.21
1638050485,0.2
1638052285,0.19
1638054085,0.18
1638055885,0.17
1638057685,0.19
1638059485,0.16
1638061285,0.18
1638063085,0.17
1638064885,0.18
1638066685,0.17
1638068485,0.18
1638070285,0.21
1638072085,0.18
1638073885,0.19
1638075685,0.2
1638077485,0.21
1638079285,0.2
1638081085,0.23
1638082885,0.2
1638084685,0.22
1638086485,0.2
1638088285,0.21
1638090085,0.19
1638091885,0.18
1638093685,0.16
1638095485,0.14
1638097285,0.13
1638099085,0.14
1638100885,0.11
1638102685,0.11
1638104485,0.12
1638106285,0.12
1638108085,0.14
1638109885,0.22
1638111685,0.68
1638113485,0.13
1638115285,0.12
1638117085,0.11
1638118885,0.12
1638120685,0.14
1638122485,0.17
1638124285,0.22
1638126085,0.29
1638127885,0.29
1638129685,0.29
1638131485,0.3
1638133285,0.33
1638135085,0.29
1638136885,0.29
1638138685,0.26
1638140485,0.25
1638142285,0.28
1638144085,0.28
1638145885,0.34
1638147685,0.38
1638149485,0.38
1638151285,0.36
1638153085,0.37
1638154885,0.39
1638156685,0.43
1638158485,0.49
1638160285,0.46
1638162085,0.49
1638163885,0.52
1638165685,0.55
1638167485,0.62
1638169285,0.6
1638171085,0.6
1638172885,0.59
1638174685,0.66
1638176485,0.66
1638178285,0.65
1638180085,0.69
1638181885,0.69
1638183685,0.7
1638185485,0.69
1638187285,0.7
1638189085,0.63
1638190885,0.65
1638192685,0.68
1638194485,0.69
1638196285,0.69
1638198085,0.64
1638199885,0.59
1638201685,0.61
1638222121,0.85
1638222121,0.85
1638223921,0.82
1638223921,0.82
1638229321,0.89
1638231121,0.91
1638232921,0.88
1638234721,0.83
1638236521,0.87
1638238321,0.91
1638240121,0.83
1638241921,0.87
1638243721,0.82
1638245521,0.83
1638307111,1.04
1638308911,1.04
1638310711,1.06
1638312511,1.03
1638314311,1.03
1638316111,1.08
1638317911,1.04
1638319711,1.03
1638321511,0.97
1638323311,1.02
1638325111,0.97
1638326911,0.95
1638393991,0.55
1638395791,0.49
1638397591,0.48
1638399391,0.51
1638401191,0.49
1638402991,0.46
1638404791,0.44
1638406591,0.48
1638408391,0.48
1638410191,0.48
1638411991,0.44
1638413791,0.47
1638415591,0.4
1638417391,0.43
1638480805,0.74
1638482605,0.68
1638484405,0.72
1638486205,0.66
1638488005,0.73
1638489805,0.66
1638491605,0.66
1638493405,0.64
1638495205,0.6
1638497005,0.62
1638567169,0.61
1638568969,0.59
1638570769,0.62
1638572569,0.6
1638574369,0.63
1638576169,0.67
1638577969,0.67
1638579769,0.65
1638581569,0.66
1638583369,0.65
1638655291,0.68
1638657091,0.64
1638658891,0.61
1638660691,0.65
1638662491,0.69
1638664291,0.72
1638666091,0.66
1638667891,0.65
1638669691,0.65
1638671491,0.57
1638673291,0.6
1638675091,0.58
1638676891,0.51
1638678691,0.57
1638680491,0.51
1638682291,0.56
1638684091,0.54
1638685891,0.52
1638687691,0.54
1638689491,0.56
1638691291,0.57
1638693091,0.56
1638920245,0.82
1638922045,0.78
1639515301,0.37
1639517101,0.34
1639518901,0.32
1639520701,0.35
1639522501,0.34
1639524301,0.37
1639526101,0.36
1639527901,0.36
1639529701,0.36
1639531501,0.43
1639533301,0.41
1639535101,0.4
1639536901,0.42
1639538701,0.5
1639540501,0.46
1639542301,0.45
1639544101,0.41
1639545901,0.46
1639547701,0.43
1639549501,0.47
1639551301,0.43
1639553101,0.41
1639554901,0.42
1639556701,0.4
1639558501,0.39
1639560301,0.39
1639562101,0.4
1639563901,0.4
1639565701,0.41
1639567501,0.39
1639569301,0.4
1639571101,0.38
1639572901,0.36
1639574701,0.36
1639576501,0.34
1639578301,0.32
1639864501,0.77
1639866301,0.83
1639868101,0.75
1639869901,0.75
1639871701,0.73
1639873501,0.69
1640125501,0.4
1640127301,0.32
1640129101,0.32
1640130901,0.3
1640132701,0.29
1640134501,0.31
1640136301,0.32
1640138101,0.35
1640382571,0.45
1640384371,0.44
1640386171,0.45
1640387971,0.53
1640389771,0.4
1640391571,0.34
1640393371,0.26
1640395171,0.24
1640396971,0.24
1640398771,0.2
1640400571,0.21
1640402371,0.26
1640404171,0.26
1640405971,0.26
1640640739,0.35
1640642539,0.31
1640644339,0.31
1640646139,0.29
1640647939,0.28
1640649739,0.28
1640651539,0.28
1640651539,0.28
1640653339,0.23
1640653339,0.23
1640658739,0.29
1640660539,0.27
1640727139,0.2
1640728939,0.21
1640730739,0.22
1640732539,0.21
1640734339,0.21
1640736139,0.23
1640737939,0.22
1640739739,0.21
1640741539,0.2
1640743339,0.18
1640745139,0.17
1640746939,0.17
1640748739,0.18
1640750539,0.18
1640752339,0.19
1640754139,0.21
1640755939,0.2
1640757739,0.2
1640759539,0.22
1640761339,0.24
1640763139,0.26
1640764939,0.26
1641071101,0.78
1641072901,0.77
1641074701,0.79
1641076501,0.87
1641078301,0.82
1641080101,0.8
1641081901,0.76
1641083701,0.79
1641085501,0.72
1641087301,0.69
1641089101,0.65
1641090901,0.68
1641092701,0.69
1641094501,0.63
1641096301,0.61
1641098101,0.6
1641099901,0.62
1641101701,0.59
1641159601,0.47
1641161401,0.49
1641163201,0.51
1641165001,0.5
1641166801,0.46
1641168601,0.44
1641170401,0.45
1641172201,0.46
1641174001,0.42
1641175801,0.44
1641177601,0.42
1641179401,0.43
1641181201,0.4
1641183001,0.41
1641184801,0.36
1641186601,0.37
1641188401,0.37
1641190201,0.37
1641192001,0.31
1641193801,0.32
1641195601,0.32
1641197401,0.3
1641243931,0.35
1641245731,0.34
1641247531,0.4
1641249331,0.43
1641251131,0.42
1641252931,0.42
1641254731,0.43
1641256531,0.44
1641258331,0.42
1641260131,0.46
1641261931,0.46
1641263731,0.51
1641265531,0.52
1641267331,0.52
1641269131,0.57
1641270931,0.53
1641272731,0.52
1641274531,0.5
1641276331,0.48
1641278131,0.47
1641279931,0.48
1641281731,0.46
1641283531,0.46
1641285331,0.44
1641287131,0.47
1641288931,0.43
1641290731,0.43
1641292531,0.41
1641294331,0.42
1641296131,0.43
1641297931,0.44
1641299731,0.46
1641301531,0.51
1641303331,0.53
1641305131,0.56
1641306931,0.53
1641308731,0.54
1641310531,0.55
1641312331,0.6
1641314131,0.59
1641315931,0.54
1641317731,0.59
1641319531,0.57
1641321331,0.55
1641506479,0.28
1641508279,0.22
1641510079,0.21
1641511879,0.19
1641513679,0.23
1641515479,0.26
1641517279,0.26
1641519079,0.23
1641520879,0.21
1641522679,0.19
1641524479,0.2
1641526279,0.21
1641528079,0.25
1641529879,0.28
1641531679,0.29
1641533479,0.32
1641535279,0.31
1641537079,0.29
1641677575,0.41
1641679375,0.45
1641681175,0.48
1641682975,0.5
1641684775,0.53
1641686575,0.55
1641688375,0.54
1641690175,0.58
1641691975,0.62
1641693775,0.59
1641695575,0.59
1641697375,0.59
1641699175,0.59
1641700975,0.55
1641702775,0.51
1641704575,0.44
1641706375,0.47
1641708175,0.49
1641769051,0.59
1641769051,0.59
1641770851,0.59
1641770851,0.59
1642023775,0.27
1642025575,0.26
1642027375,0.28
1642029175,0.28
1642030975,0.26
1642032775,0.29
1642034575,0.28
1642036375,0.28
1642038175,0.27
1642039975,0.26
1642041775,0.29
1642043575,0.26
1642045375,0.26
1642047175,0.28
1642048975,0.24
1642050775,0.25
1642052575,0.24
1642054375,0.26
1642056175,0.24
1642057975,0.23
1642059775,0.24
1642061575,0.26
1642063375,0.26
1642065175,0.27
1642066975,0.27
1642068775,0.29
1642070575,0.29
1642072375,0.31
1642074175,0.31
1642075975,0.32
1642077775,0.37
1642079575,0.39
1642081375,0.4
1642083175,0.43
1642084975,0.41
1642086775,0.43
1642088575,0.44
1642090375,0.41
1642092175,0.43
1642093975,0.43
1642095775,0.44
1642097575,0.43
1642099375,0.46
1642101175,0.48
1642102975,0.41
1642104775,0.39
1642106575,0.43
1642108375,0.42
1642110175,0.44
1642111975,0.42
1642113775,0.46
1642115575,0.46
1642117375,0.49
1642119175,0.49
1642120975,0.45
1642122775,0.43
1642124575,0.48
1642126375,0.5
1642128175,0.45
1642129975,0.45
1642131775,0.47
1642133575,0.47
1642135375,0.49
1642137175,0.51
1642138975,0.56
1642140775,0.64
1642142575,0.66
1642144375,0.64
1642146175,0.61
1642147975,0.62
1642149775,0.64
1642151575,0.62
1642195975,0.72
1642197775,0.7
1642199575,0.69
1642201375,0.7
1642203175,0.72
1642204975,0.69
1642206775,0.68
1642208575,0.65
1642210375,0.61
1642212175,0.63
1642213975,0.64
1642215775,0.59
1642217575,0.6
1642219375,0.57
1642466521,0.25
1642468321,0.23
1642543225,0.11
1642545025,0.11
1642546825,0.11
1642548625,0.09
1642550425,0.1
1642552225,0.1
1642554025,0.1
1642555825,0.1
1642557625,0.11
1642559425,0.12
1642561225,0.11
1642563025,0.12
1642564825,0.12
1642566625,0.12
1642568425,0.14
1642570225,0.14
1642572025,0.15
1642573825,0.16
1642575625,0.17
1642577425,0.13
1642579225,0.15
1642581025,0.13
1642582825,0.12
1642584625,0.12
1642586425,0.1
1642588225,0.1
1642590025,0.1
1642591825,0.1
1642593625,0.13
1642595425,0.12
1642597225,0.11
1642599025,0.11
1642600825,0.1
1642602625,0.11
1642604425,0.12
1642606225,0.1
1642608025,0.1
1642609825,0.1
1642611625,0.11
1642613425,0.11
1642615225,0.09
1642617025,0.1
1642633069,0.11
1642634869,0.09
1642636669,0.09
1642638469,0.11
1642640269,0.13
1642642069,0.12
1642643869,0.14
1642645669,0.14
1642890271,0.62
1642892071,0.58
1642893871,0.52
1642895671,0.53
1642897471,0.46
1642899271,0.45
1642901071,0.49
1642902871,0.48
1642904671,0.42
1642906471,0.44
1642908271,0.4
1642910071,0.41
1642911871,0.43
1642913671,0.45
1643059501,0.75
1643061301,0.74
1643063101,0.7
1643064901,0.75
1643066701,0.68
1643068501,0.63
1643070301,0.68
1643072101,0.6
1643073901,0.6
1643075701,0.64
1643077501,0.6
1643079301,0.6
1643081101,0.61
1643082901,0.54
1643084701,0.54
1643086501,0.55
1643088301,0.5
1643090101,0.49
1643091901,0.48
