Time,AT_C,RH_%,BP_mbar,Wspd_kts,Wgst_kts,Wdir_degT
3/6/22 14:03,2.401,46.59,1019.162,10.05,16.53,165.3
3/6/22 14:33,1.48,55.72,1019.274,5.212,9.45,163.5
3/6/22 15:03,1.479,52.3,1019.594,1.395,3.001,208.4
3/6/22 15:33,0.838,58.08,1019.839,2.649,3.505,210.5
3/6/22 16:03,0.551,63.48,1019.945,1.272,2.708,39.14
3/6/22 16:33,0.704,64.86,1020.009,3.624,5.364,218.2
3/6/22 17:03,-0.148,66.71,1020.11,2.314,3.824,148.2
3/6/22 17:33,-0.231,69.37,1020.037,2.614,6.997,218.2
3/6/22 18:03,-0.369,67.69,1020.246,3.739,6.798,143.3
3/6/22 18:33,-0.254,64.86,1020.293,2.324,3.864,95.9
3/6/22 19:03,0.432,67.51,1020.273,0.612,1.208,206.6
3/6/22 19:33,2.75,59.17,1020.348,1.641,2.868,90.8
3/6/22 20:03,3.286,56.15,1020.163,1.634,3.517,124.2
3/6/22 20:33,2.83,56.28,1019.925,2.097,3.092,87.7
3/6/22 21:03,3.47,53.7,1019.786,2.675,4.285,96.4
3/6/22 21:33,4.4,55.05,1019.412,1.15,2.945,85.6
3/6/22 22:03,4.107,57.58,1019.029,1.138,2.826,277.8
3/6/22 22:33,4.708,51.66,1018.641,3.149,6.66,307.6
3/6/22 23:03,4.82,48.61,1018.234,2.799,4.683,272.9
3/6/22 23:33,5.727,42.5,1017.967,1.337,3.37,1.063
3/7/22 0:03,4.927,40.09,1017.858,3.592,7.151,39.93
3/7/22 0:33,5,39.69,1017.574,1.952,5.732,62.39
3/7/22 1:03,5.126,35.8,1017.253,3.58,7.576,251.1
3/7/22 1:33,5.235,37.88,1016.911,4.807,7.496,272.5
3/7/22 2:03,5.368,33.08,1016.65,5.79,7.987,332
3/7/22 2:33,5.41,30.19,1016.544,3.329,6.66,322
3/7/22 3:03,4.832,38.32,1016.357,3.739,6.992,27.5
3/7/22 3:33,4.704,37.45,1016.308,2.83,5.879,27.5
3/7/22 4:03,4.603,38.79,1015.987,5.113,7.273,272
3/7/22 4:33,4.571,34.79,1016.012,4.172,7.459,281.4
3/7/22 5:03,3.786,44.38,1015.931,4.306,6.649,270.4
3/7/22 5:33,3.267,47.04,1016.005,5.347,7.844,128.9
3/7/22 6:03,2.458,50.52,1015.956,4.672,5.827,182.9
3/7/22 6:33,2.277,54.04,1015.992,2.361,3.544,142.9
3/7/22 7:03,2.519,56.21,1016.047,3.932,5.124,144.5
3/7/22 7:33,2.498,63,1015.941,2.721,6.107,147.1
3/7/22 8:03,1.997,59.93,1015.669,2.046,3.2,133.6
3/7/22 8:33,1.505,69.27,1015.484,1.074,1.553,220.2
3/7/22 9:03,2.127,65.95,1015.426,2.015,3.704,319.8
3/7/22 9:33,2.74,65.82,1015.216,3.558,6.917,315.8
3/7/22 10:03,1.402,66.26,1015.091,3.584,6.479,131.4
3/7/22 10:33,1.902,61.75,1014.913,2.985,4.089,133.8
3/7/22 11:03,1.811,62.66,1014.863,1.813,3.226,73.5
3/7/22 11:33,2.468,74.6,1015.248,6.309,10.65,293.1
3/7/22 12:03,2.185,78.99,1015.266,4.918,8.03,293.9
3/7/22 12:33,2.178,79.21,1015.253,5.058,10.29,290.1
3/7/22 13:03,2.25,79.59,1015.237,4.017,8.15,301.9
3/7/22 13:33,2.352,79.67,1015.191,3.927,7.234,293.5
3/7/22 14:03,2.402,79.64,1015.124,4.982,7.699,289.2
3/7/22 14:33,2.435,79.91,1015.008,5.427,8.51,318.7
3/7/22 15:03,2.37,79.12,1015.01,4.631,8.1,288.6
3/7/22 15:33,2.424,79.85,1014.875,5.55,8.48,313.6
3/7/22 16:03,2.374,79.83,1014.863,3.868,6.862,290.9
3/7/22 16:33,2.367,78.06,1015,4.653,7.605,298.9
3/7/22 17:03,2.538,80.2,1015,7.595,9.42,319.5
3/7/22 17:33,2.52,79.06,1015.198,7.99,9.65,319.8
3/7/22 18:03,2.457,74.38,1015.6,3.128,5.906,293.5
3/7/22 18:33,2.568,76.46,1015.692,4.142,8.87,285.5
3/7/22 19:03,2.648,77.67,1015.911,5.408,8.57,319.1
3/7/22 19:33,2.806,77.52,1016.162,3.281,6.344,291.4
3/7/22 20:03,2.831,72.32,1016.261,3.223,4.221,279
3/7/22 20:33,2.997,76.14,1016.387,2.289,3.185,333
3/7/22 21:03,3.82,72,1016.501,2.009,3.132,339.2
3/7/22 21:33,3.689,74.94,1016.597,3.503,5.745,326.1
3/7/22 22:03,3.189,80.3,1016.668,2.984,5.851,5.338
3/7/22 22:33,3.257,78.29,1016.536,3.372,4.538,328.4
3/7/22 23:03,3.297,75.68,1016.489,2.619,3.397,312.7
3/7/22 23:33,3.952,71.78,1016.466,2.224,4.073,353.1
3/8/22 0:03,3.28,80.1,1016.308,4.51,7.045,341.9
3/8/22 0:33,3.033,79.81,1016.315,4.982,7.47,331.3
3/8/22 1:03,3.109,73.46,1016.316,5.999,8.43,316.2
3/8/22 1:33,3.005,73.47,1016.311,6.028,7.884,325.9
3/8/22 2:03,2.984,73.22,1016.337,4.272,5.428,328.7
3/8/22 2:33,3.108,74.73,1016.337,3.849,4.937,326.9
3/8/22 3:03,2.88,76.58,1016.515,3.818,5.097,325.9
3/8/22 3:33,2.829,73.95,1016.337,4.169,5.588,323.8
3/8/22 4:03,2.877,74.85,1016.562,1.837,3.252,293.8
3/8/22 4:33,2.722,76.4,1016.392,1.697,3.159,304.7
3/8/22 5:03,2.536,77.9,1016.418,1.539,3.159,286.4
3/8/22 5:33,2.342,78.65,1016.376,1.052,1.579,202.4
3/8/22 6:03,2.203,79.45,1016.354,1.756,2.668,186.4
3/8/22 6:33,2.13,79.98,1016.455,1.222,2.19,144.8
3/8/22 7:03,1.11,81.6,1016.635,1.491,2.416,171.2
3/8/22 7:33,0.944,79.48,1016.577,1.197,1.766,169.9
3/8/22 8:03,1.29,75.8,1016.575,1.663,3.412,203.6
3/8/22 8:33,0.546,80.4,1016.657,1.541,2.138,221.4
3/8/22 9:03,0.653,80,1016.74,0.762,1.075,63
3/8/22 9:33,0.283,79.64,1016.739,2.797,3.771,152.8
3/8/22 10:03,0.388,81,1016.566,2.601,3.717,123
3/8/22 10:33,1.242,75.14,1016.322,2.003,3.399,151.9
3/8/22 11:03,1.027,76.14,1016.215,2.339,3.571,132.1
3/8/22 11:33,1.062,74.71,1016,2.903,5.191,127.6
3/8/22 12:03,1.537,71.2,1015.918,1.586,3.2,113
3/8/22 12:33,1.387,75.18,1015.88,1.029,1.819,359.2
3/8/22 13:03,1.309,72.95,1015.578,1.386,3.147,172.9
3/8/22 13:33,0.39,76.05,1015.424,1.918,3.306,96.3
3/8/22 14:03,0.56,75.16,1015.337,1.643,3.478,130.3
3/8/22 14:33,0.467,75.18,1015.26,2.787,3.771,197.3
3/8/22 15:03,1.236,70.28,1014.767,4.361,6.718,156.8
3/8/22 15:33,1.551,68.88,1014.328,4.78,7.727,168.6
3/8/22 16:03,1.249,70.12,1014.069,2.393,4.076,141.3
3/8/22 16:33,0.731,73.94,1013.946,2.732,3.717,147
3/8/22 17:03,0.691,73.1,1013.781,2.179,3.359,83.7
3/8/22 17:33,0.582,75.36,1013.455,3.324,3.983,115.7
3/8/22 18:03,0.49,74.81,1013.237,2.699,3.386,191.8
3/8/22 18:33,1.054,70.79,1013.12,3.521,5.536,113.6
3/8/22 19:03,1.45,69.53,1012.872,1.367,2.31,124.6
3/8/22 19:33,2.379,68.27,1012.8,0.692,1.566,3.188
3/8/22 20:03,2.368,68.2,1012.485,1.039,1.699,131.9
3/8/22 20:33,3.898,64.2,1012.656,0.92,1.473,83.7
3/8/22 21:03,3.848,59.4,1012.648,2.129,3.795,175.3
3/8/22 21:33,3.468,66,1012.2,6.349,11.85,160.1
3/8/22 22:03,3.081,72.46,1011.946,6.936,9.57,166.1
3/8/22 22:33,3.051,76.14,1011.469,3.33,6.583,170.7
3/8/22 23:03,3.585,78.55,1011.078,1.544,3.159,92.4
3/8/22 23:33,4.455,75.07,1010.595,0.734,1.314,212.2
3/9/22 0:03,3.886,74.93,1010.136,4.135,6.581,322.8
3/9/22 0:33,3.106,80.4,1009.716,3.76,5.613,316.3
3/9/22 1:03,3.782,81.8,1009.431,2.383,3.212,267.3
3/9/22 1:33,3.577,78.98,1008.873,3.233,4.406,224.2
3/9/22 2:03,5.715,73.72,1008.273,1.149,1.632,247.8
3/9/22 2:33,3.964,77.43,1007.88,1.743,2.945,246.4
3/9/22 3:03,4.018,80.2,1007.72,1.065,2.11,67
3/9/22 3:33,3.55,82,1007.389,0.972,1.698,290.4
3/9/22 4:03,3.539,77.24,1007.132,1.592,3.092,182.1
3/9/22 4:33,3.062,81.9,1006.66,0.567,1.473,64.6
3/9/22 5:03,2.655,83.4,1006.237,0.933,1.911,237.9
3/9/22 5:33,2.167,83.9,1006.154,0.722,1.301,73.62
3/9/22 6:03,1.3,85,1005.901,1.768,2.828,164.2
3/9/22 6:33,1.868,82.9,1005.562,2.377,3.625,145.5
3/9/22 7:03,1.055,86.4,1005.57,2.321,3.877,200.5
3/9/22 7:33,1.584,80.4,1005.411,0.714,1.102,162
3/9/22 8:03,1.22,81.9,1005.384,1.162,1.46,200.2
3/9/22 8:33,1.485,84,1005.232,0.68,1.102,155.2
3/9/22 9:03,2.296,80.9,1004.568,1.707,3.571,153.8
3/9/22 9:33,1.416,83.7,1004.344,1.593,2.576,168.4
3/9/22 10:03,1.668,83.6,1003.922,1.703,3.253,202.5
3/9/22 10:33,1.447,84.5,1003.528,2.312,3.372,138.4
3/9/22 11:03,1.855,81.9,1003.347,1.878,3.08,128.7
3/9/22 11:33,2.351,80.1,1002.847,3.318,4.395,139.4
3/9/22 12:03,1.795,84.3,1002.526,2.492,3.239,172.6
3/9/22 12:33,1.928,84.8,1001.976,1.314,2.801,104.1
3/9/22 13:03,1.751,86.9,1001.463,1.861,3.2,127.1
3/9/22 13:33,2.223,82.3,1001.033,1.399,2.005,211
3/9/22 14:03,1.949,85.3,1000.475,1.626,2.828,93.9
3/9/22 14:33,1.689,87,999.7858,1.147,1.938,190.3
3/9/22 15:03,1.486,87.2,999.3677,3.596,5.882,126.2
3/9/22 15:33,2.028,84.8,998.9506,5.103,7.103,162.6
3/9/22 16:03,2.435,82.4,998.0481,1.953,3.77,127
3/9/22 16:33,2.969,80.4,997.127,3.563,5.907,88
3/9/22 17:03,3.229,80.5,996.4314,3.347,4.991,260.6
3/9/22 17:33,4.428,76.28,995.631,2.74,4.513,341.3
3/9/22 18:03,5.28,74.99,994.7998,4.425,8.11,261.5
3/9/22 18:33,6.298,70.97,994.4461,4.984,8.4,61.12
3/9/22 19:03,5.677,74.9,994.2596,3.828,9.6,39
3/9/22 19:33,5.377,76.73,993.8742,1.872,4.327,36.55
3/9/22 20:03,5.4,77.85,993.4087,5.414,8.64,64.27
3/9/22 20:33,5.572,75.52,992.8817,3.415,9.85,48.79
3/9/22 21:03,5.233,79.48,992.2711,2.391,6.57,337.5
3/9/22 21:33,5.866,74.54,991.7568,5.75,13.44,67.41
3/9/22 22:03,5.559,77.78,990.9165,6.256,11.04,14.27
3/9/22 22:33,5.678,76.42,990.3639,6.651,12.75,294.8
3/9/22 23:03,6.07,72.57,989.7016,6.908,14.59,282.1
3/9/22 23:33,6.223,71.6,989.1085,5.335,8.83,315
3/10/22 0:03,6.402,72.6,988.3948,4.888,7.658,267.2
3/10/22 0:33,6.566,69.93,987.7339,3.434,6.556,328.6
3/10/22 1:03,6.263,73.15,987.1688,4.995,7.922,311.1
3/10/22 1:33,6.061,74.51,986.6815,3.555,8.16,45.11
3/10/22 2:03,6.034,74.35,986.2957,4.113,8.1,74.23
3/10/22 2:33,6.16,73.82,985.8202,2.936,7.91,44.1
3/10/22 3:03,6.078,73.37,985.2933,1.541,3.637,270.6
3/10/22 3:33,6.171,72.52,984.6279,8.31,13.11,61.5
3/10/22 4:03,6.141,73.68,984.3549,2.775,6.862,35.76
3/10/22 4:33,5.661,77.69,984.2875,0.939,1.792,35.75
3/10/22 5:03,5.822,75.93,983.9339,3.19,9.09,97.6
3/10/22 5:33,5.945,73.66,983.8157,3.462,6.756,58.74
3/10/22 6:03,5.36,78.36,983.635,1.871,3.437,255.9
3/10/22 6:33,5.542,76.01,983.3801,5.782,7.95,319.6
3/10/22 7:03,5.312,77.77,983.5558,4.531,6.955,331.3
3/10/22 7:33,4.704,84,983.2085,5.459,7.3,328.1
3/10/22 8:03,4.924,80,982.8596,4.212,6.304,325.4
3/10/22 8:33,3.97,85,982.7137,1.968,3.079,196.8
3/10/22 9:03,3.574,88.2,982.6141,3.399,4.327,146.9
3/10/22 9:33,3.602,86.8,982.4112,1.194,2.203,149.2
3/10/22 10:03,3.563,86.9,982.0458,3.081,3.849,127.5
3/10/22 10:33,3.543,87.3,981.6633,0.557,0.796,207.7
3/10/22 11:03,3.235,88.7,981.4742,0.728,1.128,90.7
3/10/22 11:33,3.181,89.5,981.3351,2.556,3.345,139.1
3/10/22 12:03,3.604,87.3,981.1733,3.011,3.716,150.3
3/10/22 12:33,3.746,87,980.9628,1.804,3.225,209.9
3/10/22 13:03,3.604,89.8,980.5959,2.718,3.504,334.5
3/10/22 13:33,3.191,93.2,980.4314,0.713,1.314,318.9
3/10/22 14:03,2.832,94.2,980.1835,0.53,0.849,217.3
3/10/22 14:33,2.784,94.6,980.0765,2.126,3.185,152
3/10/22 15:03,2.734,95.7,979.9459,1.578,2.057,140.1
3/10/22 15:33,2.813,96,979.8656,1.496,1.991,181
3/10/22 16:03,2.657,96.4,979.8619,0.701,1.301,142.4
3/10/22 16:33,2.674,96.6,979.9365,0.492,0.982,53.69
3/10/22 17:03,2.528,96.9,979.8947,0.843,1.433,183.7
3/10/22 17:33,2.466,97.1,980.0446,0.996,1.659,198.9
3/10/22 18:03,2.516,97.3,979.9504,1.732,2.243,149
3/10/22 18:33,2.7,97.1,980.079,0.456,0.664,81.4
3/10/22 19:03,3.184,97.2,980.1865,0.463,0.73,243.5
3/10/22 19:33,3.549,96.9,980.3074,0.49,0.849,80.1
3/10/22 20:03,3.803,96.2,980.2687,0.592,1.009,224.9
3/10/22 20:33,4.797,91.6,980.1787,1.461,3.371,73.71
3/10/22 21:03,3.539,94.3,980.3896,4.395,5.984,343
3/10/22 21:33,4.408,93.6,980.4669,2.15,3.649,77.79
3/10/22 22:03,3.936,94.8,980.549,2.719,4.737,359.5
3/10/22 22:33,4.643,90.7,980.5233,1.395,2.667,347.6
3/10/22 23:03,4.382,92.2,980.4562,3.14,5.904,346.5
3/10/22 23:33,4.04,95.2,980.5228,3.483,5.188,337.2
3/11/22 0:03,4.063,95.3,980.4486,3.38,5.679,340.8
3/11/22 0:33,3.753,95.7,980.4319,6.515,8.45,331.8
3/11/22 1:03,3.737,96.5,980.5756,5.013,7.193,334.8
3/11/22 1:33,3.918,96.3,980.6642,2.704,4.406,345.7
3/11/22 2:03,3.96,96.7,980.6771,2.544,4.234,350.3
3/11/22 2:33,3.851,96.5,980.6771,3.178,5.667,342
3/11/22 3:03,3.703,96.5,980.6733,3.639,5.601,335.9
3/11/22 3:33,3.767,96.8,980.6877,2.308,3.384,345.1
3/11/22 4:03,3.61,97.4,980.8474,2.765,3.53,323.6
3/11/22 4:33,3.628,97.8,981.059,2.672,4.061,341.2
3/11/22 5:03,3.425,98.4,981.1794,4.146,4.977,319.8
3/11/22 5:33,3.421,98.4,981.4994,2.887,3.411,329.3
3/11/22 6:03,3.327,98.6,981.582,4.432,5.999,315.4
3/11/22 6:33,3.382,97.4,981.8269,3.663,7.22,302.2
3/11/22 7:03,3.341,95.6,982.1079,3.851,6.729,324.5
3/11/22 7:33,3.203,95.6,982.3381,2.574,4.791,311.3
3/11/22 8:03,3.25,94.9,982.556,3.484,4.313,323.3
3/11/22 8:33,3.2,94.4,982.7348,2.835,3.716,332.4
3/11/22 9:03,3.275,92.2,983.0804,2.561,3.477,337.1
3/11/22 9:33,3.19,92.2,983.2679,1.821,3.637,350.5
3/11/22 10:03,3.147,92.7,983.4257,2.943,4.738,20.23
3/11/22 10:33,3.017,93.5,983.7162,3.741,5.349,327.9
3/11/22 11:03,2.977,93.7,983.9612,2.004,4.021,346.3
3/11/22 11:33,2.85,95.9,984.2108,1.456,3.013,69.24
3/11/22 12:03,2.748,97.4,984.5415,0.983,1.646,128.9
3/11/22 12:33,2.673,97.8,984.7038,2.118,3.252,166.3
3/11/22 13:03,2.462,98.2,984.8127,2.106,3.159,161.3
3/11/22 13:33,2.445,98.3,985.0369,0.343,0.65,128.8
3/11/22 14:03,2.357,98.3,985.1183,0.406,0.584,154.3
3/11/22 14:33,2.308,98.1,985.3677,1.812,2.601,132.8
3/11/22 15:03,2.189,97.8,985.696,1.663,2.986,144.3
3/11/22 15:33,2.127,96.9,985.7798,1.956,3.172,147
3/11/22 16:03,2.048,96.4,986.1212,1.25,2.164,161.8
3/11/22 16:33,2.03,96.4,986.3054,2.853,3.544,180.7
3/11/22 17:03,2.176,96.5,986.7133,0.974,1.673,96.2
3/11/22 17:33,2.031,96.6,987.1231,1.259,1.659,123.2
3/11/22 18:03,1.976,96.3,987.5316,1.598,3.106,65.89
3/11/22 18:33,1.892,96.2,987.9425,1.358,3.106,56.01
3/11/22 19:03,1.649,95.6,988.3339,1.186,1.925,331.1
3/11/22 19:33,1.867,95.1,988.6386,1.266,1.858,269.2
3/11/22 20:03,2.132,95,988.8186,0.556,0.956,187.1
3/11/22 20:33,2.852,94.9,989.1407,1.514,3.013,74.7
3/11/22 21:03,2.879,93.9,989.3871,1.08,1.686,19.65
3/11/22 21:33,3.355,93,989.5515,1.003,1.778,44.1
3/11/22 22:03,3.831,93.3,989.6512,1.157,2.057,72.17
3/11/22 22:33,3.183,91.8,989.8792,3.338,4.126,329.4
3/11/22 23:03,3.767,88.2,989.8846,3.467,4.126,317.8
3/11/22 23:33,3.794,87.2,989.8354,4.277,5.944,315.4
3/12/22 0:03,3.226,89.1,990.0209,5.839,7.444,326.1
3/12/22 0:33,3.391,90.3,990.2041,3.811,6.45,346
3/12/22 1:03,3.729,90.1,990.239,1.572,2.774,16.12
3/12/22 1:33,3.68,92.5,990.5186,1.431,2.854,21.06
3/12/22 2:03,3.76,93.6,990.6198,1.162,2.575,72.63
3/12/22 2:33,3.472,94.6,990.5497,1.875,2.96,271.5
3/12/22 3:03,3.464,94.1,990.7017,3.322,4.897,344.5
3/12/22 3:33,3.372,95.3,990.8622,1.77,3.411,18.48
3/12/22 4:03,3.24,95.2,991.0304,2.349,3.929,347.6
3/12/22 4:33,3.1,94.6,991.1954,1.32,2.88,46.1
3/12/22 5:03,2.895,94.7,991.3589,0.56,1.141,176.5
3/12/22 5:33,2.673,95.3,991.3591,0.899,1.261,153.5
3/12/22 6:03,2.657,95.8,991.5565,1.265,1.725,110.9
3/12/22 6:33,2.754,96.6,991.7704,1.13,1.593,75.01
3/12/22 7:03,2.705,97.3,991.8916,1.089,1.646,66.58
3/12/22 7:33,2.674,97.7,992.0187,1.17,1.964,74.53
3/12/22 8:03,2.593,97.8,992.0237,1.025,1.341,161.4
3/12/22 8:33,2.632,97.9,992.1059,1.402,2.044,109.5
3/12/22 9:03,3.075,90.4,992.1964,5.294,7.858,163.5
3/12/22 9:33,3.263,86.3,992.134,5.981,8.76,156.6
3/12/22 10:03,3.161,86.8,992.16,2.452,3.623,211.3
3/12/22 10:33,2.897,88,992.1871,3.77,6.225,184.4
3/12/22 11:03,2.906,86.8,992.1308,3.855,5.747,174.2
3/12/22 11:33,2.814,88.8,992.041,1.039,3.239,268.4
3/12/22 12:03,2.87,89.4,991.9222,1.254,2.19,22.96
3/12/22 12:33,2.365,91.7,991.9454,1.904,3.013,177.7
3/12/22 13:03,2.326,92.5,991.7957,2.184,3.186,174
3/12/22 13:33,2.139,93.7,991.5319,0.799,1.168,132.3
3/12/22 14:03,2.065,94.2,991.3066,0.723,1.221,181.8
3/12/22 14:33,2.15,95,991.1047,0.722,0.929,195.8
3/12/22 15:03,1.952,95.5,990.9879,0.836,1.248,135.7
3/12/22 15:33,1.918,95.2,990.7562,1.139,1.62,166.8
3/12/22 16:03,1.941,95.4,990.6722,0.215,0.279,77.15
3/12/22 16:33,2.137,96.1,990.5942,2.137,3.531,278.8
3/12/22 17:03,1.853,97,990.504,1.068,2.483,39.49
3/12/22 17:33,1.79,97.1,990.5699,1.156,1.593,332.7
3/12/22 18:03,1.761,97.4,990.5761,1.089,1.447,157.9
3/12/22 18:33,1.894,97.7,990.571,1.513,3.133,142.4
3/12/22 19:03,1.8,97.4,990.4769,2.345,3.385,140.1
3/12/22 19:33,2.519,97.1,990.5236,1.691,2.827,90.8
3/12/22 20:03,2.721,95.8,990.5375,0.784,1.301,351.6
3/12/22 20:33,3.275,94.2,990.5969,0.769,1.38,82.7
3/12/22 21:03,2.909,91,990.3658,2.93,4.101,332.9
3/12/22 21:33,2.921,90.6,990.2087,4.914,6.981,332.2
3/12/22 22:03,2.785,89.5,990.2102,4.651,7.446,338.9
3/12/22 22:33,2.976,91.8,990.1409,3.09,5.375,359.8
3/12/22 23:03,2.676,91.8,989.9103,7.022,8.57,327.1
3/12/22 23:33,2.76,91.2,989.6139,7.711,9.25,325.9
3/13/22 0:03,2.478,91.2,989.4486,8.15,9.44,321.3
3/13/22 0:33,2.492,91.9,989.3493,6.34,9.34,331.6
3/13/22 1:03,2.457,92.6,989.4938,4.506,8.28,301.2
3/13/22 1:33,2.612,92.7,989.3776,5.039,7.884,310.1
3/13/22 2:03,2.675,93.4,989.2004,7.334,9.56,311.7
3/13/22 2:33,2.799,93.5,989.0544,7.832,11.15,308.7
3/13/22 3:03,2.824,94.4,988.9127,5.824,9.64,302.3
3/13/22 3:33,2.708,94.6,988.9481,4.515,8.08,292.5
3/13/22 4:03,2.713,93.7,988.8065,6.561,9.62,311.2
3/13/22 4:33,2.945,93.2,988.8069,3.715,6.583,301.7
3/13/22 5:03,3.224,89.2,988.7384,3.866,6.039,311.6
3/13/22 5:33,3.07,91.2,988.93,1.832,4.128,286.1
3/13/22 6:03,2.903,91.1,988.9763,1.489,2.124,273
3/13/22 6:33,2.764,92.6,988.9767,0.441,0.77,46.79
3/13/22 7:03,2.612,92.4,989.0278,0.868,1.341,130.9
3/13/22 7:33,2.494,91.6,989.1512,1.172,1.752,191.3
3/13/22 8:03,2.239,91.6,989.2082,2.265,3.226,201.1
3/13/22 8:33,2.329,91.9,989.319,0.912,1.102,174.2
3/13/22 9:03,2.433,91.5,989.4471,1.1,1.487,151.7
3/13/22 9:33,2.145,93.2,989.4238,0.955,1.301,165.3
3/13/22 10:03,2.125,92.8,989.4393,1.24,1.885,162
3/13/22 10:33,2.118,93.2,989.4318,0.422,0.611,159.9
3/13/22 11:03,1.911,93.9,989.4799,0.827,1.434,188.9
3/13/22 11:33,1.817,94.3,989.5223,1.403,1.726,172.4
3/13/22 12:03,1.702,94.7,989.6057,1.85,3.04,155.3
3/13/22 12:33,1.948,94.3,989.6156,1.699,2.748,133.7
3/13/22 13:03,1.817,93.8,989.6018,1.473,2.151,149.4
3/13/22 13:33,1.922,93.7,989.5569,0.789,1.221,103.9
3/13/22 14:03,2.027,93.4,989.5254,0.82,1.128,161.9
3/13/22 14:33,2.037,93.4,989.5095,2.104,3.106,144.3
3/13/22 15:03,2.105,93.2,989.5898,1.254,1.859,134.7
3/13/22 15:33,2.055,93.7,989.5812,2.015,3.69,149
3/13/22 16:03,1.818,92.7,989.5996,1.245,1.806,104.7
3/13/22 16:33,1.78,94.4,989.8549,1.135,1.447,221.4
3/13/22 17:03,1.5,94,989.9398,1.922,2.735,155.8
3/13/22 17:33,1.69,93.5,990.0223,1.247,2.111,148.2
3/13/22 18:03,1.539,93.3,990.1027,1.802,2.668,124.4
3/13/22 18:33,1.875,93.6,990.4329,1.466,1.806,227.2
3/13/22 19:03,2.444,91.9,990.6403,1.039,2.018,129.5
3/13/22 19:33,4.369,87.6,990.7179,1.553,3,77.71
3/13/22 20:03,4.437,82.6,990.9645,1.481,2.8,96.3
3/13/22 20:33,4.557,79.48,991.1386,0.924,1.473,69.1
3/13/22 21:03,3.685,86.7,991.4691,0.924,1.725,76.8
3/13/22 21:33,4.515,81.4,991.7002,1.897,2.945,70.81
3/13/22 22:03,4.179,77.42,991.7715,1.759,3.012,68.85
3/13/22 22:33,4.377,79.11,991.7038,2.213,3.516,349.4
3/13/22 23:03,4.07,83,991.6223,4.302,5.679,325.9
3/13/22 23:33,3.606,85.1,991.3973,8.83,10.42,327.1
3/14/22 0:03,3.567,82.9,991.5092,5.077,7.828,337.2
3/14/22 0:33,3.597,84.4,991.5953,5.592,8.94,302.6
3/14/22 1:03,3.429,87.6,991.6527,6.964,9.42,319.4
3/14/22 1:33,3.393,89.9,991.6235,6.347,8.55,315.1
3/14/22 2:03,3.555,86.9,991.6811,5.663,8.22,313.1
3/14/22 2:33,3.314,89.1,991.623,6.983,9.29,311.6
3/14/22 3:03,3.133,90.6,991.6688,4.673,8.08,301.5
3/14/22 3:33,3.092,89.4,991.6505,4.787,7.844,301.2
3/14/22 4:03,2.968,89.9,991.7084,5.761,8.19,309.5
3/14/22 4:33,2.801,89.4,991.6403,6.514,8.18,320.9
3/14/22 5:03,2.768,89,991.6775,5.871,8.52,315.6
3/14/22 5:33,2.762,88.4,991.8026,3.531,5.481,288.7
3/14/22 6:03,2.569,89.6,991.8522,2.034,3.172,334.2
3/14/22 6:33,2.538,92.3,992.0168,1.541,3.146,172
3/14/22 7:03,2.328,92.9,992.0167,1.328,2.19,138.8
3/14/22 7:33,2.199,93.3,991.9766,1.717,2.854,154.4
3/14/22 8:03,2.111,93.7,991.8664,1.644,2.283,155.8
3/14/22 8:33,2.002,93.6,991.7947,0.985,1.42,149.4
3/14/22 9:03,1.951,93.4,991.7319,1.507,2.456,168.4
3/14/22 9:33,1.705,94.6,991.6505,0.97,1.553,132.1
3/14/22 10:03,1.762,94.7,991.7409,0.767,0.982,164
3/14/22 10:33,1.715,94,991.5836,0.68,1.195,169.2
3/14/22 11:03,1.841,94.5,991.5798,1.072,1.646,179.9
3/14/22 11:33,1.862,94.9,991.4075,0.286,0.637,147.1
3/14/22 12:03,1.806,94.7,991.319,1.216,1.779,134
3/14/22 12:33,1.5,95.2,991.3253,1.744,2.801,149.1
3/14/22 13:03,1.718,94.8,991.2442,1.745,2.921,115.6
3/14/22 13:33,1.716,94.9,991.0913,0.755,1.022,64.43
3/14/22 14:03,1.928,94.9,991.0604,0.984,1.593,29.45
3/14/22 14:33,1.624,95.1,991.0937,1.04,1.54,127.7
3/14/22 15:03,1.731,95,991.0811,2.42,3.425,198.4
3/14/22 15:33,1.665,92.5,991.0027,1.439,1.978,171.6
3/14/22 16:03,1.864,80.6,990.8181,5.249,7.315,178.6
3/14/22 16:33,1.729,77.97,990.7455,5.028,6.652,172.9
3/14/22 17:03,1.649,75.75,990.767,4.33,6.306,170.3
3/14/22 17:33,1.636,74.59,991.0136,3.275,5.125,143.9
3/14/22 18:03,1.788,73.89,991.3231,3.618,5.643,158.8
3/14/22 18:33,1.479,77.63,991.589,3.069,4.727,146.9
3/14/22 19:03,2.102,72.19,991.6569,5.85,8.17,163.7
3/14/22 19:33,3.094,67.89,991.7701,6.454,9.17,154.2
3/14/22 20:03,3.381,66.77,991.9625,5.444,8.73,138.6
3/14/22 20:33,3.679,67.23,992.0164,4.606,7.512,142.9
3/14/22 21:03,4.76,63.99,991.803,1.368,2.787,76.85
3/14/22 21:33,3.887,64.39,991.7975,2.935,4.484,151.6
3/14/22 22:03,4.907,60.6,991.6813,3.646,5.48,66.99
3/14/22 22:33,4.967,59.26,991.596,6.498,8.64,150.2
